Step,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes),DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN,DDPG-MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX
1415,-48.54949965574042,-48.54949965574042,-48.54949965574042
1418,-48.79557633684612,-48.79557633684612,-48.79557633684612
1421,-47.03576120038554,-47.03576120038554,-47.03576120038554
1424,-45.71074389111966,-45.71074389111966,-45.71074389111966
1427,-45.36230366940088,-45.36230366940088,-45.36230366940088
1430,-45.289251219825,-45.289251219825,-45.289251219825
1433,-46.42729964394158,-46.42729964394158,-46.42729964394158
1436,-45.88215825588534,-45.88215825588534,-45.88215825588534
1439,-46.05821762716561,-46.05821762716561,-46.05821762716561
1442,-44.97388078904636,-44.97388078904636,-44.97388078904636
1445,-43.34681017519279,-43.34681017519279,-43.34681017519279
1448,-43.39479713467106,-43.39479713467106,-43.39479713467106
1451,-43.660054172942864,-43.660054172942864,-43.660054172942864
1454,-44.11716051267818,-44.11716051267818,-44.11716051267818
1457,-43.67157326518315,-43.67157326518315,-43.67157326518315
1460,-44.19303550226904,-44.19303550226904,-44.19303550226904
1463,-43.308148987185085,-43.308148987185085,-43.308148987185085
1466,-42.60672191196331,-42.60672191196331,-42.60672191196331
1469,-40.084398864695,-40.084398864695,-40.084398864695
1472,-39.98140777141012,-39.98140777141012,-39.98140777141012
1475,-38.94503285812289,-38.94503285812289,-38.94503285812289
1478,-39.98592417835138,-39.98592417835138,-39.98592417835138
1481,-40.89852976744816,-40.89852976744816,-40.89852976744816
1484,-41.48746135398483,-41.48746135398483,-41.48746135398483
1487,-42.21918328983763,-42.21918328983763,-42.21918328983763
1490,-43.90678349584401,-43.90678349584401,-43.90678349584401
1493,-44.15087323049068,-44.15087323049068,-44.15087323049068
1496,-42.93986345440184,-42.93986345440184,-42.93986345440184
1499,-42.926173011214296,-42.926173011214296,-42.926173011214296
1502,-43.93113116159029,-43.93113116159029,-43.93113116159029
1505,-43.861801367327296,-43.861801367327296,-43.861801367327296
1508,-44.02315322525365,-44.02315322525365,-44.02315322525365
1511,-44.589031156167465,-44.589031156167465,-44.589031156167465
1514,-45.810921830903816,-45.810921830903816,-45.810921830903816
1517,-46.30133196545538,-46.30133196545538,-46.30133196545538
1520,-46.33326429087118,-46.33326429087118,-46.33326429087118
1523,-46.08684878855664,-46.08684878855664,-46.08684878855664
1526,-45.99145347824373,-45.99145347824373,-45.99145347824373
1529,-46.82298507808186,-46.82298507808186,-46.82298507808186
1532,-46.54371208830808,-46.54371208830808,-46.54371208830808
1535,-46.87502952859246,-46.87502952859246,-46.87502952859246
1538,-47.32912617818548,-47.32912617818548,-47.32912617818548
1541,-46.24442158320071,-46.24442158320071,-46.24442158320071
1544,-45.75498884191042,-45.75498884191042,-45.75498884191042
1547,-46.45112512107429,-46.45112512107429,-46.45112512107429
1550,-47.109114469293445,-47.109114469293445,-47.109114469293445
1553,-46.246879258768615,-46.246879258768615,-46.246879258768615
1556,-45.00084816653143,-45.00084816653143,-45.00084816653143
1559,-44.99482266901487,-44.99482266901487,-44.99482266901487
1562,-44.33508595852374,-44.33508595852374,-44.33508595852374
1565,-44.50523707843697,-44.50523707843697,-44.50523707843697
1568,-44.142640814366274,-44.142640814366274,-44.142640814366274
1571,-44.54196516115427,-44.54196516115427,-44.54196516115427
1574,-43.78383224429545,-43.78383224429545,-43.78383224429545
1577,-44.74545914995103,-44.74545914995103,-44.74545914995103
1580,-46.81409038057842,-46.81409038057842,-46.81409038057842
1583,-46.661380440186605,-46.661380440186605,-46.661380440186605
1586,-48.08002595881048,-48.08002595881048,-48.08002595881048
1589,-47.61227927286105,-47.61227927286105,-47.61227927286105
1592,-48.65768859027772,-48.65768859027772,-48.65768859027772
1595,-50.17271737761384,-50.17271737761384,-50.17271737761384
1598,-51.02414756753031,-51.02414756753031,-51.02414756753031
1601,-51.33855993189889,-51.33855993189889,-51.33855993189889
1604,-51.1950191988208,-51.1950191988208,-51.1950191988208
1607,-51.29480808115223,-51.29480808115223,-51.29480808115223
1610,-51.16954246365383,-51.16954246365383,-51.16954246365383
1613,-50.734096410611926,-50.734096410611926,-50.734096410611926
1616,-50.31676834754726,-50.31676834754726,-50.31676834754726
1619,-51.013506792528105,-51.013506792528105,-51.013506792528105
1622,-49.53747793175246,-49.53747793175246,-49.53747793175246
1625,-49.87849754340445,-49.87849754340445,-49.87849754340445
1628,-49.71778847221919,-49.71778847221919,-49.71778847221919
1631,-50.20991550503601,-50.20991550503601,-50.20991550503601
1634,-49.5890992763589,-49.5890992763589,-49.5890992763589
1637,-48.91261812996287,-48.91261812996287,-48.91261812996287
1640,-47.74135232064847,-47.74135232064847,-47.74135232064847
1643,-48.47601625441413,-48.47601625441413,-48.47601625441413
1646,-47.82782885325472,-47.82782885325472,-47.82782885325472
1649,-47.78566598562357,-47.78566598562357,-47.78566598562357
1652,-46.56745309979368,-46.56745309979368,-46.56745309979368
1655,-46.77767301284029,-46.77767301284029,-46.77767301284029
1658,-46.59393710104016,-46.59393710104016,-46.59393710104016
1661,-47.51706733588863,-47.51706733588863,-47.51706733588863
1664,-47.67363700688709,-47.67363700688709,-47.67363700688709
1667,-48.23682223998227,-48.23682223998227,-48.23682223998227
1670,-48.70578180319328,-48.70578180319328,-48.70578180319328
1673,-50.38089418263628,-50.38089418263628,-50.38089418263628
1676,-50.44795428504053,-50.44795428504053,-50.44795428504053
1679,-50.28269977532618,-50.28269977532618,-50.28269977532618
1682,-50.730320690825145,-50.730320690825145,-50.730320690825145
1685,-50.8615996576456,-50.8615996576456,-50.8615996576456
1688,-51.17395613132537,-51.17395613132537,-51.17395613132537
1691,-50.79166117713296,-50.79166117713296,-50.79166117713296
1694,-51.99292689515415,-51.99292689515415,-51.99292689515415
1697,-52.2882470178525,-52.2882470178525,-52.2882470178525
1700,-53.84728688539735,-53.84728688539735,-53.84728688539735
1703,-53.80685249413283,-53.80685249413283,-53.80685249413283
1706,-53.38239747314814,-53.38239747314814,-53.38239747314814
1709,-53.74923006667527,-53.74923006667527,-53.74923006667527
1712,-53.379542088665765,-53.379542088665765,-53.379542088665765
1715,-53.79933737827252,-53.79933737827252,-53.79933737827252
1718,-53.50791468964034,-53.50791468964034,-53.50791468964034
1721,-54.33330041157537,-54.33330041157537,-54.33330041157537
1724,-53.37443865484734,-53.37443865484734,-53.37443865484734
1727,-53.989149525440006,-53.989149525440006,-53.989149525440006
1730,-54.580775826303416,-54.580775826303416,-54.580775826303416
1733,-54.02124113979617,-54.02124113979617,-54.02124113979617
1736,-52.31748326294751,-52.31748326294751,-52.31748326294751
1739,-51.08307340769541,-51.08307340769541,-51.08307340769541
1742,-50.47581133184132,-50.47581133184132,-50.47581133184132
1745,-49.58218474871839,-49.58218474871839,-49.58218474871839
1748,-48.46834122547713,-48.46834122547713,-48.46834122547713
1751,-47.87715505852297,-47.87715505852297,-47.87715505852297
1754,-49.67740537547645,-49.67740537547645,-49.67740537547645
1757,-48.49676978756266,-48.49676978756266,-48.49676978756266
1760,-49.10735546607452,-49.10735546607452,-49.10735546607452
1763,-48.37265070779105,-48.37265070779105,-48.37265070779105
1766,-48.146318110970725,-48.146318110970725,-48.146318110970725
1769,-46.98206105977817,-46.98206105977817,-46.98206105977817
1772,-48.06412132942731,-48.06412132942731,-48.06412132942731
1775,-46.26851058748714,-46.26851058748714,-46.26851058748714
1778,-45.74773224210447,-45.74773224210447,-45.74773224210447
1781,-45.601695010466266,-45.601695010466266,-45.601695010466266
1784,-45.76805403730107,-45.76805403730107,-45.76805403730107
1787,-45.334636805372064,-45.334636805372064,-45.334636805372064
1790,-44.10260914060432,-44.10260914060432,-44.10260914060432
1793,-43.38099289322631,-43.38099289322631,-43.38099289322631
1796,-43.653240105105205,-43.653240105105205,-43.653240105105205
1799,-43.25970500676229,-43.25970500676229,-43.25970500676229
1802,-43.39297115068152,-43.39297115068152,-43.39297115068152
1805,-43.28509033699645,-43.28509033699645,-43.28509033699645
1808,-43.19063434035751,-43.19063434035751,-43.19063434035751
1811,-42.09916547684248,-42.09916547684248,-42.09916547684248
1814,-42.55780405427958,-42.55780405427958,-42.55780405427958
1817,-42.54074184382723,-42.54074184382723,-42.54074184382723
1820,-41.683380928737336,-41.683380928737336,-41.683380928737336
1823,-41.436898801590914,-41.436898801590914,-41.436898801590914
1826,-40.66023019470285,-40.66023019470285,-40.66023019470285
1829,-39.815685868326256,-39.815685868326256,-39.815685868326256
1832,-40.35794024419758,-40.35794024419758,-40.35794024419758
1835,-40.12397265919808,-40.12397265919808,-40.12397265919808
1838,-40.57229169604741,-40.57229169604741,-40.57229169604741
1841,-40.20883619488127,-40.20883619488127,-40.20883619488127
1844,-40.842011031008894,-40.842011031008894,-40.842011031008894
1847,-40.3004312828289,-40.3004312828289,-40.3004312828289
1850,-39.74549378375605,-39.74549378375605,-39.74549378375605
1853,-40.34283985294525,-40.34283985294525,-40.34283985294525
1856,-39.94912523995409,-39.94912523995409,-39.94912523995409
1859,-39.03625522019856,-39.03625522019856,-39.03625522019856
1862,-39.830310033460265,-39.830310033460265,-39.830310033460265
1865,-39.85695690261047,-39.85695690261047,-39.85695690261047
1868,-39.59339437944023,-39.59339437944023,-39.59339437944023
1871,-39.83863974741667,-39.83863974741667,-39.83863974741667
1874,-38.82359578510589,-38.82359578510589,-38.82359578510589
1877,-39.48420949054671,-39.48420949054671,-39.48420949054671
1880,-40.126095289297695,-40.126095289297695,-40.126095289297695
1883,-40.051276340186114,-40.051276340186114,-40.051276340186114
1886,-39.13902133115252,-39.13902133115252,-39.13902133115252
1889,-38.0273481378413,-38.0273481378413,-38.0273481378413
1892,-37.71965824137182,-37.71965824137182,-37.71965824137182
1895,-37.41275302818129,-37.41275302818129,-37.41275302818129
1898,-36.85362127938309,-36.85362127938309,-36.85362127938309
1901,-36.79084122460702,-36.79084122460702,-36.79084122460702
1904,-37.19521666211479,-37.19521666211479,-37.19521666211479
1907,-38.05299626658102,-38.05299626658102,-38.05299626658102
1910,-38.40012301144069,-38.40012301144069,-38.40012301144069
1913,-39.859568824093664,-39.859568824093664,-39.859568824093664
1916,-40.4147371121504,-40.4147371121504,-40.4147371121504
1919,-39.58392243100403,-39.58392243100403,-39.58392243100403
1922,-38.84637071601752,-38.84637071601752,-38.84637071601752
1925,-39.98412685900525,-39.98412685900525,-39.98412685900525
1928,-39.13731004278392,-39.13731004278392,-39.13731004278392
1931,-38.6228319158208,-38.6228319158208,-38.6228319158208
1934,-38.3249631150956,-38.3249631150956,-38.3249631150956
1937,-38.386564757935474,-38.386564757935474,-38.386564757935474
1940,-39.850324427914,-39.850324427914,-39.850324427914
1943,-39.536154423874365,-39.536154423874365,-39.536154423874365
1946,-39.1083431945186,-39.1083431945186,-39.1083431945186
1949,-38.55845322002895,-38.55845322002895,-38.55845322002895
1952,-36.91087396402369,-36.91087396402369,-36.91087396402369
1955,-35.32067282873083,-35.32067282873083,-35.32067282873083
1958,-35.74707569935042,-35.74707569935042,-35.74707569935042
1961,-36.47986832855331,-36.47986832855331,-36.47986832855331
1964,-37.51135704090765,-37.51135704090765,-37.51135704090765
1967,-36.557158610863695,-36.557158610863695,-36.557158610863695
1970,-36.20760654009699,-36.20760654009699,-36.20760654009699
1973,-35.9049278842794,-35.9049278842794,-35.9049278842794
1976,-35.83992616652885,-35.83992616652885,-35.83992616652885
1979,-33.74464191331898,-33.74464191331898,-33.74464191331898
1982,-35.597300638604366,-35.597300638604366,-35.597300638604366
1985,-35.15287853264465,-35.15287853264465,-35.15287853264465
1988,-35.8303546278225,-35.8303546278225,-35.8303546278225
1991,-34.96766436023046,-34.96766436023046,-34.96766436023046
1994,-34.57059919724436,-34.57059919724436,-34.57059919724436
1997,-34.51441808426361,-34.51441808426361,-34.51441808426361
2000,-34.101391559159566,-34.101391559159566,-34.101391559159566
2003,-34.10979045800704,-34.10979045800704,-34.10979045800704
2006,-33.55525788941291,-33.55525788941291,-33.55525788941291
2009,-34.60584612263413,-34.60584612263413,-34.60584612263413
2012,-34.32534474549551,-34.32534474549551,-34.32534474549551
2015,-33.88622507589841,-33.88622507589841,-33.88622507589841
2018,-32.82194042330136,-32.82194042330136,-32.82194042330136
2021,-33.13609586431805,-33.13609586431805,-33.13609586431805
2024,-33.84105431746139,-33.84105431746139,-33.84105431746139
2027,-32.77067714940627,-32.77067714940627,-32.77067714940627
2030,-33.21335446523544,-33.21335446523544,-33.21335446523544
2033,-34.300732029638304,-34.300732029638304,-34.300732029638304
2036,-34.986328530395774,-34.986328530395774,-34.986328530395774
2039,-34.80884657986073,-34.80884657986073,-34.80884657986073
2042,-36.03146723853026,-36.03146723853026,-36.03146723853026
2045,-37.63453222157366,-37.63453222157366,-37.63453222157366
2048,-37.81843512191414,-37.81843512191414,-37.81843512191414
2051,-37.94303520222566,-37.94303520222566,-37.94303520222566
2054,-36.78562188607901,-36.78562188607901,-36.78562188607901
2057,-36.48756818841908,-36.48756818841908,-36.48756818841908
2060,-36.81042918827927,-36.81042918827927,-36.81042918827927
2063,-35.90832278321332,-35.90832278321332,-35.90832278321332
2066,-36.67756649217572,-36.67756649217572,-36.67756649217572
2069,-37.574605294551816,-37.574605294551816,-37.574605294551816
2072,-37.15206543502927,-37.15206543502927,-37.15206543502927
2075,-37.220371396663545,-37.220371396663545,-37.220371396663545
2078,-37.468295286123045,-37.468295286123045,-37.468295286123045
2081,-37.38517720704565,-37.38517720704565,-37.38517720704565
2084,-37.09240821154666,-37.09240821154666,-37.09240821154666
2087,-37.42321748458014,-37.42321748458014,-37.42321748458014
2090,-36.06625688681919,-36.06625688681919,-36.06625688681919
2093,-36.30645708529352,-36.30645708529352,-36.30645708529352
2096,-37.42457808154637,-37.42457808154637,-37.42457808154637
2099,-37.31605771286871,-37.31605771286871,-37.31605771286871
2102,-36.54809881092892,-36.54809881092892,-36.54809881092892
2105,-36.35893238990683,-36.35893238990683,-36.35893238990683
2108,-38.554439423422366,-38.554439423422366,-38.554439423422366
2111,-38.572384062855335,-38.572384062855335,-38.572384062855335
2114,-38.86476984007934,-38.86476984007934,-38.86476984007934
2117,-37.643072514227015,-37.643072514227015,-37.643072514227015
2120,-38.04950412603075,-38.04950412603075,-38.04950412603075
2123,-38.82705689533064,-38.82705689533064,-38.82705689533064
2126,-38.83204889353204,-38.83204889353204,-38.83204889353204
2129,-38.468408588118784,-38.468408588118784,-38.468408588118784
2132,-37.40991897991199,-37.40991897991199,-37.40991897991199
2135,-39.030775323600096,-39.030775323600096,-39.030775323600096
2138,-38.98703609325248,-38.98703609325248,-38.98703609325248
2141,-39.68922167843553,-39.68922167843553,-39.68922167843553
2144,-40.91459622408403,-40.91459622408403,-40.91459622408403
2147,-40.12765852174072,-40.12765852174072,-40.12765852174072
2150,-40.00068644240927,-40.00068644240927,-40.00068644240927
2153,-40.74892020646975,-40.74892020646975,-40.74892020646975
2156,-41.26663450679615,-41.26663450679615,-41.26663450679615
2159,-41.143591354252045,-41.143591354252045,-41.143591354252045
2162,-41.20927359889773,-41.20927359889773,-41.20927359889773
2165,-41.13381744486303,-41.13381744486303,-41.13381744486303
