"Step","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"441","-1.844976185409545","-1.844976185409545","-1.844976185409545"
"442","-2.557314261951349","-2.557314261951349","-2.557314261951349"
"443","-2.175008401367048","-2.175008401367048","-2.175008401367048"
"444","-2.1342069107024075","-2.1342069107024075","-2.1342069107024075"
"445","-2.293739380634923","-2.293739380634923","-2.293739380634923"
"446","-2.2847177962819756","-2.2847177962819756","-2.2847177962819756"
"447","-2.713375796566195","-2.713375796566195","-2.713375796566195"
"448","-2.3892875941817313","-2.3892875941817313","-2.3892875941817313"
"449","-2.726765266215322","-2.726765266215322","-2.726765266215322"
"450","-2.912060344964924","-2.912060344964924","-2.912060344964924"
"451","-2.982104494431821","-2.982104494431821","-2.982104494431821"
"452","-3.0909541431259413","-3.0909541431259413","-3.0909541431259413"
"453","-2.7915616877945904","-2.7915616877945904","-2.7915616877945904"
"454","-2.447246001392903","-2.447246001392903","-2.447246001392903"
"455","-2.220221083631114","-2.220221083631114","-2.220221083631114"
"456","-2.39466096080556","-2.39466096080556","-2.39466096080556"
"457","-2.3950595644973287","-2.3950595644973287","-2.3950595644973287"
"458","-2.1230189329653353","-2.1230189329653353","-2.1230189329653353"
"459","-1.6239361652586455","-1.6239361652586455","-1.6239361652586455"
"460","-1.570287111568308","-1.570287111568308","-1.570287111568308"
"461","-1.590055737685083","-1.590055737685083","-1.590055737685083"
"462","-1.6579645846607622","-1.6579645846607622","-1.6579645846607622"
"463","-1.4214354052661051","-1.4214354052661051","-1.4214354052661051"
"464","-1.315395112864804","-1.315395112864804","-1.315395112864804"
"465","-1.2433360892594696","-1.2433360892594696","-1.2433360892594696"
"466","-1.0015978224236093","-1.0015978224236093","-1.0015978224236093"
"467","-1.0022945014310671","-1.0022945014310671","-1.0022945014310671"
"468","-1.1027714480811845","-1.1027714480811845","-1.1027714480811845"
"469","-0.930268706006162","-0.930268706006162","-0.930268706006162"
"470","-0.9101133403243813","-0.9101133403243813","-0.9101133403243813"
"471","-0.9974846516507128","-0.9974846516507128","-0.9974846516507128"
"472","-0.806127012504123","-0.806127012504123","-0.806127012504123"
"473","-0.7675293598021665","-0.7675293598021665","-0.7675293598021665"
"474","-0.759379784813984","-0.759379784813984","-0.759379784813984"
"475","-0.7119534292704559","-0.7119534292704559","-0.7119534292704559"
"476","-0.8312967395536995","-0.8312967395536995","-0.8312967395536995"
"477","-0.8936682557379286","-0.8936682557379286","-0.8936682557379286"
"478","-0.9869334707647559","-0.9869334707647559","-0.9869334707647559"
"479","-1.1632131881588839","-1.1632131881588839","-1.1632131881588839"
"480","-1.2964751898698126","-1.2964751898698126","-1.2964751898698126"
"481","-1.2293149174169984","-1.2293149174169984","-1.2293149174169984"
"482","-1.4999514465693509","-1.4999514465693509","-1.4999514465693509"
"483","-1.5014483661746865","-1.5014483661746865","-1.5014483661746865"
"484","-1.3479849575440446","-1.3479849575440446","-1.3479849575440446"
"485","-1.4939607289076582","-1.4939607289076582","-1.4939607289076582"
"486","-1.5687351625156736","-1.5687351625156736","-1.5687351625156736"
"487","-1.356332025082718","-1.356332025082718","-1.356332025082718"
"488","-1.486313402607743","-1.486313402607743","-1.486313402607743"
"489","-1.5091083549570383","-1.5091083549570383","-1.5091083549570383"
"490","-1.7179243336913157","-1.7179243336913157","-1.7179243336913157"
"491","-1.7254779492416232","-1.7254779492416232","-1.7254779492416232"
"492","-1.6403453664775693","-1.6403453664775693","-1.6403453664775693"
"493","-1.6145663174224607","-1.6145663174224607","-1.6145663174224607"
"494","-1.0946418336191408","-1.0946418336191408","-1.0946418336191408"
"495","-0.7769269835483895","-0.7769269835483895","-0.7769269835483895"
"496","-1.0295206559795527","-1.0295206559795527","-1.0295206559795527"
"497","-0.9139836107514532","-0.9139836107514532","-0.9139836107514532"
"498","-0.46030605393747237","-0.46030605393747237","-0.46030605393747237"
"499","-0.45494075304858184","-0.45494075304858184","-0.45494075304858184"
"500","-0.5520684730989187","-0.5520684730989187","-0.5520684730989187"
"501","-0.8672722339014048","-0.8672722339014048","-0.8672722339014048"
"502","-0.7746117171732858","-0.7746117171732858","-0.7746117171732858"
"503","-0.7305768278015167","-0.7305768278015167","-0.7305768278015167"
"504","-0.7983628282230698","-0.7983628282230698","-0.7983628282230698"
"505","-0.781141738083382","-0.781141738083382","-0.781141738083382"
"506","-0.1821110394303713","-0.1821110394303713","-0.1821110394303713"
"507","0.004042509149024429","0.004042509149024429","0.004042509149024429"
"508","-0.5271189536706447","-0.5271189536706447","-0.5271189536706447"
"509","-0.6373086695956919","-0.6373086695956919","-0.6373086695956919"
"510","-0.6208479808494627","-0.6208479808494627","-0.6208479808494627"
"511","-0.6025351500115059","-0.6025351500115059","-0.6025351500115059"
"512","-0.49282426225805404","-0.49282426225805404","-0.49282426225805404"
"513","-0.06905107642109418","-0.06905107642109418","-0.06905107642109418"
"514","-0.07341460967343456","-0.07341460967343456","-0.07341460967343456"
"515","-0.04536001951406595","-0.04536001951406595","-0.04536001951406595"
"516","-0.42121671660855553","-0.42121671660855553","-0.42121671660855553"
"517","-0.1370514156619544","-0.1370514156619544","-0.1370514156619544"
"518","0.02527227051832478","0.02527227051832478","0.02527227051832478"
"519","0.09669428925627889","0.09669428925627889","0.09669428925627889"
"520","0.34363936074736656","0.34363936074736656","0.34363936074736656"
"521","-0.17189044527385802","-0.17189044527385802","-0.17189044527385802"
"522","0.30427681620878894","0.30427681620878894","0.30427681620878894"
"523","0.6777567439494024","0.6777567439494024","0.6777567439494024"
"524","1.0656962560198946","1.0656962560198946","1.0656962560198946"
"525","0.8778543122126701","0.8778543122126701","0.8778543122126701"
"526","0.7784276851866881","0.7784276851866881","0.7784276851866881"
"527","0.7702839331658363","0.7702839331658363","0.7702839331658363"
"528","0.669259985145481","0.669259985145481","0.669259985145481"
"529","0.9001512244475979","0.9001512244475979","0.9001512244475979"
"530","0.6295769624146106","0.6295769624146106","0.6295769624146106"
"531","0.6735800553257215","0.6735800553257215","0.6735800553257215"
"532","0.9666639472524515","0.9666639472524515","0.9666639472524515"
"533","0.9861252285351821","0.9861252285351821","0.9861252285351821"
"534","1.1640898833502797","1.1640898833502797","1.1640898833502797"
"535","1.1960540694788149","1.1960540694788149","1.1960540694788149"
"536","1.4643845174233519","1.4643845174233519","1.4643845174233519"
"537","1.4680574129339996","1.4680574129339996","1.4680574129339996"
"538","1.8646884515697943","1.8646884515697943","1.8646884515697943"
"539","2.167762783570302","2.167762783570302","2.167762783570302"
"540","1.6968168279934026","1.6968168279934026","1.6968168279934026"
"541","1.3252778755436936","1.3252778755436936","1.3252778755436936"
"542","1.429577695665668","1.429577695665668","1.429577695665668"
"543","1.484553632569989","1.484553632569989","1.484553632569989"
"544","1.392919454322127","1.392919454322127","1.392919454322127"
"545","1.3380500192079277","1.3380500192079277","1.3380500192079277"
"546","0.9364062406195793","0.9364062406195793","0.9364062406195793"
"547","1.3405352160927395","1.3405352160927395","1.3405352160927395"
"548","1.734998252579728","1.734998252579728","1.734998252579728"
"549","2.18905552230899","2.18905552230899","2.18905552230899"
"550","1.9406588266703704","1.9406588266703704","1.9406588266703704"
"551","1.8693529234580026","1.8693529234580026","1.8693529234580026"
"552","2.378718733905238","2.378718733905238","2.378718733905238"
"553","2.2546628648260234","2.2546628648260234","2.2546628648260234"
"554","2.353048312607971","2.353048312607971","2.353048312607971"
"555","2.544725013664393","2.544725013664393","2.544725013664393"
"556","2.320600662712024","2.320600662712024","2.320600662712024"
"557","2.614689943362243","2.614689943362243","2.614689943362243"
"558","2.439325677651968","2.439325677651968","2.439325677651968"
"559","1.9812972305188614","1.9812972305188614","1.9812972305188614"
"560","1.3430934897597187","1.3430934897597187","1.3430934897597187"
"561","1.6805553830649242","1.6805553830649242","1.6805553830649242"
"562","1.5032882845788225","1.5032882845788225","1.5032882845788225"
"563","1.6928409726214506","1.6928409726214506","1.6928409726214506"
"564","1.6166614886656705","1.6166614886656705","1.6166614886656705"
"565","1.6669462108364141","1.6669462108364141","1.6669462108364141"
"566","1.4901915214061519","1.4901915214061519","1.4901915214061519"
"567","1.3841176726526487","1.3841176726526487","1.3841176726526487"
"568","1.4715218939661443","1.4715218939661443","1.4715218939661443"
"569","1.2863406806984363","1.2863406806984363","1.2863406806984363"
"570","1.3145117963419546","1.3145117963419546","1.3145117963419546"
"571","1.1510836836138778","1.1510836836138778","1.1510836836138778"
"572","1.0516266193979564","1.0516266193979564","1.0516266193979564"
"573","1.0386915449647827","1.0386915449647827","1.0386915449647827"
"574","0.945846584235098","0.945846584235098","0.945846584235098"
"575","0.6074882583684266","0.6074882583684266","0.6074882583684266"
"576","0.5031227423526743","0.5031227423526743","0.5031227423526743"
"577","0.5213457996486216","0.5213457996486216","0.5213457996486216"
"578","0.5598926398073261","0.5598926398073261","0.5598926398073261"
"579","-0.2087634529812874","-0.2087634529812874","-0.2087634529812874"
"580","-0.2334954234415484","-0.2334954234415484","-0.2334954234415484"
"581","-0.2561589316971506","-0.2561589316971506","-0.2561589316971506"
"582","-0.45764299681469056","-0.45764299681469056","-0.45764299681469056"
"583","-0.2513589822171202","-0.2513589822171202","-0.2513589822171202"
"584","-0.7296948597712429","-0.7296948597712429","-0.7296948597712429"
"585","-0.9919521928360269","-0.9919521928360269","-0.9919521928360269"
"586","-0.8724550235141342","-0.8724550235141342","-0.8724550235141342"
"587","-0.8055904769671458","-0.8055904769671458","-0.8055904769671458"
"588","-0.8536047128491431","-0.8536047128491431","-0.8536047128491431"
"589","-0.9246288966564197","-0.9246288966564197","-0.9246288966564197"
"590","-0.9335143748767787","-0.9335143748767787","-0.9335143748767787"
"591","-0.8525207518209592","-0.8525207518209592","-0.8525207518209592"
"592","-0.8496697587001178","-0.8496697587001178","-0.8496697587001178"
"593","-1.0181380649781824","-1.0181380649781824","-1.0181380649781824"
"594","-1.0389371138336414","-1.0389371138336414","-1.0389371138336414"
"595","-1.2487123357223475","-1.2487123357223475","-1.2487123357223475"
"596","-1.2108194848732046","-1.2108194848732046","-1.2108194848732046"
"597","-1.1904648902832045","-1.1904648902832045","-1.1904648902832045"
"598","-1.2204004851618893","-1.2204004851618893","-1.2204004851618893"
"599","-1.300036742448513","-1.300036742448513","-1.300036742448513"
"600","-1.2151834756124882","-1.2151834756124882","-1.2151834756124882"
"601","-1.384251749729719","-1.384251749729719","-1.384251749729719"
"602","-1.4040005471638413","-1.4040005471638413","-1.4040005471638413"
"603","-1.3841467984059834","-1.3841467984059834","-1.3841467984059834"
"604","-1.075631476569561","-1.075631476569561","-1.075631476569561"
"605","-1.5937410737546156","-1.5937410737546156","-1.5937410737546156"
"606","-1.9523214248663994","-1.9523214248663994","-1.9523214248663994"
"607","-2.1503880756682774","-2.1503880756682774","-2.1503880756682774"
"608","-1.3057591147732297","-1.3057591147732297","-1.3057591147732297"
"609","-1.291240219852742","-1.291240219852742","-1.291240219852742"
"610","-1.1938182438524665","-1.1938182438524665","-1.1938182438524665"
"611","-1.344955217596192","-1.344955217596192","-1.344955217596192"
"612","-1.3621970483687265","-1.3621970483687265","-1.3621970483687265"
"613","-1.8846379433774505","-1.8846379433774505","-1.8846379433774505"
"614","-1.9614808592485031","-1.9614808592485031","-1.9614808592485031"
"615","-2.1561753469722515","-2.1561753469722515","-2.1561753469722515"
"616","-2.185127131715592","-2.185127131715592","-2.185127131715592"
"617","-2.171054800048954","-2.171054800048954","-2.171054800048954"
"618","-2.216074550563138","-2.216074550563138","-2.216074550563138"
"619","-2.329410126683383","-2.329410126683383","-2.329410126683383"
"620","-2.3307642477174344","-2.3307642477174344","-2.3307642477174344"
"621","-2.1217575167627603","-2.1217575167627603","-2.1217575167627603"
"622","-1.925420432306359","-1.925420432306359","-1.925420432306359"
"623","-1.9491081269248076","-1.9491081269248076","-1.9491081269248076"
"624","-2.151478839143932","-2.151478839143932","-2.151478839143932"
"625","-2.156649588135023","-2.156649588135023","-2.156649588135023"
"626","-2.199361618728669","-2.199361618728669","-2.199361618728669"
"627","-1.8621081332638674","-1.8621081332638674","-1.8621081332638674"
"628","-1.9708529134798598","-1.9708529134798598","-1.9708529134798598"
"629","-2.0696681710258757","-2.0696681710258757","-2.0696681710258757"
"630","-2.0706671471346696","-2.0706671471346696","-2.0706671471346696"
"631","-2.0990830601027257","-2.0990830601027257","-2.0990830601027257"
"632","-2.316657060938405","-2.316657060938405","-2.316657060938405"
"633","-2.8727565043312984","-2.8727565043312984","-2.8727565043312984"
"634","-2.858397432556681","-2.858397432556681","-2.858397432556681"
"635","-2.9242038595827973","-2.9242038595827973","-2.9242038595827973"
"636","-2.880546793830808","-2.880546793830808","-2.880546793830808"
"637","-2.6059143855455007","-2.6059143855455007","-2.6059143855455007"
"638","-2.6201959271411344","-2.6201959271411344","-2.6201959271411344"
"639","-2.4275445660685238","-2.4275445660685238","-2.4275445660685238"
"640","-2.548904046691301","-2.548904046691301","-2.548904046691301"
"641","-2.738157411190972","-2.738157411190972","-2.738157411190972"
"642","-2.1367694864579634","-2.1367694864579634","-2.1367694864579634"
