"Step","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"2159","-13.454296436100424","-13.454296436100424","-13.454296436100424"
"2164","-13.674330324579628","-13.674330324579628","-13.674330324579628"
"2169","-13.447122939445963","-13.447122939445963","-13.447122939445963"
"2174","-13.555071039194956","-13.555071039194956","-13.555071039194956"
"2179","-13.629364644161521","-13.629364644161521","-13.629364644161521"
"2184","-13.891306359574948","-13.891306359574948","-13.891306359574948"
"2189","-14.495783978370405","-14.495783978370405","-14.495783978370405"
"2194","-14.467237368484156","-14.467237368484156","-14.467237368484156"
"2199","-14.49163447081265","-14.49163447081265","-14.49163447081265"
"2204","-14.576657974454855","-14.576657974454855","-14.576657974454855"
"2209","-14.368294334730779","-14.368294334730779","-14.368294334730779"
"2214","-13.99888994406366","-13.99888994406366","-13.99888994406366"
"2219","-14.065994524846642","-14.065994524846642","-14.065994524846642"
"2224","-14.074939922608921","-14.074939922608921","-14.074939922608921"
"2229","-14.198626511956027","-14.198626511956027","-14.198626511956027"
"2234","-14.024705455185602","-14.024705455185602","-14.024705455185602"
"2239","-13.992100150135977","-13.992100150135977","-13.992100150135977"
"2244","-14.039262940939828","-14.039262940939828","-14.039262940939828"
"2249","-14.333396733781683","-14.333396733781683","-14.333396733781683"
"2254","-14.281101403947867","-14.281101403947867","-14.281101403947867"
"2259","-14.330094779087585","-14.330094779087585","-14.330094779087585"
"2264","-14.247349808971935","-14.247349808971935","-14.247349808971935"
"2269","-14.267510491769109","-14.267510491769109","-14.267510491769109"
"2274","-14.299448023563764","-14.299448023563764","-14.299448023563764"
"2279","-14.500870683963583","-14.500870683963583","-14.500870683963583"
"2284","-14.694217744832624","-14.694217744832624","-14.694217744832624"
"2289","-14.679272080922672","-14.679272080922672","-14.679272080922672"
"2294","-14.807262801366532","-14.807262801366532","-14.807262801366532"
"2299","-14.872101848282554","-14.872101848282554","-14.872101848282554"
"2304","-14.755263835474635","-14.755263835474635","-14.755263835474635"
"2309","-14.98102378575307","-14.98102378575307","-14.98102378575307"
"2314","-14.922101039322337","-14.922101039322337","-14.922101039322337"
"2319","-15.267209516657486","-15.267209516657486","-15.267209516657486"
"2324","-15.291489287935137","-15.291489287935137","-15.291489287935137"
"2329","-15.311972877822532","-15.311972877822532","-15.311972877822532"
"2334","-14.979853398111477","-14.979853398111477","-14.979853398111477"
"2339","-15.038419147282848","-15.038419147282848","-15.038419147282848"
"2344","-15.199052581074211","-15.199052581074211","-15.199052581074211"
"2349","-15.311354461327475","-15.311354461327475","-15.311354461327475"
"2354","-16.130518960533504","-16.130518960533504","-16.130518960533504"
"2359","-16.23838702861955","-16.23838702861955","-16.23838702861955"
"2364","-16.258524844347026","-16.258524844347026","-16.258524844347026"
"2369","-16.24848801519408","-16.24848801519408","-16.24848801519408"
"2374","-16.35354494464382","-16.35354494464382","-16.35354494464382"
"2379","-16.51791831016625","-16.51791831016625","-16.51791831016625"
"2384","-16.57694342683975","-16.57694342683975","-16.57694342683975"
"2389","-17.218862234664268","-17.218862234664268","-17.218862234664268"
"2394","-17.271392759253178","-17.271392759253178","-17.271392759253178"
"2399","-17.10549630319734","-17.10549630319734","-17.10549630319734"
"2404","-17.401003115501524","-17.401003115501524","-17.401003115501524"
"2409","-17.48891093565534","-17.48891093565534","-17.48891093565534"
"2414","-17.063971250610194","-17.063971250610194","-17.063971250610194"
"2419","-17.20427851038498","-17.20427851038498","-17.20427851038498"
"2424","-17.297240988165992","-17.297240988165992","-17.297240988165992"
"2429","-17.271818089737696","-17.271818089737696","-17.271818089737696"
"2434","-17.279027660842345","-17.279027660842345","-17.279027660842345"
"2439","-17.376104507867424","-17.376104507867424","-17.376104507867424"
"2444","-17.66274883501862","-17.66274883501862","-17.66274883501862"
"2449","-17.54795597495031","-17.54795597495031","-17.54795597495031"
"2454","-17.480507943291183","-17.480507943291183","-17.480507943291183"
"2459","-17.47144296861351","-17.47144296861351","-17.47144296861351"
"2464","-17.346279010514014","-17.346279010514014","-17.346279010514014"
"2469","-17.325872772347388","-17.325872772347388","-17.325872772347388"
"2474","-17.144068535781184","-17.144068535781184","-17.144068535781184"
"2479","-17.027198421719323","-17.027198421719323","-17.027198421719323"
"2484","-17.03385290585241","-17.03385290585241","-17.03385290585241"
"2489","-17.111066721833666","-17.111066721833666","-17.111066721833666"
"2494","-17.0095791268281","-17.0095791268281","-17.0095791268281"
"2499","-16.96884597196616","-16.96884597196616","-16.96884597196616"
"2504","-17.124420506227892","-17.124420506227892","-17.124420506227892"
"2509","-17.187336197048726","-17.187336197048726","-17.187336197048726"
"2514","-18.386441017001033","-18.386441017001033","-18.386441017001033"
"2519","-18.42362588046348","-18.42362588046348","-18.42362588046348"
"2524","-18.489419827737592","-18.489419827737592","-18.489419827737592"
"2529","-18.49040832013861","-18.49040832013861","-18.49040832013861"
"2534","-18.52958302586852","-18.52958302586852","-18.52958302586852"
"2539","-18.542401194087663","-18.542401194087663","-18.542401194087663"
"2544","-18.615757950629572","-18.615757950629572","-18.615757950629572"
"2549","-18.883677653302716","-18.883677653302716","-18.883677653302716"
"2554","-18.82898555398724","-18.82898555398724","-18.82898555398724"
"2559","-18.881198552628387","-18.881198552628387","-18.881198552628387"
"2564","-18.68547746382668","-18.68547746382668","-18.68547746382668"
"2569","-18.497051954831772","-18.497051954831772","-18.497051954831772"
"2574","-18.352733231093538","-18.352733231093538","-18.352733231093538"
"2579","-18.393305317141632","-18.393305317141632","-18.393305317141632"
"2584","-18.176813794321948","-18.176813794321948","-18.176813794321948"
"2589","-17.735345470632446","-17.735345470632446","-17.735345470632446"
"2594","-17.631445297815457","-17.631445297815457","-17.631445297815457"
"2599","-17.584504837389492","-17.584504837389492","-17.584504837389492"
"2604","-17.304237646364882","-17.304237646364882","-17.304237646364882"
"2609","-17.185034326510518","-17.185034326510518","-17.185034326510518"
"2614","-17.202387571400404","-17.202387571400404","-17.202387571400404"
"2619","-17.188587367195094","-17.188587367195094","-17.188587367195094"
"2624","-17.460966278426532","-17.460966278426532","-17.460966278426532"
"2629","-17.59945991883784","-17.59945991883784","-17.59945991883784"
"2634","-17.550456819629737","-17.550456819629737","-17.550456819629737"
"2639","-17.667712374945722","-17.667712374945722","-17.667712374945722"
"2644","-17.868237885635942","-17.868237885635942","-17.868237885635942"
"2649","-17.963051809930395","-17.963051809930395","-17.963051809930395"
"2654","-17.936197255580105","-17.936197255580105","-17.936197255580105"
"2659","-17.84719392021206","-17.84719392021206","-17.84719392021206"
"2664","-18.001512226457518","-18.001512226457518","-18.001512226457518"
"2669","-17.945248178871953","-17.945248178871953","-17.945248178871953"
"2674","-18.016343083648927","-18.016343083648927","-18.016343083648927"
"2679","-18.41281620999491","-18.41281620999491","-18.41281620999491"
"2684","-18.824387568564344","-18.824387568564344","-18.824387568564344"
"2689","-19.123082149507628","-19.123082149507628","-19.123082149507628"
"2694","-19.033380305845686","-19.033380305845686","-19.033380305845686"
"2699","-19.020567402103474","-19.020567402103474","-19.020567402103474"
"2704","-19.033327638066368","-19.033327638066368","-19.033327638066368"
"2709","-19.0821288312351","-19.0821288312351","-19.0821288312351"
"2714","-19.121137788148925","-19.121137788148925","-19.121137788148925"
"2719","-19.139707585916334","-19.139707585916334","-19.139707585916334"
"2724","-19.15452407063393","-19.15452407063393","-19.15452407063393"
"2729","-19.145846452724015","-19.145846452724015","-19.145846452724015"
"2734","-19.06614539464538","-19.06614539464538","-19.06614539464538"
"2739","-18.759784618641284","-18.759784618641284","-18.759784618641284"
"2744","-18.727605276634012","-18.727605276634012","-18.727605276634012"
"2749","-18.511786217747115","-18.511786217747115","-18.511786217747115"
"2754","-18.471991758830228","-18.471991758830228","-18.471991758830228"
"2759","-18.49063923785641","-18.49063923785641","-18.49063923785641"
"2764","-18.632002424881488","-18.632002424881488","-18.632002424881488"
"2769","-18.511721416971906","-18.511721416971906","-18.511721416971906"
"2774","-18.515878565497406","-18.515878565497406","-18.515878565497406"
"2779","-18.191169125305663","-18.191169125305663","-18.191169125305663"
"2784","-18.16176448699825","-18.16176448699825","-18.16176448699825"
"2789","-18.3702124821553","-18.3702124821553","-18.3702124821553"
"2794","-18.140486034058462","-18.140486034058462","-18.140486034058462"
"2799","-18.78607638481829","-18.78607638481829","-18.78607638481829"
"2804","-18.86812190871405","-18.86812190871405","-18.86812190871405"
"2809","-19.078953499026152","-19.078953499026152","-19.078953499026152"
"2814","-18.94455999932096","-18.94455999932096","-18.94455999932096"
"2819","-19.18726127073992","-19.18726127073992","-19.18726127073992"
"2824","-18.745327366318403","-18.745327366318403","-18.745327366318403"
"2829","-18.78770486371466","-18.78770486371466","-18.78770486371466"
"2834","-18.430000419773044","-18.430000419773044","-18.430000419773044"
"2839","-18.62074706226497","-18.62074706226497","-18.62074706226497"
"2844","-18.721314177092367","-18.721314177092367","-18.721314177092367"
"2849","-18.8747629437445","-18.8747629437445","-18.8747629437445"
"2854","-19.161191397081673","-19.161191397081673","-19.161191397081673"
"2859","-19.234503960553646","-19.234503960553646","-19.234503960553646"
"2864","-19.21595707771252","-19.21595707771252","-19.21595707771252"
"2869","-19.000841621245897","-19.000841621245897","-19.000841621245897"
"2874","-19.06545364889509","-19.06545364889509","-19.06545364889509"
"2879","-18.940118581114838","-18.940118581114838","-18.940118581114838"
"2884","-18.803082536101485","-18.803082536101485","-18.803082536101485"
"2889","-18.840831745542154","-18.840831745542154","-18.840831745542154"
"2894","-18.010286373787764","-18.010286373787764","-18.010286373787764"
"2899","-18.01246027365508","-18.01246027365508","-18.01246027365508"
"2904","-18.052355043958986","-18.052355043958986","-18.052355043958986"
"2909","-17.806920904483526","-17.806920904483526","-17.806920904483526"
"2914","-18.02844320057528","-18.02844320057528","-18.02844320057528"
"2919","-18.193332732423414","-18.193332732423414","-18.193332732423414"
"2924","-18.09654924814565","-18.09654924814565","-18.09654924814565"
"2929","-18.16585710565391","-18.16585710565391","-18.16585710565391"
"2934","-18.23843260257641","-18.23843260257641","-18.23843260257641"
"2939","-18.463359424315033","-18.463359424315033","-18.463359424315033"
"2944","-18.23807445502328","-18.23807445502328","-18.23807445502328"
"2949","-18.30078297097599","-18.30078297097599","-18.30078297097599"
"2954","-18.458998366434706","-18.458998366434706","-18.458998366434706"
"2959","-18.466291671999425","-18.466291671999425","-18.466291671999425"
"2964","-18.481555968224317","-18.481555968224317","-18.481555968224317"
"2969","-18.23633303997308","-18.23633303997308","-18.23633303997308"
"2974","-18.119737662823084","-18.119737662823084","-18.119737662823084"
"2979","-18.120755353922238","-18.120755353922238","-18.120755353922238"
"2984","-17.961296324951785","-17.961296324951785","-17.961296324951785"
"2989","-18.195276328277057","-18.195276328277057","-18.195276328277057"
"2994","-18.254683874155614","-18.254683874155614","-18.254683874155614"
"2999","-18.116337634390774","-18.116337634390774","-18.116337634390774"
"3004","-17.818067402704504","-17.818067402704504","-17.818067402704504"
"3009","-17.9130911109767","-17.9130911109767","-17.9130911109767"
"3014","-17.978488805918342","-17.978488805918342","-17.978488805918342"
"3019","-17.853997399502354","-17.853997399502354","-17.853997399502354"
"3024","-18.08811563788953","-18.08811563788953","-18.08811563788953"
"3029","-18.10227528300661","-18.10227528300661","-18.10227528300661"
"3034","-17.848708531086178","-17.848708531086178","-17.848708531086178"
"3039","-17.86667717817978","-17.86667717817978","-17.86667717817978"
"3044","-17.809484862895626","-17.809484862895626","-17.809484862895626"
"3049","-17.51366826807345","-17.51366826807345","-17.51366826807345"
"3054","-17.044965065969787","-17.044965065969787","-17.044965065969787"
"3059","-17.160100432460546","-17.160100432460546","-17.160100432460546"
"3064","-17.016180664560405","-17.016180664560405","-17.016180664560405"
"3069","-16.96070582306879","-16.96070582306879","-16.96070582306879"
"3074","-18.288009306419887","-18.288009306419887","-18.288009306419887"
"3079","-18.39849223145156","-18.39849223145156","-18.39849223145156"
"3084","-18.345827142267808","-18.345827142267808","-18.345827142267808"
"3089","-18.366535322945307","-18.366535322945307","-18.366535322945307"
"3094","-18.256745069067833","-18.256745069067833","-18.256745069067833"
"3099","-18.147168080645578","-18.147168080645578","-18.147168080645578"
"3104","-18.14880850409004","-18.14880850409004","-18.14880850409004"
"3109","-18.395849328380983","-18.395849328380983","-18.395849328380983"
"3114","-18.26774971491155","-18.26774971491155","-18.26774971491155"
"3119","-18.32209879363189","-18.32209879363189","-18.32209879363189"
"3124","-18.675097862649825","-18.675097862649825","-18.675097862649825"
"3129","-18.597391932172698","-18.597391932172698","-18.597391932172698"
"3134","-18.69632603991889","-18.69632603991889","-18.69632603991889"
"3139","-18.614735653729973","-18.614735653729973","-18.614735653729973"
"3144","-18.319760364267143","-18.319760364267143","-18.319760364267143"
"3149","-18.69098711998671","-18.69098711998671","-18.69098711998671"
"3154","-18.285130505302696","-18.285130505302696","-18.285130505302696"
"3159","-18.49233720638581","-18.49233720638581","-18.49233720638581"
