"Step","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MAX"
"4783","-43.330385846321136","-43.330385846321136","-43.330385846321136"
"4784","-43.2298868247276","-43.2298868247276","-43.2298868247276"
"4785","-42.34754494653538","-42.34754494653538","-42.34754494653538"
"4786","-42.14001957568943","-42.14001957568943","-42.14001957568943"
"4787","-42.094745572646396","-42.094745572646396","-42.094745572646396"
"4788","-41.96740168396229","-41.96740168396229","-41.96740168396229"
"4789","-42.00067898632753","-42.00067898632753","-42.00067898632753"
"4790","-41.77229846728395","-41.77229846728395","-41.77229846728395"
"4791","-41.49972877286236","-41.49972877286236","-41.49972877286236"
"4792","-41.44285852490076","-41.44285852490076","-41.44285852490076"
"4793","-41.33710057709245","-41.33710057709245","-41.33710057709245"
"4794","-41.282357782608514","-41.282357782608514","-41.282357782608514"
"4795","-41.26464972752849","-41.26464972752849","-41.26464972752849"
"4796","-41.70470115415725","-41.70470115415725","-41.70470115415725"
"4797","-41.898103808303055","-41.898103808303055","-41.898103808303055"
"4798","-42.43119326110159","-42.43119326110159","-42.43119326110159"
"4799","-42.34636180865037","-42.34636180865037","-42.34636180865037"
"4800","-42.47586080285257","-42.47586080285257","-42.47586080285257"
"4801","-42.50966206350341","-42.50966206350341","-42.50966206350341"
"4802","-42.7055758982062","-42.7055758982062","-42.7055758982062"
"4803","-42.984613727275494","-42.984613727275494","-42.984613727275494"
"4804","-43.01001035397751","-43.01001035397751","-43.01001035397751"
"4805","-42.24252691101229","-42.24252691101229","-42.24252691101229"
"4806","-42.58634725056367","-42.58634725056367","-42.58634725056367"
"4807","-42.22257890301223","-42.22257890301223","-42.22257890301223"
"4808","-42.014420034420965","-42.014420034420965","-42.014420034420965"
"4809","-42.02063137588949","-42.02063137588949","-42.02063137588949"
"4810","-42.022984096485445","-42.022984096485445","-42.022984096485445"
"4811","-42.09234383288413","-42.09234383288413","-42.09234383288413"
"4812","-42.31615184274294","-42.31615184274294","-42.31615184274294"
"4813","-42.269353410538194","-42.269353410538194","-42.269353410538194"
"4814","-42.24486425868817","-42.24486425868817","-42.24486425868817"
"4815","-42.15408233012363","-42.15408233012363","-42.15408233012363"
"4816","-42.149665702423206","-42.149665702423206","-42.149665702423206"
"4817","-41.765122929456645","-41.765122929456645","-41.765122929456645"
"4818","-41.84118748820843","-41.84118748820843","-41.84118748820843"
"4819","-41.75696589069873","-41.75696589069873","-41.75696589069873"
"4820","-41.28444714835742","-41.28444714835742","-41.28444714835742"
"4821","-41.06225924324761","-41.06225924324761","-41.06225924324761"
"4822","-40.97097709345563","-40.97097709345563","-40.97097709345563"
"4823","-41.199356027547466","-41.199356027547466","-41.199356027547466"
"4824","-41.300629700231646","-41.300629700231646","-41.300629700231646"
"4825","-41.47120519227463","-41.47120519227463","-41.47120519227463"
"4826","-41.13887879842595","-41.13887879842595","-41.13887879842595"
"4827","-41.17872884962648","-41.17872884962648","-41.17872884962648"
"4828","-41.206550348500066","-41.206550348500066","-41.206550348500066"
"4829","-40.94573991701203","-40.94573991701203","-40.94573991701203"
"4830","-40.40616840541667","-40.40616840541667","-40.40616840541667"
"4831","-40.39699497412157","-40.39699497412157","-40.39699497412157"
"4832","-40.43034671442593","-40.43034671442593","-40.43034671442593"
"4833","-40.62335467241599","-40.62335467241599","-40.62335467241599"
"4834","-39.960003253150845","-39.960003253150845","-39.960003253150845"
"4835","-39.962621847375196","-39.962621847375196","-39.962621847375196"
"4836","-39.762540436150566","-39.762540436150566","-39.762540436150566"
"4837","-39.98944892690454","-39.98944892690454","-39.98944892690454"
"4838","-40.05813713137878","-40.05813713137878","-40.05813713137878"
"4839","-39.991844669440034","-39.991844669440034","-39.991844669440034"
"4840","-39.71670518894765","-39.71670518894765","-39.71670518894765"
"4841","-39.672997413245064","-39.672997413245064","-39.672997413245064"
"4842","-39.312203180537715","-39.312203180537715","-39.312203180537715"
"4843","-39.09452475177513","-39.09452475177513","-39.09452475177513"
"4844","-39.315870396170446","-39.315870396170446","-39.315870396170446"
"4845","-39.451830554803045","-39.451830554803045","-39.451830554803045"
"4846","-38.90462611860855","-38.90462611860855","-38.90462611860855"
"4847","-39.18363914444029","-39.18363914444029","-39.18363914444029"
"4848","-39.313640516773404","-39.313640516773404","-39.313640516773404"
"4849","-39.13072022015005","-39.13072022015005","-39.13072022015005"
"4850","-39.07352013984434","-39.07352013984434","-39.07352013984434"
"4851","-39.08762719325139","-39.08762719325139","-39.08762719325139"
"4852","-39.02884905394465","-39.02884905394465","-39.02884905394465"
"4853","-38.794833822208325","-38.794833822208325","-38.794833822208325"
"4854","-38.803654803548014","-38.803654803548014","-38.803654803548014"
"4855","-38.9484149990617","-38.9484149990617","-38.9484149990617"
"4856","-38.92967849284999","-38.92967849284999","-38.92967849284999"
"4857","-38.72018186072085","-38.72018186072085","-38.72018186072085"
"4858","-38.796566060287304","-38.796566060287304","-38.796566060287304"
"4859","-39.23827741607599","-39.23827741607599","-39.23827741607599"
"4860","-39.649783979028996","-39.649783979028996","-39.649783979028996"
"4861","-39.61221307027348","-39.61221307027348","-39.61221307027348"
"4862","-39.37075171366467","-39.37075171366467","-39.37075171366467"
"4863","-38.99080889493136","-38.99080889493136","-38.99080889493136"
"4864","-39.034860894477404","-39.034860894477404","-39.034860894477404"
"4865","-38.76874314601932","-38.76874314601932","-38.76874314601932"
"4866","-38.51694788214602","-38.51694788214602","-38.51694788214602"
"4867","-38.670577233686906","-38.670577233686906","-38.670577233686906"
"4868","-38.408827293249914","-38.408827293249914","-38.408827293249914"
"4869","-38.376294758071225","-38.376294758071225","-38.376294758071225"
"4870","-37.99599966416054","-37.99599966416054","-37.99599966416054"
"4871","-38.175275103769074","-38.175275103769074","-38.175275103769074"
"4872","-38.23977469413797","-38.23977469413797","-38.23977469413797"
"4873","-38.22522149713954","-38.22522149713954","-38.22522149713954"
"4874","-38.21408397441637","-38.21408397441637","-38.21408397441637"
"4875","-37.94745924526892","-37.94745924526892","-37.94745924526892"
"4876","-38.01627357024926","-38.01627357024926","-38.01627357024926"
"4877","-37.82604147259499","-37.82604147259499","-37.82604147259499"
"4878","-37.95137583171724","-37.95137583171724","-37.95137583171724"
"4879","-37.49129339903172","-37.49129339903172","-37.49129339903172"
"4880","-37.37233449394457","-37.37233449394457","-37.37233449394457"
"4881","-37.58954862841114","-37.58954862841114","-37.58954862841114"
"4882","-37.60855571237858","-37.60855571237858","-37.60855571237858"
"4883","-37.307860648881174","-37.307860648881174","-37.307860648881174"
"4884","-37.49512336186911","-37.49512336186911","-37.49512336186911"
"4885","-37.25609874815059","-37.25609874815059","-37.25609874815059"
"4886","-37.482152230570094","-37.482152230570094","-37.482152230570094"
"4887","-37.40435982746253","-37.40435982746253","-37.40435982746253"
"4888","-37.380711409056396","-37.380711409056396","-37.380711409056396"
"4889","-37.225893271890605","-37.225893271890605","-37.225893271890605"
"4890","-37.259218249526704","-37.259218249526704","-37.259218249526704"
"4891","-37.67183865264444","-37.67183865264444","-37.67183865264444"
"4892","-37.820702174804055","-37.820702174804055","-37.820702174804055"
"4893","-37.433478227333815","-37.433478227333815","-37.433478227333815"
"4894","-37.533258178578606","-37.533258178578606","-37.533258178578606"
"4895","-37.52367674974205","-37.52367674974205","-37.52367674974205"
"4896","-36.983405749632695","-36.983405749632695","-36.983405749632695"
"4897","-36.88601570863682","-36.88601570863682","-36.88601570863682"
"4898","-37.30138510251164","-37.30138510251164","-37.30138510251164"
"4899","-37.26943109289336","-37.26943109289336","-37.26943109289336"
"4900","-37.073858754808796","-37.073858754808796","-37.073858754808796"
"4901","-37.32645427045382","-37.32645427045382","-37.32645427045382"
"4902","-37.219995625293514","-37.219995625293514","-37.219995625293514"
"4903","-37.220246567653774","-37.220246567653774","-37.220246567653774"
"4904","-37.23373221195165","-37.23373221195165","-37.23373221195165"
"4905","-36.958630791927234","-36.958630791927234","-36.958630791927234"
"4906","-36.62229022478356","-36.62229022478356","-36.62229022478356"
"4907","-36.28272893890941","-36.28272893890941","-36.28272893890941"
"4908","-36.3221932464959","-36.3221932464959","-36.3221932464959"
"4909","-36.176271740126055","-36.176271740126055","-36.176271740126055"
"4910","-35.91480801598625","-35.91480801598625","-35.91480801598625"
"4911","-35.79427683299982","-35.79427683299982","-35.79427683299982"
"4912","-35.621503256352575","-35.621503256352575","-35.621503256352575"
"4913","-35.85388039600753","-35.85388039600753","-35.85388039600753"
"4914","-35.688700438848294","-35.688700438848294","-35.688700438848294"
"4915","-35.2338030499936","-35.2338030499936","-35.2338030499936"
"4916","-35.25808655397613","-35.25808655397613","-35.25808655397613"
"4917","-35.16777306335717","-35.16777306335717","-35.16777306335717"
"4918","-35.03769842884241","-35.03769842884241","-35.03769842884241"
"4919","-34.64398278174345","-34.64398278174345","-34.64398278174345"
"4920","-34.457266597493955","-34.457266597493955","-34.457266597493955"
"4921","-34.79384214157831","-34.79384214157831","-34.79384214157831"
"4922","-34.55034562884644","-34.55034562884644","-34.55034562884644"
"4923","-34.62615199666025","-34.62615199666025","-34.62615199666025"
"4924","-34.241387133837776","-34.241387133837776","-34.241387133837776"
"4925","-34.23636419966552","-34.23636419966552","-34.23636419966552"
"4926","-33.92204320872127","-33.92204320872127","-33.92204320872127"
"4927","-33.217602976127544","-33.217602976127544","-33.217602976127544"
"4928","-33.29860366656129","-33.29860366656129","-33.29860366656129"
"4929","-32.97322570325437","-32.97322570325437","-32.97322570325437"
"4930","-33.211553922381874","-33.211553922381874","-33.211553922381874"
"4931","-33.23589365505948","-33.23589365505948","-33.23589365505948"
"4932","-33.01448068368098","-33.01448068368098","-33.01448068368098"
"4933","-33.09602926339657","-33.09602926339657","-33.09602926339657"
"4934","-33.388820827550155","-33.388820827550155","-33.388820827550155"
"4935","-33.24273287528121","-33.24273287528121","-33.24273287528121"
"4936","-33.17840187058999","-33.17840187058999","-33.17840187058999"
"4937","-32.98490171695707","-32.98490171695707","-32.98490171695707"
"4938","-32.66446529777738","-32.66446529777738","-32.66446529777738"
"4939","-32.33759187148771","-32.33759187148771","-32.33759187148771"
"4940","-32.4100632243954","-32.4100632243954","-32.4100632243954"
"4941","-32.46111355065688","-32.46111355065688","-32.46111355065688"
"4942","-32.152419284124505","-32.152419284124505","-32.152419284124505"
"4943","-31.945446648208254","-31.945446648208254","-31.945446648208254"
"4944","-31.5903533826229","-31.5903533826229","-31.5903533826229"
"4945","-31.420207052167665","-31.420207052167665","-31.420207052167665"
"4946","-31.25277382732984","-31.25277382732984","-31.25277382732984"
"4947","-31.295631025362116","-31.295631025362116","-31.295631025362116"
"4948","-31.42232849971619","-31.42232849971619","-31.42232849971619"
"4949","-31.442203283920406","-31.442203283920406","-31.442203283920406"
"4950","-31.81301767805675","-31.81301767805675","-31.81301767805675"
"4951","-31.48237543177062","-31.48237543177062","-31.48237543177062"
"4952","-31.60267346286846","-31.60267346286846","-31.60267346286846"
"4953","-31.801884667235623","-31.801884667235623","-31.801884667235623"
"4954","-32.110772279436944","-32.110772279436944","-32.110772279436944"
"4955","-31.907372741802277","-31.907372741802277","-31.907372741802277"
"4956","-31.836030484985677","-31.836030484985677","-31.836030484985677"
"4957","-31.659252924634398","-31.659252924634398","-31.659252924634398"
"4958","-31.345080305844945","-31.345080305844945","-31.345080305844945"
"4959","-31.386786483256355","-31.386786483256355","-31.386786483256355"
"4960","-31.388852231003572","-31.388852231003572","-31.388852231003572"
"4961","-31.230449149508658","-31.230449149508658","-31.230449149508658"
"4962","-31.444794436621734","-31.444794436621734","-31.444794436621734"
"4963","-31.291918671337413","-31.291918671337413","-31.291918671337413"
"4964","-31.328475443025795","-31.328475443025795","-31.328475443025795"
"4965","-31.003977655385498","-31.003977655385498","-31.003977655385498"
"4966","-31.362921880190747","-31.362921880190747","-31.362921880190747"
"4967","-30.957459769013255","-30.957459769013255","-30.957459769013255"
"4968","-30.174099657677456","-30.174099657677456","-30.174099657677456"
"4969","-30.19387190400206","-30.19387190400206","-30.19387190400206"
"4970","-29.724596921514152","-29.724596921514152","-29.724596921514152"
"4971","-29.308355552385187","-29.308355552385187","-29.308355552385187"
"4972","-28.935411440242948","-28.935411440242948","-28.935411440242948"
"4973","-28.787819846915248","-28.787819846915248","-28.787819846915248"
"4974","-28.6437042742999","-28.6437042742999","-28.6437042742999"
"4975","-28.57103814967598","-28.57103814967598","-28.57103814967598"
"4976","-29.362196861869005","-29.362196861869005","-29.362196861869005"
"4977","-29.1655971660239","-29.1655971660239","-29.1655971660239"
"4978","-28.96301544895839","-28.96301544895839","-28.96301544895839"
"4979","-28.90883112725159","-28.90883112725159","-28.90883112725159"
"4980","-28.74504125216662","-28.74504125216662","-28.74504125216662"
"4981","-28.78710336238657","-28.78710336238657","-28.78710336238657"
"4982","-28.94573343219879","-28.94573343219879","-28.94573343219879"
"4983","-28.999652068871555","-28.999652068871555","-28.999652068871555"
"4984","-28.875050986239113","-28.875050986239113","-28.875050986239113"
"4985","-28.86914390568762","-28.86914390568762","-28.86914390568762"
