"Step","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2_reward(close) - Mean Episode Reward (Last 200 episodes)__MAX"
"1361","65.19539999528708","65.19539999528708","65.19539999528708"
"1364","64.05213255178919","64.05213255178919","64.05213255178919"
"1367","64.10111890106279","64.10111890106279","64.10111890106279"
"1370","63.52325709534105","63.52325709534105","63.52325709534105"
"1373","62.604190408293825","62.604190408293825","62.604190408293825"
"1376","63.52432289586905","63.52432289586905","63.52432289586905"
"1379","64.555227917933","64.555227917933","64.555227917933"
"1382","63.39786107374851","63.39786107374851","63.39786107374851"
"1385","63.44198730395816","63.44198730395816","63.44198730395816"
"1388","62.113588711925594","62.113588711925594","62.113588711925594"
"1391","63.74160684627081","63.74160684627081","63.74160684627081"
"1394","64.77989045937984","64.77989045937984","64.77989045937984"
"1397","64.5905129085131","64.5905129085131","64.5905129085131"
"1400","64.35512472918447","64.35512472918447","64.35512472918447"
"1403","65.76226189649","65.76226189649","65.76226189649"
"1406","65.57856424020171","65.57856424020171","65.57856424020171"
"1409","65.55177592746108","65.55177592746108","65.55177592746108"
"1412","64.89826485610106","64.89826485610106","64.89826485610106"
"1415","62.81776759754246","62.81776759754246","62.81776759754246"
"1418","62.41937497078916","62.41937497078916","62.41937497078916"
"1421","62.29702626742597","62.29702626742597","62.29702626742597"
"1424","61.65534960297071","61.65534960297071","61.65534960297071"
"1427","62.55990646160769","62.55990646160769","62.55990646160769"
"1430","61.5429355044225","61.5429355044225","61.5429355044225"
"1433","61.11950880998728","61.11950880998728","61.11950880998728"
"1436","59.38266443321165","59.38266443321165","59.38266443321165"
"1439","60.24596477864848","60.24596477864848","60.24596477864848"
"1442","59.549005523027844","59.549005523027844","59.549005523027844"
"1445","59.762250503269534","59.762250503269534","59.762250503269534"
"1448","58.85168130821138","58.85168130821138","58.85168130821138"
"1451","56.793777120575314","56.793777120575314","56.793777120575314"
"1454","56.385626158301235","56.385626158301235","56.385626158301235"
"1457","57.01066045979737","57.01066045979737","57.01066045979737"
"1460","56.96518248242575","56.96518248242575","56.96518248242575"
"1463","57.17140066690113","57.17140066690113","57.17140066690113"
"1466","56.34889677890724","56.34889677890724","56.34889677890724"
"1469","57.15524125586855","57.15524125586855","57.15524125586855"
"1472","57.18104450364835","57.18104450364835","57.18104450364835"
"1475","57.17966094012701","57.17966094012701","57.17966094012701"
"1478","55.61510988504107","55.61510988504107","55.61510988504107"
"1481","55.23670563735221","55.23670563735221","55.23670563735221"
"1484","53.620745788589765","53.620745788589765","53.620745788589765"
"1487","54.83156014016737","54.83156014016737","54.83156014016737"
"1490","55.56628087909541","55.56628087909541","55.56628087909541"
"1493","56.87425657703362","56.87425657703362","56.87425657703362"
"1496","58.051121806504376","58.051121806504376","58.051121806504376"
"1499","58.404903374793975","58.404903374793975","58.404903374793975"
"1502","59.04844782120388","59.04844782120388","59.04844782120388"
"1505","58.41131188184807","58.41131188184807","58.41131188184807"
"1508","57.81454625085206","57.81454625085206","57.81454625085206"
"1511","56.24992580580289","56.24992580580289","56.24992580580289"
"1514","54.35009529904658","54.35009529904658","54.35009529904658"
"1517","54.467989197757376","54.467989197757376","54.467989197757376"
"1520","53.00542809862879","53.00542809862879","53.00542809862879"
"1523","52.455916581972545","52.455916581972545","52.455916581972545"
"1526","51.800267079911215","51.800267079911215","51.800267079911215"
"1529","52.64770574091952","52.64770574091952","52.64770574091952"
"1532","52.55114806956803","52.55114806956803","52.55114806956803"
"1535","52.200243906847774","52.200243906847774","52.200243906847774"
"1538","53.39542865724988","53.39542865724988","53.39542865724988"
"1541","52.375163078676245","52.375163078676245","52.375163078676245"
"1544","53.33401210918571","53.33401210918571","53.33401210918571"
"1547","53.7524624405473","53.7524624405473","53.7524624405473"
"1550","54.43816491752873","54.43816491752873","54.43816491752873"
"1553","52.2715063427336","52.2715063427336","52.2715063427336"
"1556","51.63569732996337","51.63569732996337","51.63569732996337"
"1559","52.249704620043374","52.249704620043374","52.249704620043374"
"1562","52.553907173320155","52.553907173320155","52.553907173320155"
"1565","53.127806738434764","53.127806738434764","53.127806738434764"
"1568","52.32859040639424","52.32859040639424","52.32859040639424"
"1571","51.6827517978665","51.6827517978665","51.6827517978665"
"1574","52.1882392402832","52.1882392402832","52.1882392402832"
"1577","52.10022927522916","52.10022927522916","52.10022927522916"
"1580","53.31066533605167","53.31066533605167","53.31066533605167"
"1583","54.49195234030918","54.49195234030918","54.49195234030918"
"1586","55.32575489704362","55.32575489704362","55.32575489704362"
"1589","55.80899553915673","55.80899553915673","55.80899553915673"
"1592","56.959503252535306","56.959503252535306","56.959503252535306"
"1595","56.74476207296338","56.74476207296338","56.74476207296338"
"1598","57.56384364173095","57.56384364173095","57.56384364173095"
"1601","57.56224608159073","57.56224608159073","57.56224608159073"
"1604","57.98199104622854","57.98199104622854","57.98199104622854"
"1607","59.11767173932975","59.11767173932975","59.11767173932975"
"1610","58.66614773205558","58.66614773205558","58.66614773205558"
"1613","58.61718602711644","58.61718602711644","58.61718602711644"
"1616","58.728887847552436","58.728887847552436","58.728887847552436"
"1619","59.466581953280084","59.466581953280084","59.466581953280084"
"1622","59.15305153678368","59.15305153678368","59.15305153678368"
"1625","59.11730223496885","59.11730223496885","59.11730223496885"
"1628","59.273288865879884","59.273288865879884","59.273288865879884"
"1631","59.44531533295113","59.44531533295113","59.44531533295113"
"1634","60.477981888491534","60.477981888491534","60.477981888491534"
"1637","60.158809792388766","60.158809792388766","60.158809792388766"
"1640","60.07465273811607","60.07465273811607","60.07465273811607"
"1643","60.10206358260417","60.10206358260417","60.10206358260417"
"1646","60.835989799201734","60.835989799201734","60.835989799201734"
"1649","61.11110518043833","61.11110518043833","61.11110518043833"
"1652","61.480052866922726","61.480052866922726","61.480052866922726"
"1655","61.355624740848896","61.355624740848896","61.355624740848896"
"1658","61.303976063800484","61.303976063800484","61.303976063800484"
"1661","60.865656990448734","60.865656990448734","60.865656990448734"
"1664","59.43198567858606","59.43198567858606","59.43198567858606"
"1667","59.867239982770094","59.867239982770094","59.867239982770094"
"1670","59.48670416716638","59.48670416716638","59.48670416716638"
"1673","59.43076198986647","59.43076198986647","59.43076198986647"
"1676","60.12602806103183","60.12602806103183","60.12602806103183"
"1679","60.962904780866985","60.962904780866985","60.962904780866985"
"1682","60.83916063360177","60.83916063360177","60.83916063360177"
"1685","61.34601536298498","61.34601536298498","61.34601536298498"
"1688","60.70834520082468","60.70834520082468","60.70834520082468"
"1691","60.718312713614395","60.718312713614395","60.718312713614395"
"1694","60.39080980341387","60.39080980341387","60.39080980341387"
"1697","60.453120050996915","60.453120050996915","60.453120050996915"
"1700","60.48354114594359","60.48354114594359","60.48354114594359"
"1703","59.93602280013988","59.93602280013988","59.93602280013988"
"1706","59.18433857098307","59.18433857098307","59.18433857098307"
"1709","58.92399110661536","58.92399110661536","58.92399110661536"
"1712","60.30237700303195","60.30237700303195","60.30237700303195"
"1715","61.23604568377641","61.23604568377641","61.23604568377641"
"1718","61.443399213068126","61.443399213068126","61.443399213068126"
"1721","61.768327684094245","61.768327684094245","61.768327684094245"
"1724","63.248279618685636","63.248279618685636","63.248279618685636"
"1727","63.20289425085187","63.20289425085187","63.20289425085187"
"1730","63.9256111590593","63.9256111590593","63.9256111590593"
"1733","64.23513587244729","64.23513587244729","64.23513587244729"
"1736","64.28918286683776","64.28918286683776","64.28918286683776"
"1739","64.00499977953422","64.00499977953422","64.00499977953422"
"1742","63.80085973948406","63.80085973948406","63.80085973948406"
"1745","64.3414972984232","64.3414972984232","64.3414972984232"
"1748","65.56171924202422","65.56171924202422","65.56171924202422"
"1751","66.04563552461636","66.04563552461636","66.04563552461636"
"1754","65.84852043106577","65.84852043106577","65.84852043106577"
"1757","65.65807362747742","65.65807362747742","65.65807362747742"
"1760","66.56851737542411","66.56851737542411","66.56851737542411"
"1763","68.26387488971938","68.26387488971938","68.26387488971938"
"1766","67.05301676169563","67.05301676169563","67.05301676169563"
"1769","67.25337541127182","67.25337541127182","67.25337541127182"
"1772","66.1433046432969","66.1433046432969","66.1433046432969"
"1775","66.22857155300723","66.22857155300723","66.22857155300723"
"1778","66.1510665527351","66.1510665527351","66.1510665527351"
"1781","66.98060332578392","66.98060332578392","66.98060332578392"
"1784","65.85635191294362","65.85635191294362","65.85635191294362"
"1787","65.75961225141404","65.75961225141404","65.75961225141404"
"1790","65.21876440613482","65.21876440613482","65.21876440613482"
"1793","65.84654178920977","65.84654178920977","65.84654178920977"
"1796","65.24598333231596","65.24598333231596","65.24598333231596"
"1799","65.4529640752973","65.4529640752973","65.4529640752973"
"1802","65.29969403860451","65.29969403860451","65.29969403860451"
"1805","64.85224408334159","64.85224408334159","64.85224408334159"
"1808","64.16786237923128","64.16786237923128","64.16786237923128"
"1811","63.67296013240418","63.67296013240418","63.67296013240418"
"1814","64.23893290159651","64.23893290159651","64.23893290159651"
"1817","64.18502075030943","64.18502075030943","64.18502075030943"
"1820","64.60911395482478","64.60911395482478","64.60911395482478"
"1823","63.71449136403376","63.71449136403376","63.71449136403376"
"1826","63.41376457942144","63.41376457942144","63.41376457942144"
"1829","62.95335922882542","62.95335922882542","62.95335922882542"
"1832","65.19206536943477","65.19206536943477","65.19206536943477"
"1835","65.12547664083677","65.12547664083677","65.12547664083677"
"1838","63.75791889782144","63.75791889782144","63.75791889782144"
"1841","63.16828903454113","63.16828903454113","63.16828903454113"
"1844","63.92596633585933","63.92596633585933","63.92596633585933"
"1847","64.76695823308987","64.76695823308987","64.76695823308987"
"1850","65.67075917552869","65.67075917552869","65.67075917552869"
"1853","66.6840238423447","66.6840238423447","66.6840238423447"
"1856","66.70270942377348","66.70270942377348","66.70270942377348"
"1859","65.79089176486666","65.79089176486666","65.79089176486666"
"1862","65.0975491413941","65.0975491413941","65.0975491413941"
"1865","63.900214370978375","63.900214370978375","63.900214370978375"
"1868","62.968260466087116","62.968260466087116","62.968260466087116"
"1871","63.37428605725111","63.37428605725111","63.37428605725111"
"1874","63.602846955388756","63.602846955388756","63.602846955388756"
"1877","62.38483485006476","62.38483485006476","62.38483485006476"
"1880","61.86145760433973","61.86145760433973","61.86145760433973"
"1883","61.34780780618112","61.34780780618112","61.34780780618112"
"1886","60.790405853592205","60.790405853592205","60.790405853592205"
"1889","60.257043476625775","60.257043476625775","60.257043476625775"
"1892","60.05287131034184","60.05287131034184","60.05287131034184"
"1895","59.17473860605841","59.17473860605841","59.17473860605841"
"1898","59.222218853422966","59.222218853422966","59.222218853422966"
"1901","59.97920767728412","59.97920767728412","59.97920767728412"
"1904","60.75449535461578","60.75449535461578","60.75449535461578"
"1907","61.28474635709034","61.28474635709034","61.28474635709034"
"1910","61.41139753936043","61.41139753936043","61.41139753936043"
"1913","61.67116564918065","61.67116564918065","61.67116564918065"
"1916","60.00482854116957","60.00482854116957","60.00482854116957"
"1919","60.81223078256298","60.81223078256298","60.81223078256298"
"1922","62.541149368518006","62.541149368518006","62.541149368518006"
"1925","61.62820285179993","61.62820285179993","61.62820285179993"
"1928","60.7075497677179","60.7075497677179","60.7075497677179"
"1931","59.564997552622934","59.564997552622934","59.564997552622934"
"1934","60.23171317801439","60.23171317801439","60.23171317801439"
"1937","60.14108453848498","60.14108453848498","60.14108453848498"
"1940","60.08632849446364","60.08632849446364","60.08632849446364"
"1943","61.25780882530532","61.25780882530532","61.25780882530532"
"1946","60.410524588596864","60.410524588596864","60.410524588596864"
"1949","59.68859394849378","59.68859394849378","59.68859394849378"
"1952","59.817963569837964","59.817963569837964","59.817963569837964"
"1955","59.40357311152423","59.40357311152423","59.40357311152423"
"1958","59.51894967805574","59.51894967805574","59.51894967805574"
"1961","58.917681773979005","58.917681773979005","58.917681773979005"
"1964","59.77457879680591","59.77457879680591","59.77457879680591"
"1967","58.458563257914484","58.458563257914484","58.458563257914484"
"1970","60.28521567307164","60.28521567307164","60.28521567307164"
"1973","60.84934060027219","60.84934060027219","60.84934060027219"
"1976","60.20147067416936","60.20147067416936","60.20147067416936"
"1979","58.548536563599306","58.548536563599306","58.548536563599306"
"1982","58.842799250109195","58.842799250109195","58.842799250109195"
"1985","59.14637074982173","59.14637074982173","59.14637074982173"
"1988","58.22417118492796","58.22417118492796","58.22417118492796"
