"Step","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"8205","-23.756315969025298","-23.756315969025298","-23.756315969025298"
"8207","-23.7959591733617","-23.7959591733617","-23.7959591733617"
"8209","-22.463343791887905","-22.463343791887905","-22.463343791887905"
"8211","-22.275141529422026","-22.275141529422026","-22.275141529422026"
"8213","-22.49502433995877","-22.49502433995877","-22.49502433995877"
"8215","-23.623676658740454","-23.623676658740454","-23.623676658740454"
"8217","-23.547204486666555","-23.547204486666555","-23.547204486666555"
"8219","-23.169220238654624","-23.169220238654624","-23.169220238654624"
"8221","-23.334952737049548","-23.334952737049548","-23.334952737049548"
"8223","-23.29387194257973","-23.29387194257973","-23.29387194257973"
"8225","-23.20375685695595","-23.20375685695595","-23.20375685695595"
"8227","-23.441741227075028","-23.441741227075028","-23.441741227075028"
"8229","-23.33904566065369","-23.33904566065369","-23.33904566065369"
"8231","-22.40730665592262","-22.40730665592262","-22.40730665592262"
"8233","-22.72306476288982","-22.72306476288982","-22.72306476288982"
"8235","-23.149742629535","-23.149742629535","-23.149742629535"
"8237","-23.206385120244352","-23.206385120244352","-23.206385120244352"
"8239","-22.833697743734835","-22.833697743734835","-22.833697743734835"
"8241","-22.120969461435344","-22.120969461435344","-22.120969461435344"
"8243","-21.76814533998544","-21.76814533998544","-21.76814533998544"
"8245","-21.761918664530736","-21.761918664530736","-21.761918664530736"
"8247","-22.126397304695914","-22.126397304695914","-22.126397304695914"
"8249","-22.482200753746092","-22.482200753746092","-22.482200753746092"
"8251","-21.687368230226266","-21.687368230226266","-21.687368230226266"
"8253","-22.502817935053486","-22.502817935053486","-22.502817935053486"
"8255","-22.666535381250664","-22.666535381250664","-22.666535381250664"
"8257","-22.864476318603764","-22.864476318603764","-22.864476318603764"
"8259","-22.65709427415331","-22.65709427415331","-22.65709427415331"
"8261","-21.766283682154175","-21.766283682154175","-21.766283682154175"
"8263","-20.879472655854133","-20.879472655854133","-20.879472655854133"
"8265","-20.79454116908642","-20.79454116908642","-20.79454116908642"
"8267","-20.043258050038457","-20.043258050038457","-20.043258050038457"
"8269","-20.683017749243277","-20.683017749243277","-20.683017749243277"
"8271","-20.622864095803042","-20.622864095803042","-20.622864095803042"
"8273","-21.404237049674283","-21.404237049674283","-21.404237049674283"
"8275","-21.36396821437345","-21.36396821437345","-21.36396821437345"
"8277","-21.689663080910915","-21.689663080910915","-21.689663080910915"
"8279","-21.717048076012624","-21.717048076012624","-21.717048076012624"
"8281","-22.242951620699795","-22.242951620699795","-22.242951620699795"
"8283","-22.2121774059163","-22.2121774059163","-22.2121774059163"
"8285","-22.053158294374356","-22.053158294374356","-22.053158294374356"
"8287","-22.24119706695349","-22.24119706695349","-22.24119706695349"
"8289","-22.14731144852168","-22.14731144852168","-22.14731144852168"
"8291","-22.361587165859355","-22.361587165859355","-22.361587165859355"
"8293","-21.93766806438511","-21.93766806438511","-21.93766806438511"
"8295","-21.20760652789741","-21.20760652789741","-21.20760652789741"
"8297","-21.39754968532458","-21.39754968532458","-21.39754968532458"
"8299","-20.430414368266945","-20.430414368266945","-20.430414368266945"
"8301","-21.785886452303792","-21.785886452303792","-21.785886452303792"
"8303","-22.190519758624255","-22.190519758624255","-22.190519758624255"
"8305","-22.286429055052785","-22.286429055052785","-22.286429055052785"
"8307","-21.906065511974496","-21.906065511974496","-21.906065511974496"
"8309","-21.92375539200473","-21.92375539200473","-21.92375539200473"
"8311","-22.652087719048982","-22.652087719048982","-22.652087719048982"
"8313","-22.642175758877258","-22.642175758877258","-22.642175758877258"
"8315","-23.303793289208524","-23.303793289208524","-23.303793289208524"
"8317","-22.97831088382276","-22.97831088382276","-22.97831088382276"
"8319","-23.618098715609037","-23.618098715609037","-23.618098715609037"
"8321","-22.990545467713588","-22.990545467713588","-22.990545467713588"
"8323","-23.34568795451301","-23.34568795451301","-23.34568795451301"
"8325","-24.283158819576908","-24.283158819576908","-24.283158819576908"
"8327","-23.160748283052026","-23.160748283052026","-23.160748283052026"
"8329","-23.08688154754597","-23.08688154754597","-23.08688154754597"
"8331","-22.95807675471539","-22.95807675471539","-22.95807675471539"
"8333","-22.94101871243543","-22.94101871243543","-22.94101871243543"
"8335","-23.913658548112856","-23.913658548112856","-23.913658548112856"
"8337","-23.272098179896297","-23.272098179896297","-23.272098179896297"
"8339","-23.28663298503578","-23.28663298503578","-23.28663298503578"
"8341","-23.485052051945953","-23.485052051945953","-23.485052051945953"
"8343","-23.211684199805408","-23.211684199805408","-23.211684199805408"
"8345","-22.52911573471639","-22.52911573471639","-22.52911573471639"
"8347","-22.781749112707438","-22.781749112707438","-22.781749112707438"
"8349","-21.932589071243882","-21.932589071243882","-21.932589071243882"
"8351","-22.160369529541637","-22.160369529541637","-22.160369529541637"
"8353","-22.03512010556773","-22.03512010556773","-22.03512010556773"
"8355","-22.55219177831435","-22.55219177831435","-22.55219177831435"
"8357","-23.63770571731724","-23.63770571731724","-23.63770571731724"
"8359","-23.398580632070228","-23.398580632070228","-23.398580632070228"
"8361","-23.130693632059415","-23.130693632059415","-23.130693632059415"
"8363","-22.780840451399598","-22.780840451399598","-22.780840451399598"
"8365","-22.75787332567973","-22.75787332567973","-22.75787332567973"
"8367","-22.429162739012778","-22.429162739012778","-22.429162739012778"
"8369","-22.486335147693485","-22.486335147693485","-22.486335147693485"
"8371","-22.119090660025567","-22.119090660025567","-22.119090660025567"
"8373","-21.565616869426705","-21.565616869426705","-21.565616869426705"
"8375","-21.472555257213866","-21.472555257213866","-21.472555257213866"
"8377","-22.093718836912817","-22.093718836912817","-22.093718836912817"
"8379","-22.07499894275143","-22.07499894275143","-22.07499894275143"
"8381","-22.01393733123135","-22.01393733123135","-22.01393733123135"
"8383","-21.220546064970325","-21.220546064970325","-21.220546064970325"
"8385","-22.171925704460865","-22.171925704460865","-22.171925704460865"
"8387","-21.54240167702231","-21.54240167702231","-21.54240167702231"
"8389","-21.4954824759595","-21.4954824759595","-21.4954824759595"
"8391","-21.315836094459872","-21.315836094459872","-21.315836094459872"
"8393","-20.964952639325848","-20.964952639325848","-20.964952639325848"
"8395","-20.765825522987292","-20.765825522987292","-20.765825522987292"
"8397","-20.861457389006947","-20.861457389006947","-20.861457389006947"
"8399","-19.45154953234987","-19.45154953234987","-19.45154953234987"
"8401","-18.476805264672606","-18.476805264672606","-18.476805264672606"
"8403","-18.43653954327923","-18.43653954327923","-18.43653954327923"
"8405","-18.48644335748646","-18.48644335748646","-18.48644335748646"
"8407","-18.516706910578986","-18.516706910578986","-18.516706910578986"
"8409","-19.207978517402292","-19.207978517402292","-19.207978517402292"
"8411","-18.95466780011066","-18.95466780011066","-18.95466780011066"
"8413","-19.395220961368917","-19.395220961368917","-19.395220961368917"
"8415","-18.719829457205563","-18.719829457205563","-18.719829457205563"
"8417","-18.682839600928993","-18.682839600928993","-18.682839600928993"
"8419","-19.535698560291063","-19.535698560291063","-19.535698560291063"
"8421","-19.114958792650867","-19.114958792650867","-19.114958792650867"
"8423","-18.530112568385533","-18.530112568385533","-18.530112568385533"
"8425","-18.3682964022255","-18.3682964022255","-18.3682964022255"
"8427","-17.899243552915753","-17.899243552915753","-17.899243552915753"
"8429","-18.025708802153424","-18.025708802153424","-18.025708802153424"
"8431","-18.592338831580918","-18.592338831580918","-18.592338831580918"
"8433","-18.429804738581925","-18.429804738581925","-18.429804738581925"
"8435","-19.195303008416936","-19.195303008416936","-19.195303008416936"
"8437","-19.455794442625145","-19.455794442625145","-19.455794442625145"
"8439","-19.455027744131474","-19.455027744131474","-19.455027744131474"
"8441","-19.559477735117458","-19.559477735117458","-19.559477735117458"
"8443","-19.66701119665844","-19.66701119665844","-19.66701119665844"
"8445","-19.71499521028296","-19.71499521028296","-19.71499521028296"
"8447","-19.504703808172483","-19.504703808172483","-19.504703808172483"
"8449","-18.80087370587713","-18.80087370587713","-18.80087370587713"
"8451","-18.76577493282917","-18.76577493282917","-18.76577493282917"
"8453","-18.528695804462483","-18.528695804462483","-18.528695804462483"
"8455","-18.489183675689798","-18.489183675689798","-18.489183675689798"
"8457","-17.518124890562305","-17.518124890562305","-17.518124890562305"
"8459","-17.450678406860515","-17.450678406860515","-17.450678406860515"
"8461","-17.457945731177265","-17.457945731177265","-17.457945731177265"
"8463","-17.896206001971404","-17.896206001971404","-17.896206001971404"
"8465","-18.12362608470784","-18.12362608470784","-18.12362608470784"
"8467","-18.594545098607874","-18.594545098607874","-18.594545098607874"
"8469","-18.429657490866656","-18.429657490866656","-18.429657490866656"
"8471","-19.229567283042375","-19.229567283042375","-19.229567283042375"
"8473","-19.963088740027754","-19.963088740027754","-19.963088740027754"
"8475","-20.23585116867233","-20.23585116867233","-20.23585116867233"
"8477","-19.09703946252242","-19.09703946252242","-19.09703946252242"
"8479","-18.98139178218892","-18.98139178218892","-18.98139178218892"
"8481","-18.65556461197434","-18.65556461197434","-18.65556461197434"
"8483","-18.607962553677275","-18.607962553677275","-18.607962553677275"
"8485","-18.338150546132198","-18.338150546132198","-18.338150546132198"
"8487","-18.040832905813197","-18.040832905813197","-18.040832905813197"
"8489","-18.448827080476324","-18.448827080476324","-18.448827080476324"
"8491","-18.311074804215767","-18.311074804215767","-18.311074804215767"
"8493","-18.33328745504519","-18.33328745504519","-18.33328745504519"
"8495","-18.43312350682385","-18.43312350682385","-18.43312350682385"
"8497","-19.074114417138386","-19.074114417138386","-19.074114417138386"
"8499","-19.01195832679714","-19.01195832679714","-19.01195832679714"
"8501","-19.504152617540687","-19.504152617540687","-19.504152617540687"
"8503","-19.482423154738044","-19.482423154738044","-19.482423154738044"
"8505","-19.507459002981076","-19.507459002981076","-19.507459002981076"
"8507","-19.792061747983624","-19.792061747983624","-19.792061747983624"
"8509","-20.63119218839816","-20.63119218839816","-20.63119218839816"
"8511","-20.547444567455887","-20.547444567455887","-20.547444567455887"
"8513","-20.425578714270028","-20.425578714270028","-20.425578714270028"
"8515","-20.281085779458692","-20.281085779458692","-20.281085779458692"
"8517","-20.763291646898207","-20.763291646898207","-20.763291646898207"
"8519","-20.590672594205238","-20.590672594205238","-20.590672594205238"
"8521","-20.541505479465737","-20.541505479465737","-20.541505479465737"
"8523","-21.48405106322458","-21.48405106322458","-21.48405106322458"
"8525","-21.33582786987816","-21.33582786987816","-21.33582786987816"
"8527","-21.674126393541318","-21.674126393541318","-21.674126393541318"
"8529","-21.329660630957818","-21.329660630957818","-21.329660630957818"
"8531","-21.538044888784107","-21.538044888784107","-21.538044888784107"
"8533","-21.74612936337459","-21.74612936337459","-21.74612936337459"
"8535","-21.65026340712469","-21.65026340712469","-21.65026340712469"
"8537","-21.35888934093763","-21.35888934093763","-21.35888934093763"
"8539","-21.123686768994848","-21.123686768994848","-21.123686768994848"
"8541","-21.485845392918126","-21.485845392918126","-21.485845392918126"
"8543","-21.513478365664408","-21.513478365664408","-21.513478365664408"
"8545","-21.33259928002495","-21.33259928002495","-21.33259928002495"
"8547","-21.193272754026143","-21.193272754026143","-21.193272754026143"
"8549","-21.51240051266229","-21.51240051266229","-21.51240051266229"
"8551","-21.5744756764822","-21.5744756764822","-21.5744756764822"
"8553","-21.663999493853677","-21.663999493853677","-21.663999493853677"
"8555","-21.839312615983996","-21.839312615983996","-21.839312615983996"
"8557","-22.01169979231671","-22.01169979231671","-22.01169979231671"
"8559","-22.13806657191417","-22.13806657191417","-22.13806657191417"
"8561","-22.118996635131488","-22.118996635131488","-22.118996635131488"
"8563","-22.59923152699832","-22.59923152699832","-22.59923152699832"
"8565","-23.263460110289294","-23.263460110289294","-23.263460110289294"
"8567","-23.06334931924938","-23.06334931924938","-23.06334931924938"
"8569","-22.83538910067206","-22.83538910067206","-22.83538910067206"
"8571","-22.765085464687832","-22.765085464687832","-22.765085464687832"
"8573","-23.429356672630664","-23.429356672630664","-23.429356672630664"
"8575","-23.387598882631842","-23.387598882631842","-23.387598882631842"
"8577","-23.400040010185865","-23.400040010185865","-23.400040010185865"
"8579","-23.52134721017109","-23.52134721017109","-23.52134721017109"
"8581","-23.558264823046642","-23.558264823046642","-23.558264823046642"
"8583","-23.739109788181157","-23.739109788181157","-23.739109788181157"
"8585","-24.101437149310815","-24.101437149310815","-24.101437149310815"
"8587","-23.7372942826699","-23.7372942826699","-23.7372942826699"
"8589","-23.57307387223902","-23.57307387223902","-23.57307387223902"
"8591","-23.656080106141136","-23.656080106141136","-23.656080106141136"
