"Step","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MAX"
"1750","-56.25625804871821","-56.25625804871821","-56.25625804871821"
"1751","-56.12960396579275","-56.12960396579275","-56.12960396579275"
"1752","-56.10791922874842","-56.10791922874842","-56.10791922874842"
"1753","-56.46616998428164","-56.46616998428164","-56.46616998428164"
"1754","-56.997119159977345","-56.997119159977345","-56.997119159977345"
"1755","-56.81167704770669","-56.81167704770669","-56.81167704770669"
"1756","-57.29247235552442","-57.29247235552442","-57.29247235552442"
"1757","-57.28370743484574","-57.28370743484574","-57.28370743484574"
"1758","-56.79552123284156","-56.79552123284156","-56.79552123284156"
"1759","-57.645560958240786","-57.645560958240786","-57.645560958240786"
"1760","-57.55872105660544","-57.55872105660544","-57.55872105660544"
"1761","-56.94711758962765","-56.94711758962765","-56.94711758962765"
"1762","-57.22801148162847","-57.22801148162847","-57.22801148162847"
"1763","-56.93773948863802","-56.93773948863802","-56.93773948863802"
"1764","-56.91848502514777","-56.91848502514777","-56.91848502514777"
"1765","-56.97102618232531","-56.97102618232531","-56.97102618232531"
"1766","-57.20170842794143","-57.20170842794143","-57.20170842794143"
"1767","-57.46283696545461","-57.46283696545461","-57.46283696545461"
"1768","-57.7410577710974","-57.7410577710974","-57.7410577710974"
"1769","-57.55616642721201","-57.55616642721201","-57.55616642721201"
"1770","-57.88851289004134","-57.88851289004134","-57.88851289004134"
"1771","-57.68582400064468","-57.68582400064468","-57.68582400064468"
"1772","-57.72747564764627","-57.72747564764627","-57.72747564764627"
"1773","-57.100005912912046","-57.100005912912046","-57.100005912912046"
"1774","-57.741140120209685","-57.741140120209685","-57.741140120209685"
"1775","-57.6326717424764","-57.6326717424764","-57.6326717424764"
"1776","-57.93084660891753","-57.93084660891753","-57.93084660891753"
"1777","-58.274359642560874","-58.274359642560874","-58.274359642560874"
"1778","-58.121126632847734","-58.121126632847734","-58.121126632847734"
"1779","-58.73468618214392","-58.73468618214392","-58.73468618214392"
"1780","-59.066487078634175","-59.066487078634175","-59.066487078634175"
"1781","-58.909201991269","-58.909201991269","-58.909201991269"
"1782","-59.032145013433876","-59.032145013433876","-59.032145013433876"
"1783","-58.42754685579989","-58.42754685579989","-58.42754685579989"
"1784","-58.694626581434534","-58.694626581434534","-58.694626581434534"
"1785","-58.92925249499506","-58.92925249499506","-58.92925249499506"
"1786","-58.720054714084625","-58.720054714084625","-58.720054714084625"
"1787","-58.30961336877534","-58.30961336877534","-58.30961336877534"
"1788","-58.16406027141332","-58.16406027141332","-58.16406027141332"
"1789","-57.84967278906525","-57.84967278906525","-57.84967278906525"
"1790","-57.853493670475345","-57.853493670475345","-57.853493670475345"
"1791","-57.3411747107008","-57.3411747107008","-57.3411747107008"
"1792","-57.5849469733985","-57.5849469733985","-57.5849469733985"
"1793","-57.73409902681329","-57.73409902681329","-57.73409902681329"
"1794","-57.21079709470704","-57.21079709470704","-57.21079709470704"
"1795","-57.77138778673218","-57.77138778673218","-57.77138778673218"
"1796","-57.64168266556478","-57.64168266556478","-57.64168266556478"
"1797","-57.578278487480574","-57.578278487480574","-57.578278487480574"
"1798","-57.694987028225285","-57.694987028225285","-57.694987028225285"
"1799","-57.59329914014486","-57.59329914014486","-57.59329914014486"
"1800","-57.60431962591499","-57.60431962591499","-57.60431962591499"
"1801","-57.95389243885422","-57.95389243885422","-57.95389243885422"
"1802","-58.47921182340886","-58.47921182340886","-58.47921182340886"
"1803","-58.66474352568378","-58.66474352568378","-58.66474352568378"
"1804","-58.83620652549712","-58.83620652549712","-58.83620652549712"
"1805","-58.80005131491291","-58.80005131491291","-58.80005131491291"
"1806","-59.05718138747234","-59.05718138747234","-59.05718138747234"
"1807","-59.13156724227734","-59.13156724227734","-59.13156724227734"
"1808","-58.9420681500902","-58.9420681500902","-58.9420681500902"
"1809","-58.91409217438505","-58.91409217438505","-58.91409217438505"
"1810","-58.42423070303771","-58.42423070303771","-58.42423070303771"
"1811","-58.447567918536826","-58.447567918536826","-58.447567918536826"
"1812","-58.361486707956864","-58.361486707956864","-58.361486707956864"
"1813","-58.21185537405843","-58.21185537405843","-58.21185537405843"
"1814","-58.07059626084271","-58.07059626084271","-58.07059626084271"
"1815","-57.80698574437903","-57.80698574437903","-57.80698574437903"
"1816","-57.37398766270797","-57.37398766270797","-57.37398766270797"
"1817","-57.553385206932724","-57.553385206932724","-57.553385206932724"
"1818","-58.12347091329654","-58.12347091329654","-58.12347091329654"
"1819","-57.14528155910678","-57.14528155910678","-57.14528155910678"
"1820","-57.49986020709166","-57.49986020709166","-57.49986020709166"
"1821","-57.60894297768533","-57.60894297768533","-57.60894297768533"
"1822","-58.14815410969433","-58.14815410969433","-58.14815410969433"
"1823","-57.965742114211196","-57.965742114211196","-57.965742114211196"
"1824","-57.81440406106987","-57.81440406106987","-57.81440406106987"
"1825","-57.68527655385005","-57.68527655385005","-57.68527655385005"
"1826","-57.39645705350774","-57.39645705350774","-57.39645705350774"
"1827","-57.22601046981302","-57.22601046981302","-57.22601046981302"
"1828","-57.26414179624503","-57.26414179624503","-57.26414179624503"
"1829","-56.991642663893366","-56.991642663893366","-56.991642663893366"
"1830","-57.13131274035797","-57.13131274035797","-57.13131274035797"
"1831","-57.54657617317204","-57.54657617317204","-57.54657617317204"
"1832","-57.18434690380566","-57.18434690380566","-57.18434690380566"
"1833","-57.26092293568494","-57.26092293568494","-57.26092293568494"
"1834","-57.04867765636813","-57.04867765636813","-57.04867765636813"
"1835","-57.19323126990324","-57.19323126990324","-57.19323126990324"
"1836","-57.478553111362324","-57.478553111362324","-57.478553111362324"
"1837","-57.55807759697688","-57.55807759697688","-57.55807759697688"
"1838","-57.36355858737228","-57.36355858737228","-57.36355858737228"
"1839","-57.786801750638716","-57.786801750638716","-57.786801750638716"
"1840","-57.75693164523403","-57.75693164523403","-57.75693164523403"
"1841","-57.504543201795606","-57.504543201795606","-57.504543201795606"
"1842","-57.44527723376999","-57.44527723376999","-57.44527723376999"
"1843","-57.100159660004984","-57.100159660004984","-57.100159660004984"
"1844","-56.98854228311236","-56.98854228311236","-56.98854228311236"
"1845","-58.39030503148495","-58.39030503148495","-58.39030503148495"
"1846","-58.52372852318669","-58.52372852318669","-58.52372852318669"
"1847","-58.43834684579038","-58.43834684579038","-58.43834684579038"
"1848","-58.4207597790572","-58.4207597790572","-58.4207597790572"
"1849","-58.269320124577106","-58.269320124577106","-58.269320124577106"
"1850","-58.095835453872844","-58.095835453872844","-58.095835453872844"
"1851","-57.96268963101424","-57.96268963101424","-57.96268963101424"
"1852","-58.13866334114432","-58.13866334114432","-58.13866334114432"
"1853","-58.23585905711977","-58.23585905711977","-58.23585905711977"
"1854","-58.11463032457793","-58.11463032457793","-58.11463032457793"
"1855","-58.4295698575175","-58.4295698575175","-58.4295698575175"
"1856","-58.41530298745045","-58.41530298745045","-58.41530298745045"
"1857","-58.90631505667782","-58.90631505667782","-58.90631505667782"
"1858","-58.864289208635874","-58.864289208635874","-58.864289208635874"
"1859","-59.30094498455346","-59.30094498455346","-59.30094498455346"
"1860","-59.35516197646805","-59.35516197646805","-59.35516197646805"
"1861","-59.35063164709661","-59.35063164709661","-59.35063164709661"
"1862","-59.8705561449016","-59.8705561449016","-59.8705561449016"
"1863","-60.432871680744874","-60.432871680744874","-60.432871680744874"
"1864","-60.196588227770256","-60.196588227770256","-60.196588227770256"
"1865","-60.17791517104131","-60.17791517104131","-60.17791517104131"
"1866","-60.33637082588842","-60.33637082588842","-60.33637082588842"
"1867","-60.670189617080176","-60.670189617080176","-60.670189617080176"
"1868","-60.48065194118219","-60.48065194118219","-60.48065194118219"
"1869","-60.11091243161118","-60.11091243161118","-60.11091243161118"
"1870","-60.38972964364352","-60.38972964364352","-60.38972964364352"
"1871","-60.24018140211999","-60.24018140211999","-60.24018140211999"
"1872","-60.32353499903111","-60.32353499903111","-60.32353499903111"
"1873","-60.49353441393774","-60.49353441393774","-60.49353441393774"
"1874","-61.20835248466395","-61.20835248466395","-61.20835248466395"
"1875","-61.16283144927489","-61.16283144927489","-61.16283144927489"
"1876","-61.679236290883026","-61.679236290883026","-61.679236290883026"
"1877","-61.797480097129075","-61.797480097129075","-61.797480097129075"
"1878","-61.64983233658751","-61.64983233658751","-61.64983233658751"
"1879","-62.23956009851736","-62.23956009851736","-62.23956009851736"
"1880","-62.37851418438742","-62.37851418438742","-62.37851418438742"
"1881","-62.802274823230725","-62.802274823230725","-62.802274823230725"
"1882","-62.43876097434356","-62.43876097434356","-62.43876097434356"
"1883","-61.61267714625387","-61.61267714625387","-61.61267714625387"
"1884","-61.998579113939506","-61.998579113939506","-61.998579113939506"
"1885","-61.98182205532054","-61.98182205532054","-61.98182205532054"
"1886","-61.6734425570013","-61.6734425570013","-61.6734425570013"
"1887","-61.798336068852656","-61.798336068852656","-61.798336068852656"
"1888","-61.990321785606554","-61.990321785606554","-61.990321785606554"
"1889","-62.516984481108736","-62.516984481108736","-62.516984481108736"
"1890","-62.389730149757526","-62.389730149757526","-62.389730149757526"
"1891","-62.49937118512643","-62.49937118512643","-62.49937118512643"
"1892","-62.636196412027395","-62.636196412027395","-62.636196412027395"
"1893","-62.66001676463709","-62.66001676463709","-62.66001676463709"
"1894","-62.20049683834123","-62.20049683834123","-62.20049683834123"
"1895","-61.951940294123744","-61.951940294123744","-61.951940294123744"
"1896","-61.78370175322155","-61.78370175322155","-61.78370175322155"
"1897","-61.848428003057826","-61.848428003057826","-61.848428003057826"
"1898","-62.05694837848837","-62.05694837848837","-62.05694837848837"
"1899","-62.323439926943","-62.323439926943","-62.323439926943"
"1900","-62.58951367428422","-62.58951367428422","-62.58951367428422"
"1901","-61.908629841392205","-61.908629841392205","-61.908629841392205"
"1902","-61.42163586683712","-61.42163586683712","-61.42163586683712"
"1903","-61.70282059583528","-61.70282059583528","-61.70282059583528"
"1904","-61.05427815116797","-61.05427815116797","-61.05427815116797"
"1905","-61.00350550708","-61.00350550708","-61.00350550708"
"1906","-61.20706015247474","-61.20706015247474","-61.20706015247474"
"1907","-61.3692526075634","-61.3692526075634","-61.3692526075634"
"1908","-61.34035707184025","-61.34035707184025","-61.34035707184025"
"1909","-61.16621155479724","-61.16621155479724","-61.16621155479724"
"1910","-60.40668262453344","-60.40668262453344","-60.40668262453344"
"1911","-59.92946488671731","-59.92946488671731","-59.92946488671731"
"1912","-59.944293000588374","-59.944293000588374","-59.944293000588374"
"1913","-59.76690256322373","-59.76690256322373","-59.76690256322373"
"1914","-59.845154810174684","-59.845154810174684","-59.845154810174684"
"1915","-60.3515290497967","-60.3515290497967","-60.3515290497967"
"1916","-60.19799486835862","-60.19799486835862","-60.19799486835862"
"1917","-60.506545695424144","-60.506545695424144","-60.506545695424144"
"1918","-60.34374844133881","-60.34374844133881","-60.34374844133881"
"1919","-60.24511075826942","-60.24511075826942","-60.24511075826942"
"1920","-60.05207552082193","-60.05207552082193","-60.05207552082193"
"1921","-59.73276128730224","-59.73276128730224","-59.73276128730224"
"1922","-59.85752965279033","-59.85752965279033","-59.85752965279033"
"1923","-59.818834439222826","-59.818834439222826","-59.818834439222826"
"1924","-59.81114335138035","-59.81114335138035","-59.81114335138035"
"1925","-60.48532702767141","-60.48532702767141","-60.48532702767141"
"1926","-60.241170871203686","-60.241170871203686","-60.241170871203686"
"1927","-59.95829776906784","-59.95829776906784","-59.95829776906784"
"1928","-59.94684696764588","-59.94684696764588","-59.94684696764588"
"1929","-60.15829759255978","-60.15829759255978","-60.15829759255978"
"1930","-60.360866986377616","-60.360866986377616","-60.360866986377616"
"1931","-60.25431580712917","-60.25431580712917","-60.25431580712917"
"1932","-60.57229896104255","-60.57229896104255","-60.57229896104255"
"1933","-60.47553714498187","-60.47553714498187","-60.47553714498187"
"1934","-60.98093704751169","-60.98093704751169","-60.98093704751169"
"1935","-61.343587379212806","-61.343587379212806","-61.343587379212806"
"1936","-61.217168525253165","-61.217168525253165","-61.217168525253165"
"1937","-61.29441225356813","-61.29441225356813","-61.29441225356813"
"1938","-61.162091959951546","-61.162091959951546","-61.162091959951546"
"1939","-60.9230885832659","-60.9230885832659","-60.9230885832659"
"1940","-60.83816994903288","-60.83816994903288","-60.83816994903288"
"1941","-60.8465169153089","-60.8465169153089","-60.8465169153089"
"1942","-60.935740920923166","-60.935740920923166","-60.935740920923166"
"1943","-60.92043742925644","-60.92043742925644","-60.92043742925644"
"1944","-61.2610525333809","-61.2610525333809","-61.2610525333809"
"1945","-61.22875825191039","-61.22875825191039","-61.22875825191039"
"1946","-61.298783494233824","-61.298783494233824","-61.298783494233824"
"1947","-61.02889400413713","-61.02889400413713","-61.02889400413713"
"1948","-61.789212258822644","-61.789212258822644","-61.789212258822644"
"1949","-61.37302272804397","-61.37302272804397","-61.37302272804397"
"1950","-61.061387112903155","-61.061387112903155","-61.061387112903155"
"1951","-60.97309515010478","-60.97309515010478","-60.97309515010478"
"1952","-60.3877585783207","-60.3877585783207","-60.3877585783207"
"1953","-59.79122114978142","-59.79122114978142","-59.79122114978142"
"1954","-59.09825707792045","-59.09825707792045","-59.09825707792045"
