"Step","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-close - Mean Episode Reward (Last 200 episodes)__MAX","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MIN","DDPG_DDPG_3_1_RS-far - Mean Episode Reward (Last 200 episodes)__MAX"
"221","24.866976544001112","24.866976544001112","24.866976544001112","-23.424555353332497","-23.424555353332497","-23.424555353332497"
"222","25.530876208650167","25.530876208650167","25.530876208650167","-22.13584213815652","-22.13584213815652","-22.13584213815652"
"223","25.580020215520282","25.580020215520282","25.580020215520282","-21.31826441299861","-21.31826441299861","-21.31826441299861"
"224","27.051217521315774","27.051217521315774","27.051217521315774","-20.575663468131797","-20.575663468131797","-20.575663468131797"
"225","28.205181723293414","28.205181723293414","28.205181723293414","-19.867469149062504","-19.867469149062504","-19.867469149062504"
"226","28.746485205575357","28.746485205575357","28.746485205575357","-18.33941350216256","-18.33941350216256","-18.33941350216256"
"227","30.43965086865719","30.43965086865719","30.43965086865719","-18.250296485742748","-18.250296485742748","-18.250296485742748"
"228","31.18650375150121","31.18650375150121","31.18650375150121","-17.823600418294866","-17.823600418294866","-17.823600418294866"
"229","31.446632894701448","31.446632894701448","31.446632894701448","-17.496188241679626","-17.496188241679626","-17.496188241679626"
"230","31.44142740044565","31.44142740044565","31.44142740044565","-17.185691243878388","-17.185691243878388","-17.185691243878388"
"231","31.585008591315436","31.585008591315436","31.585008591315436","-17.171640310052464","-17.171640310052464","-17.171640310052464"
"232","32.96983729787839","32.96983729787839","32.96983729787839","-16.15884745417491","-16.15884745417491","-16.15884745417491"
"233","33.728485008642366","33.728485008642366","33.728485008642366","-15.565655416700986","-15.565655416700986","-15.565655416700986"
"234","34.15528329886262","34.15528329886262","34.15528329886262","-14.886421500747463","-14.886421500747463","-14.886421500747463"
"235","34.14598341985557","34.14598341985557","34.14598341985557","-14.735458529693851","-14.735458529693851","-14.735458529693851"
"236","34.08337790625569","34.08337790625569","34.08337790625569","-14.25270618241421","-14.25270618241421","-14.25270618241421"
"237","34.37501188345222","34.37501188345222","34.37501188345222","-13.939778392320104","-13.939778392320104","-13.939778392320104"
"238","34.25439362439735","34.25439362439735","34.25439362439735","-14.14779790501191","-14.14779790501191","-14.14779790501191"
"239","34.66309828339767","34.66309828339767","34.66309828339767","-13.78597806039381","-13.78597806039381","-13.78597806039381"
"240","34.33041207642879","34.33041207642879","34.33041207642879","-13.612454414023283","-13.612454414023283","-13.612454414023283"
"241","34.49418953894991","34.49418953894991","34.49418953894991","-13.11938777583208","-13.11938777583208","-13.11938777583208"
"242","35.03705454122531","35.03705454122531","35.03705454122531","-12.7328602182898","-12.7328602182898","-12.7328602182898"
"243","35.30036177225681","35.30036177225681","35.30036177225681","-12.301016486898178","-12.301016486898178","-12.301016486898178"
"244","35.10633228347972","35.10633228347972","35.10633228347972","-11.881352461398443","-11.881352461398443","-11.881352461398443"
"245","35.505678207301166","35.505678207301166","35.505678207301166","-11.46394878999792","-11.46394878999792","-11.46394878999792"
"246","35.856234159191715","35.856234159191715","35.856234159191715","-11.40805976370229","-11.40805976370229","-11.40805976370229"
"247","36.41647972822528","36.41647972822528","36.41647972822528","-10.918167549965641","-10.918167549965641","-10.918167549965641"
"248","36.426890005369536","36.426890005369536","36.426890005369536","-10.117873776296705","-10.117873776296705","-10.117873776296705"
"249","36.38311980425149","36.38311980425149","36.38311980425149","-10.307442608086841","-10.307442608086841","-10.307442608086841"
"250","37.132675685042976","37.132675685042976","37.132675685042976","-9.304855308984598","-9.304855308984598","-9.304855308984598"
"251","37.06243244375721","37.06243244375721","37.06243244375721","-8.693238072986839","-8.693238072986839","-8.693238072986839"
"252","37.24888898522928","37.24888898522928","37.24888898522928","-8.312528181150471","-8.312528181150471","-8.312528181150471"
"253","37.034546608072354","37.034546608072354","37.034546608072354","-7.873972182846157","-7.873972182846157","-7.873972182846157"
"254","37.15432883104593","37.15432883104593","37.15432883104593","-7.725007580106477","-7.725007580106477","-7.725007580106477"
"255","37.26416367442796","37.26416367442796","37.26416367442796","-7.4802050894181935","-7.4802050894181935","-7.4802050894181935"
"256","36.918888771630726","36.918888771630726","36.918888771630726","-6.953462544850579","-6.953462544850579","-6.953462544850579"
"257","36.51604477983497","36.51604477983497","36.51604477983497","-6.938563354881848","-6.938563354881848","-6.938563354881848"
"258","36.210417358245316","36.210417358245316","36.210417358245316","-6.232893039590904","-6.232893039590904","-6.232893039590904"
"259","36.26353775332497","36.26353775332497","36.26353775332497","-6.1561474682658","-6.1561474682658","-6.1561474682658"
"260","36.09170356080196","36.09170356080196","36.09170356080196","-5.761618265782546","-5.761618265782546","-5.761618265782546"
"261","36.40026050807539","36.40026050807539","36.40026050807539","-5.519693918968588","-5.519693918968588","-5.519693918968588"
"262","36.13057404446362","36.13057404446362","36.13057404446362","-5.397801194075246","-5.397801194075246","-5.397801194075246"
"263","36.26615134806163","36.26615134806163","36.26615134806163","-5.111121329766711","-5.111121329766711","-5.111121329766711"
"264","36.27814311388097","36.27814311388097","36.27814311388097","-4.9968351813302325","-4.9968351813302325","-4.9968351813302325"
"265","35.972852642784034","35.972852642784034","35.972852642784034","-4.468991088306153","-4.468991088306153","-4.468991088306153"
"266","35.810019549729404","35.810019549729404","35.810019549729404","-4.34814780410222","-4.34814780410222","-4.34814780410222"
"267","35.53037765870641","35.53037765870641","35.53037765870641","-4.2560725295383275","-4.2560725295383275","-4.2560725295383275"
"268","35.54054613649783","35.54054613649783","35.54054613649783","-4.213807015885642","-4.213807015885642","-4.213807015885642"
"269","35.46763946339012","35.46763946339012","35.46763946339012","-3.944278492742883","-3.944278492742883","-3.944278492742883"
"270","35.642766971672984","35.642766971672984","35.642766971672984","-3.8853055359596174","-3.8853055359596174","-3.8853055359596174"
"271","36.457010791888735","36.457010791888735","36.457010791888735","-4.532308654189076","-4.532308654189076","-4.532308654189076"
"272","35.73904316455699","35.73904316455699","35.73904316455699","-4.5231538169782555","-4.5231538169782555","-4.5231538169782555"
"273","35.78021309051208","35.78021309051208","35.78021309051208","-4.804172029727822","-4.804172029727822","-4.804172029727822"
"274","35.65050053820758","35.65050053820758","35.65050053820758","-4.705959542038375","-4.705959542038375","-4.705959542038375"
"275","36.15731220409507","36.15731220409507","36.15731220409507","-4.769948734957384","-4.769948734957384","-4.769948734957384"
"276","36.266338690136685","36.266338690136685","36.266338690136685","-5.089715416603359","-5.089715416603359","-5.089715416603359"
"277","36.301173019082995","36.301173019082995","36.301173019082995","-4.885179136341842","-4.885179136341842","-4.885179136341842"
"278","36.46041985137861","36.46041985137861","36.46041985137861","-4.936456253499455","-4.936456253499455","-4.936456253499455"
"279","36.740906830579405","36.740906830579405","36.740906830579405","-5.123009678114912","-5.123009678114912","-5.123009678114912"
"280","36.668671257922504","36.668671257922504","36.668671257922504","-5.059572023715634","-5.059572023715634","-5.059572023715634"
"281","36.70843915884041","36.70843915884041","36.70843915884041","-4.982210702773565","-4.982210702773565","-4.982210702773565"
"282","37.22523926702185","37.22523926702185","37.22523926702185","-5.217851420060723","-5.217851420060723","-5.217851420060723"
"283","37.64656971210865","37.64656971210865","37.64656971210865","-5.3051910842915655","-5.3051910842915655","-5.3051910842915655"
"284","37.833143340762504","37.833143340762504","37.833143340762504","-5.006964249056629","-5.006964249056629","-5.006964249056629"
"285","37.7886243092887","37.7886243092887","37.7886243092887","-4.9472413518935054","-4.9472413518935054","-4.9472413518935054"
"286","37.911466617172394","37.911466617172394","37.911466617172394","-4.809210980611003","-4.809210980611003","-4.809210980611003"
"287","37.77997214478225","37.77997214478225","37.77997214478225","-4.806765354126886","-4.806765354126886","-4.806765354126886"
"288","37.83825464104775","37.83825464104775","37.83825464104775","-5.079921280647419","-5.079921280647419","-5.079921280647419"
"289","37.97802960625275","37.97802960625275","37.97802960625275","-5.09235332876967","-5.09235332876967","-5.09235332876967"
"290","37.510612978744504","37.510612978744504","37.510612978744504","-5.103075610983324","-5.103075610983324","-5.103075610983324"
"291","37.90291725165683","37.90291725165683","37.90291725165683","-5.551298240438846","-5.551298240438846","-5.551298240438846"
"292","37.2125602868457","37.2125602868457","37.2125602868457","-6.614352529010647","-6.614352529010647","-6.614352529010647"
"293","37.31200764538521","37.31200764538521","37.31200764538521","-6.220581330058712","-6.220581330058712","-6.220581330058712"
"294","37.71697636178496","37.71697636178496","37.71697636178496","-6.193160881311506","-6.193160881311506","-6.193160881311506"
"295","37.795594086712015","37.795594086712015","37.795594086712015","-6.517124733437535","-6.517124733437535","-6.517124733437535"
"296","37.58291949940921","37.58291949940921","37.58291949940921","-6.805816270386259","-6.805816270386259","-6.805816270386259"
"297","37.30490344011443","37.30490344011443","37.30490344011443","-6.193341544922188","-6.193341544922188","-6.193341544922188"
"298","37.133969375169656","37.133969375169656","37.133969375169656","-6.207206997876625","-6.207206997876625","-6.207206997876625"
"299","37.21689223652563","37.21689223652563","37.21689223652563","-6.611031621148056","-6.611031621148056","-6.611031621148056"
"300","37.34053784592895","37.34053784592895","37.34053784592895","-6.643456524642355","-6.643456524642355","-6.643456524642355"
"301","37.35561638780135","37.35561638780135","37.35561638780135","-6.882957899027934","-6.882957899027934","-6.882957899027934"
"302","37.680759317184","37.680759317184","37.680759317184","-7.3507810222653","-7.3507810222653","-7.3507810222653"
"303","37.706609183176056","37.706609183176056","37.706609183176056","-7.39321063982168","-7.39321063982168","-7.39321063982168"
"304","38.194974898929125","38.194974898929125","38.194974898929125","-7.636055014472052","-7.636055014472052","-7.636055014472052"
"305","38.33726421801148","38.33726421801148","38.33726421801148","-7.065922584819666","-7.065922584819666","-7.065922584819666"
"306","38.645047855909034","38.645047855909034","38.645047855909034","-6.947171573444236","-6.947171573444236","-6.947171573444236"
"307","38.08033631813618","38.08033631813618","38.08033631813618","-6.976248978195047","-6.976248978195047","-6.976248978195047"
"308","37.891151045999564","37.891151045999564","37.891151045999564","-7.107016237358116","-7.107016237358116","-7.107016237358116"
"309","37.93591603832713","37.93591603832713","37.93591603832713","-7.076927485661115","-7.076927485661115","-7.076927485661115"
"310","37.74371312501024","37.74371312501024","37.74371312501024","-6.890449167517961","-6.890449167517961","-6.890449167517961"
"311","37.98702436724207","37.98702436724207","37.98702436724207","-6.593057913849499","-6.593057913849499","-6.593057913849499"
"312","38.20508274025156","38.20508274025156","38.20508274025156","-6.9331870298619656","-6.9331870298619656","-6.9331870298619656"
"313","38.23767260487819","38.23767260487819","38.23767260487819","-6.887921041049163","-6.887921041049163","-6.887921041049163"
"314","38.79520490637513","38.79520490637513","38.79520490637513","-7.027249938790643","-7.027249938790643","-7.027249938790643"
"315","38.729591529650364","38.729591529650364","38.729591529650364","-7.281513101672203","-7.281513101672203","-7.281513101672203"
"316","38.05254228632995","38.05254228632995","38.05254228632995","-7.280343611162555","-7.280343611162555","-7.280343611162555"
"317","38.057443971709745","38.057443971709745","38.057443971709745","-7.505957534837537","-7.505957534837537","-7.505957534837537"
"318","38.03870283792121","38.03870283792121","38.03870283792121","-7.502748917213553","-7.502748917213553","-7.502748917213553"
"319","38.30410923282487","38.30410923282487","38.30410923282487","-7.5028714530438005","-7.5028714530438005","-7.5028714530438005"
"320","38.63814943579876","38.63814943579876","38.63814943579876","-7.550075198960753","-7.550075198960753","-7.550075198960753"
"321","38.78628443988478","38.78628443988478","38.78628443988478","-7.664672420777256","-7.664672420777256","-7.664672420777256"
"322","38.2960491894803","38.2960491894803","38.2960491894803","-7.678437356607897","-7.678437356607897","-7.678437356607897"
"323","38.299621698988254","38.299621698988254","38.299621698988254","-7.910971998451344","-7.910971998451344","-7.910971998451344"
"324","38.249925773003994","38.249925773003994","38.249925773003994","-7.84333493913422","-7.84333493913422","-7.84333493913422"
"325","38.36272535258891","38.36272535258891","38.36272535258891","-7.862943711100993","-7.862943711100993","-7.862943711100993"
"326","38.727700173836645","38.727700173836645","38.727700173836645","-7.94339578273567","-7.94339578273567","-7.94339578273567"
"327","38.76458172447581","38.76458172447581","38.76458172447581","-7.861307429358303","-7.861307429358303","-7.861307429358303"
"328","38.45905037465462","38.45905037465462","38.45905037465462","-7.236596799535111","-7.236596799535111","-7.236596799535111"
"329","38.43732749775533","38.43732749775533","38.43732749775533","-6.993035448353749","-6.993035448353749","-6.993035448353749"
"330","38.685145236467676","38.685145236467676","38.685145236467676","-7.049994023903306","-7.049994023903306","-7.049994023903306"
"331","38.66695932293771","38.66695932293771","38.66695932293771","-6.744634973677669","-6.744634973677669","-6.744634973677669"
"332","38.458935404853506","38.458935404853506","38.458935404853506","-6.685516362915663","-6.685516362915663","-6.685516362915663"
"333","38.670848789806556","38.670848789806556","38.670848789806556","-7.163160234618612","-7.163160234618612","-7.163160234618612"
"334","38.770645209980465","38.770645209980465","38.770645209980465","-7.041029650516672","-7.041029650516672","-7.041029650516672"
"335","38.838117293360085","38.838117293360085","38.838117293360085","-7.023151746672816","-7.023151746672816","-7.023151746672816"
"336","38.81425267521087","38.81425267521087","38.81425267521087","-7.129179361768145","-7.129179361768145","-7.129179361768145"
"337","38.53742588005202","38.53742588005202","38.53742588005202","-6.518640249486463","-6.518640249486463","-6.518640249486463"
"338","38.92076594988336","38.92076594988336","38.92076594988336","-6.547465346832082","-6.547465346832082","-6.547465346832082"
