"Step","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"475","29.96587142988673","29.96587142988673","29.96587142988673"
"476","30.4204028277759","30.4204028277759","30.4204028277759"
"477","29.560651527375864","29.560651527375864","29.560651527375864"
"478","29.963274102588528","29.963274102588528","29.963274102588528"
"479","29.651921958473977","29.651921958473977","29.651921958473977"
"480","29.703588309702894","29.703588309702894","29.703588309702894"
"481","29.74608200791567","29.74608200791567","29.74608200791567"
"482","29.922731145470475","29.922731145470475","29.922731145470475"
"483","30.019707195778988","30.019707195778988","30.019707195778988"
"484","30.05767877968671","30.05767877968671","30.05767877968671"
"485","30.192875006739555","30.192875006739555","30.192875006739555"
"486","30.006351367270373","30.006351367270373","30.006351367270373"
"487","30.20238481726499","30.20238481726499","30.20238481726499"
"488","29.60936753866791","29.60936753866791","29.60936753866791"
"489","29.916208700575567","29.916208700575567","29.916208700575567"
"490","29.343080067836258","29.343080067836258","29.343080067836258"
"491","28.26947099759191","28.26947099759191","28.26947099759191"
"492","27.77190230202318","27.77190230202318","27.77190230202318"
"493","27.18722222252971","27.18722222252971","27.18722222252971"
"494","26.740535462822812","26.740535462822812","26.740535462822812"
"495","26.33826402095185","26.33826402095185","26.33826402095185"
"496","25.961710344712973","25.961710344712973","25.961710344712973"
"497","26.067669706451774","26.067669706451774","26.067669706451774"
"498","25.772117010802887","25.772117010802887","25.772117010802887"
"499","25.17593930014782","25.17593930014782","25.17593930014782"
"500","25.352598852604448","25.352598852604448","25.352598852604448"
"501","26.25043751789545","26.25043751789545","26.25043751789545"
"502","26.772578637649325","26.772578637649325","26.772578637649325"
"503","27.05756409503857","27.05756409503857","27.05756409503857"
"504","27.2554364760784","27.2554364760784","27.2554364760784"
"505","26.59593748444488","26.59593748444488","26.59593748444488"
"506","26.282450630947263","26.282450630947263","26.282450630947263"
"507","26.185713820782954","26.185713820782954","26.185713820782954"
"508","26.351789859923937","26.351789859923937","26.351789859923937"
"509","25.9969788874344","25.9969788874344","25.9969788874344"
"510","27.155921669917017","27.155921669917017","27.155921669917017"
"511","27.505232613326754","27.505232613326754","27.505232613326754"
"512","28.271878133637713","28.271878133637713","28.271878133637713"
"513","28.15322156114563","28.15322156114563","28.15322156114563"
"514","28.152772005492537","28.152772005492537","28.152772005492537"
"515","27.789353389437586","27.789353389437586","27.789353389437586"
"516","28.182864024012233","28.182864024012233","28.182864024012233"
"517","28.149784411018327","28.149784411018327","28.149784411018327"
"518","29.227064420326386","29.227064420326386","29.227064420326386"
"519","29.254471952439268","29.254471952439268","29.254471952439268"
"520","29.228502120014635","29.228502120014635","29.228502120014635"
"521","29.915944070724578","29.915944070724578","29.915944070724578"
"522","28.821851848151347","28.821851848151347","28.821851848151347"
"523","29.62268182651092","29.62268182651092","29.62268182651092"
"524","29.179899040051946","29.179899040051946","29.179899040051946"
"525","28.850708179536323","28.850708179536323","28.850708179536323"
"526","29.010165968406838","29.010165968406838","29.010165968406838"
"527","28.774183926165147","28.774183926165147","28.774183926165147"
"528","27.826373342991047","27.826373342991047","27.826373342991047"
"529","27.087530782473564","27.087530782473564","27.087530782473564"
"530","27.200039895010246","27.200039895010246","27.200039895010246"
"531","27.738477564106734","27.738477564106734","27.738477564106734"
"532","28.469732502453063","28.469732502453063","28.469732502453063"
"533","28.264741020599775","28.264741020599775","28.264741020599775"
"534","29.348627516443017","29.348627516443017","29.348627516443017"
"535","29.206941317444077","29.206941317444077","29.206941317444077"
"536","28.951163093918566","28.951163093918566","28.951163093918566"
"537","28.860082628240196","28.860082628240196","28.860082628240196"
"538","28.677708008901273","28.677708008901273","28.677708008901273"
"539","27.211544679753082","27.211544679753082","27.211544679753082"
"540","27.414531599111697","27.414531599111697","27.414531599111697"
"541","28.33142583250784","28.33142583250784","28.33142583250784"
"542","28.332573153808312","28.332573153808312","28.332573153808312"
"543","28.284376409190987","28.284376409190987","28.284376409190987"
"544","28.16622244033716","28.16622244033716","28.16622244033716"
"545","28.183279920292726","28.183279920292726","28.183279920292726"
"546","29.23980151075614","29.23980151075614","29.23980151075614"
"547","28.638996817341027","28.638996817341027","28.638996817341027"
"548","28.989023256578122","28.989023256578122","28.989023256578122"
"549","28.885001769835018","28.885001769835018","28.885001769835018"
"550","28.942882858046364","28.942882858046364","28.942882858046364"
"551","28.58607536912765","28.58607536912765","28.58607536912765"
"552","29.01098380267225","29.01098380267225","29.01098380267225"
"553","29.297805695090183","29.297805695090183","29.297805695090183"
"554","29.10530662803426","29.10530662803426","29.10530662803426"
"555","29.052215440930002","29.052215440930002","29.052215440930002"
"556","28.8568442928878","28.8568442928878","28.8568442928878"
"557","28.75586080368639","28.75586080368639","28.75586080368639"
"558","29.65233685102869","29.65233685102869","29.65233685102869"
"559","30.12932869941924","30.12932869941924","30.12932869941924"
"560","31.111046822910822","31.111046822910822","31.111046822910822"
"561","31.009230287340507","31.009230287340507","31.009230287340507"
"562","30.85759341077669","30.85759341077669","30.85759341077669"
"563","30.480293089099703","30.480293089099703","30.480293089099703"
"564","29.670449787679562","29.670449787679562","29.670449787679562"
"565","30.02623356302472","30.02623356302472","30.02623356302472"
"566","29.88624413243273","29.88624413243273","29.88624413243273"
"567","29.76018280302966","29.76018280302966","29.76018280302966"
"568","29.640590847571485","29.640590847571485","29.640590847571485"
"569","29.575861397213334","29.575861397213334","29.575861397213334"
"570","29.58556497563851","29.58556497563851","29.58556497563851"
"571","29.560024029139537","29.560024029139537","29.560024029139537"
"572","29.211330282750883","29.211330282750883","29.211330282750883"
"573","28.67251458146623","28.67251458146623","28.67251458146623"
"574","28.18639434665981","28.18639434665981","28.18639434665981"
"575","28.2652125152758","28.2652125152758","28.2652125152758"
"576","28.692083211349953","28.692083211349953","28.692083211349953"
"577","28.6138188784338","28.6138188784338","28.6138188784338"
"578","28.636199012545912","28.636199012545912","28.636199012545912"
"579","28.54789494634629","28.54789494634629","28.54789494634629"
"580","28.249221624419327","28.249221624419327","28.249221624419327"
"581","27.480683322346","27.480683322346","27.480683322346"
"582","27.133902696502687","27.133902696502687","27.133902696502687"
"583","27.851670237039407","27.851670237039407","27.851670237039407"
"584","27.4252494248002","27.4252494248002","27.4252494248002"
"585","27.723505437029374","27.723505437029374","27.723505437029374"
"586","27.738321141299092","27.738321141299092","27.738321141299092"
"587","27.136146498908328","27.136146498908328","27.136146498908328"
"588","26.690403864302407","26.690403864302407","26.690403864302407"
"589","27.124803822610605","27.124803822610605","27.124803822610605"
"590","26.988144981381666","26.988144981381666","26.988144981381666"
"591","27.41188748503574","27.41188748503574","27.41188748503574"
"592","27.00987224528894","27.00987224528894","27.00987224528894"
"593","26.4160285463501","26.4160285463501","26.4160285463501"
"594","26.36521462330851","26.36521462330851","26.36521462330851"
"595","26.759082327014443","26.759082327014443","26.759082327014443"
"596","26.423407369719794","26.423407369719794","26.423407369719794"
"597","26.34404077949399","26.34404077949399","26.34404077949399"
"598","26.67141117002167","26.67141117002167","26.67141117002167"
"599","26.50321921531034","26.50321921531034","26.50321921531034"
"600","26.052630334766","26.052630334766","26.052630334766"
"601","25.778325576450435","25.778325576450435","25.778325576450435"
"602","25.980462669026082","25.980462669026082","25.980462669026082"
"603","25.13894264266777","25.13894264266777","25.13894264266777"
"604","24.63502845244202","24.63502845244202","24.63502845244202"
"605","24.702129649401705","24.702129649401705","24.702129649401705"
"606","24.65678167344215","24.65678167344215","24.65678167344215"
"607","24.660897702466368","24.660897702466368","24.660897702466368"
"608","23.865489078373397","23.865489078373397","23.865489078373397"
"609","23.659531722486165","23.659531722486165","23.659531722486165"
"610","23.474141741869015","23.474141741869015","23.474141741869015"
"611","23.48617089660529","23.48617089660529","23.48617089660529"
"612","23.883641795061905","23.883641795061905","23.883641795061905"
"613","23.891840164499705","23.891840164499705","23.891840164499705"
"614","23.53543588833422","23.53543588833422","23.53543588833422"
"615","23.65043445231359","23.65043445231359","23.65043445231359"
"616","23.34505590623758","23.34505590623758","23.34505590623758"
"617","23.05567554033584","23.05567554033584","23.05567554033584"
"618","23.266066425334852","23.266066425334852","23.266066425334852"
"619","23.442394078678227","23.442394078678227","23.442394078678227"
"620","24.176546754393485","24.176546754393485","24.176546754393485"
"621","25.26740481300307","25.26740481300307","25.26740481300307"
"622","26.06263637675697","26.06263637675697","26.06263637675697"
"623","26.088159280748297","26.088159280748297","26.088159280748297"
"624","25.92430602908272","25.92430602908272","25.92430602908272"
"625","25.169168087404046","25.169168087404046","25.169168087404046"
"626","25.209768812787253","25.209768812787253","25.209768812787253"
"627","25.041151353857234","25.041151353857234","25.041151353857234"
"628","24.706730381936467","24.706730381936467","24.706730381936467"
"629","24.96216465942881","24.96216465942881","24.96216465942881"
"630","25.163943377462825","25.163943377462825","25.163943377462825"
"631","24.215323303885974","24.215323303885974","24.215323303885974"
"632","24.540296231814438","24.540296231814438","24.540296231814438"
"633","24.164047835762016","24.164047835762016","24.164047835762016"
"634","24.14294444304926","24.14294444304926","24.14294444304926"
"635","24.14144431464521","24.14144431464521","24.14144431464521"
"636","23.19108040713043","23.19108040713043","23.19108040713043"
"637","22.746523196370944","22.746523196370944","22.746523196370944"
"638","22.92352191490526","22.92352191490526","22.92352191490526"
"639","23.64579231982748","23.64579231982748","23.64579231982748"
"640","23.869353590674518","23.869353590674518","23.869353590674518"
"641","23.572197314269612","23.572197314269612","23.572197314269612"
"642","23.53960144224746","23.53960144224746","23.53960144224746"
"643","23.768303252580576","23.768303252580576","23.768303252580576"
"644","23.972433837043795","23.972433837043795","23.972433837043795"
"645","24.10242432156127","24.10242432156127","24.10242432156127"
"646","23.871839302476246","23.871839302476246","23.871839302476246"
"647","23.824606198869322","23.824606198869322","23.824606198869322"
"648","23.067113415442417","23.067113415442417","23.067113415442417"
"649","22.89551397958262","22.89551397958262","22.89551397958262"
"650","22.55626272843576","22.55626272843576","22.55626272843576"
"651","22.556759257240074","22.556759257240074","22.556759257240074"
"652","22.675800261677228","22.675800261677228","22.675800261677228"
"653","23.225982945455076","23.225982945455076","23.225982945455076"
"654","23.637957325973826","23.637957325973826","23.637957325973826"
"655","22.71128740583953","22.71128740583953","22.71128740583953"
"656","23.305544541103423","23.305544541103423","23.305544541103423"
"657","23.97368032301572","23.97368032301572","23.97368032301572"
"658","23.801257718530163","23.801257718530163","23.801257718530163"
"659","24.024420550737144","24.024420550737144","24.024420550737144"
"660","23.770320374946813","23.770320374946813","23.770320374946813"
"661","23.031381500457154","23.031381500457154","23.031381500457154"
"662","22.59164694076558","22.59164694076558","22.59164694076558"
