"Step","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"444","-50.02953506239828","-50.02953506239828","-50.02953506239828"
"445","-51.243019295957986","-51.243019295957986","-51.243019295957986"
"446","-51.103679997405976","-51.103679997405976","-51.103679997405976"
"447","-51.750090305955176","-51.750090305955176","-51.750090305955176"
"448","-52.34292066585584","-52.34292066585584","-52.34292066585584"
"449","-52.06590736854104","-52.06590736854104","-52.06590736854104"
"450","-51.64530434743457","-51.64530434743457","-51.64530434743457"
"451","-51.832584449781336","-51.832584449781336","-51.832584449781336"
"452","-50.89552180197777","-50.89552180197777","-50.89552180197777"
"453","-50.46230566267192","-50.46230566267192","-50.46230566267192"
"454","-50.648922473838965","-50.648922473838965","-50.648922473838965"
"455","-51.871264770080685","-51.871264770080685","-51.871264770080685"
"456","-52.0090646012735","-52.0090646012735","-52.0090646012735"
"457","-51.4841700367745","-51.4841700367745","-51.4841700367745"
"458","-52.455091078036475","-52.455091078036475","-52.455091078036475"
"459","-52.76666913021313","-52.76666913021313","-52.76666913021313"
"460","-53.60164156459107","-53.60164156459107","-53.60164156459107"
"461","-53.56803194316453","-53.56803194316453","-53.56803194316453"
"462","-53.59827152181213","-53.59827152181213","-53.59827152181213"
"463","-53.80087297465411","-53.80087297465411","-53.80087297465411"
"464","-53.754467663898474","-53.754467663898474","-53.754467663898474"
"465","-52.82850077839039","-52.82850077839039","-52.82850077839039"
"466","-53.43643426558725","-53.43643426558725","-53.43643426558725"
"467","-53.22056848575492","-53.22056848575492","-53.22056848575492"
"468","-52.29172117211727","-52.29172117211727","-52.29172117211727"
"469","-51.384664564136656","-51.384664564136656","-51.384664564136656"
"470","-52.59622816979949","-52.59622816979949","-52.59622816979949"
"471","-52.558430881761126","-52.558430881761126","-52.558430881761126"
"472","-52.97860495725156","-52.97860495725156","-52.97860495725156"
"473","-53.023030767889715","-53.023030767889715","-53.023030767889715"
"474","-52.545527205904335","-52.545527205904335","-52.545527205904335"
"475","-52.25397076755137","-52.25397076755137","-52.25397076755137"
"476","-51.602532218726154","-51.602532218726154","-51.602532218726154"
"477","-50.88576824336588","-50.88576824336588","-50.88576824336588"
"478","-51.0787917799551","-51.0787917799551","-51.0787917799551"
"479","-50.6536386694516","-50.6536386694516","-50.6536386694516"
"480","-50.86161674143587","-50.86161674143587","-50.86161674143587"
"481","-51.64141196254784","-51.64141196254784","-51.64141196254784"
"482","-51.90386581589945","-51.90386581589945","-51.90386581589945"
"483","-52.355244219435114","-52.355244219435114","-52.355244219435114"
"484","-52.58468990382662","-52.58468990382662","-52.58468990382662"
"485","-52.543082781466836","-52.543082781466836","-52.543082781466836"
"486","-52.40589819399347","-52.40589819399347","-52.40589819399347"
"487","-52.67054682507226","-52.67054682507226","-52.67054682507226"
"488","-52.2140123091636","-52.2140123091636","-52.2140123091636"
"489","-52.51990851737586","-52.51990851737586","-52.51990851737586"
"490","-52.26257222007288","-52.26257222007288","-52.26257222007288"
"491","-51.859438955960925","-51.859438955960925","-51.859438955960925"
"492","-52.65189114424065","-52.65189114424065","-52.65189114424065"
"493","-52.431148097141524","-52.431148097141524","-52.431148097141524"
"494","-52.22751483868014","-52.22751483868014","-52.22751483868014"
"495","-52.31746728538848","-52.31746728538848","-52.31746728538848"
"496","-51.916618715476936","-51.916618715476936","-51.916618715476936"
"497","-51.98736495111007","-51.98736495111007","-51.98736495111007"
"498","-52.06798494152082","-52.06798494152082","-52.06798494152082"
"499","-52.405041466746816","-52.405041466746816","-52.405041466746816"
"500","-52.86790237131779","-52.86790237131779","-52.86790237131779"
"501","-52.73295712784174","-52.73295712784174","-52.73295712784174"
"502","-52.228256159381445","-52.228256159381445","-52.228256159381445"
"503","-52.34543236568877","-52.34543236568877","-52.34543236568877"
"504","-50.4213404870493","-50.4213404870493","-50.4213404870493"
"505","-49.73294273128169","-49.73294273128169","-49.73294273128169"
"506","-49.81034916929903","-49.81034916929903","-49.81034916929903"
"507","-50.15315597270529","-50.15315597270529","-50.15315597270529"
"508","-50.38136858829928","-50.38136858829928","-50.38136858829928"
"509","-50.12061700584777","-50.12061700584777","-50.12061700584777"
"510","-50.210969831178744","-50.210969831178744","-50.210969831178744"
"511","-50.14337119877951","-50.14337119877951","-50.14337119877951"
"512","-49.781520904727365","-49.781520904727365","-49.781520904727365"
"513","-49.27733458815556","-49.27733458815556","-49.27733458815556"
"514","-49.18873848526317","-49.18873848526317","-49.18873848526317"
"515","-48.49551748405084","-48.49551748405084","-48.49551748405084"
"516","-48.84905265041695","-48.84905265041695","-48.84905265041695"
"517","-49.40869838868969","-49.40869838868969","-49.40869838868969"
"518","-49.06990537921708","-49.06990537921708","-49.06990537921708"
"519","-49.09957322452594","-49.09957322452594","-49.09957322452594"
"520","-48.8346412214958","-48.8346412214958","-48.8346412214958"
"521","-49.145125467441545","-49.145125467441545","-49.145125467441545"
"522","-49.75791102504673","-49.75791102504673","-49.75791102504673"
"523","-49.90642042177963","-49.90642042177963","-49.90642042177963"
"524","-48.36525928951829","-48.36525928951829","-48.36525928951829"
"525","-48.27075401632799","-48.27075401632799","-48.27075401632799"
"526","-47.58304007383568","-47.58304007383568","-47.58304007383568"
"527","-47.32015286951124","-47.32015286951124","-47.32015286951124"
"528","-47.54728000599448","-47.54728000599448","-47.54728000599448"
"529","-48.01223098641172","-48.01223098641172","-48.01223098641172"
"530","-48.376557496578535","-48.376557496578535","-48.376557496578535"
"531","-48.492158221730215","-48.492158221730215","-48.492158221730215"
"532","-48.60848328519679","-48.60848328519679","-48.60848328519679"
"533","-48.88826869682529","-48.88826869682529","-48.88826869682529"
"534","-50.82721398270341","-50.82721398270341","-50.82721398270341"
"535","-51.25076696449409","-51.25076696449409","-51.25076696449409"
"536","-50.781249901922294","-50.781249901922294","-50.781249901922294"
"537","-50.27586288111605","-50.27586288111605","-50.27586288111605"
"538","-50.469685426389404","-50.469685426389404","-50.469685426389404"
"539","-50.860448754602466","-50.860448754602466","-50.860448754602466"
"540","-50.50855944355134","-50.50855944355134","-50.50855944355134"
"541","-50.492698387266444","-50.492698387266444","-50.492698387266444"
"542","-51.79618753021029","-51.79618753021029","-51.79618753021029"
"543","-51.078950393361","-51.078950393361","-51.078950393361"
"544","-50.649833934369596","-50.649833934369596","-50.649833934369596"
"545","-50.35268975309046","-50.35268975309046","-50.35268975309046"
"546","-49.50899239145464","-49.50899239145464","-49.50899239145464"
"547","-49.378290354102155","-49.378290354102155","-49.378290354102155"
"548","-49.704554947312154","-49.704554947312154","-49.704554947312154"
"549","-49.31125469080849","-49.31125469080849","-49.31125469080849"
"550","-49.66251760834295","-49.66251760834295","-49.66251760834295"
"551","-49.9305574495458","-49.9305574495458","-49.9305574495458"
"552","-49.96218686540951","-49.96218686540951","-49.96218686540951"
"553","-49.21295420627656","-49.21295420627656","-49.21295420627656"
"554","-49.33115405939465","-49.33115405939465","-49.33115405939465"
"555","-50.273097160396176","-50.273097160396176","-50.273097160396176"
"556","-51.0019836025169","-51.0019836025169","-51.0019836025169"
"557","-51.09985945121535","-51.09985945121535","-51.09985945121535"
"558","-51.377291593660075","-51.377291593660075","-51.377291593660075"
"559","-50.907797988838695","-50.907797988838695","-50.907797988838695"
"560","-51.336689630163185","-51.336689630163185","-51.336689630163185"
"561","-51.532685466016595","-51.532685466016595","-51.532685466016595"
"562","-51.61712191501102","-51.61712191501102","-51.61712191501102"
"563","-51.95503377066816","-51.95503377066816","-51.95503377066816"
"564","-51.48944358577578","-51.48944358577578","-51.48944358577578"
"565","-51.035965437986135","-51.035965437986135","-51.035965437986135"
"566","-50.53250301912571","-50.53250301912571","-50.53250301912571"
"567","-49.950478828483476","-49.950478828483476","-49.950478828483476"
"568","-49.61021622485216","-49.61021622485216","-49.61021622485216"
"569","-49.595293713370666","-49.595293713370666","-49.595293713370666"
"570","-50.29312850904969","-50.29312850904969","-50.29312850904969"
"571","-51.09157398716994","-51.09157398716994","-51.09157398716994"
"572","-51.26402235976129","-51.26402235976129","-51.26402235976129"
"573","-50.80545851089425","-50.80545851089425","-50.80545851089425"
"574","-50.184848089901614","-50.184848089901614","-50.184848089901614"
"575","-50.84011382419395","-50.84011382419395","-50.84011382419395"
"576","-50.58946025720814","-50.58946025720814","-50.58946025720814"
"577","-50.50138145294223","-50.50138145294223","-50.50138145294223"
"578","-49.67239221910206","-49.67239221910206","-49.67239221910206"
"579","-49.55585245288558","-49.55585245288558","-49.55585245288558"
"580","-50.44158600244691","-50.44158600244691","-50.44158600244691"
"581","-48.66168453452224","-48.66168453452224","-48.66168453452224"
"582","-48.875667580410926","-48.875667580410926","-48.875667580410926"
"583","-50.77023867022013","-50.77023867022013","-50.77023867022013"
"584","-50.237523326755394","-50.237523326755394","-50.237523326755394"
"585","-49.95455735777844","-49.95455735777844","-49.95455735777844"
"586","-50.727653707857144","-50.727653707857144","-50.727653707857144"
"587","-51.379618652949475","-51.379618652949475","-51.379618652949475"
"588","-51.2834988118056","-51.2834988118056","-51.2834988118056"
"589","-50.60912729747653","-50.60912729747653","-50.60912729747653"
"590","-50.32265702019714","-50.32265702019714","-50.32265702019714"
"591","-50.26562531929243","-50.26562531929243","-50.26562531929243"
"592","-50.326325092049835","-50.326325092049835","-50.326325092049835"
"593","-50.1520825962903","-50.1520825962903","-50.1520825962903"
"594","-49.24292053755967","-49.24292053755967","-49.24292053755967"
"595","-50.07683941799081","-50.07683941799081","-50.07683941799081"
"596","-50.30115364219559","-50.30115364219559","-50.30115364219559"
"597","-49.957784429090246","-49.957784429090246","-49.957784429090246"
"598","-49.13375713154247","-49.13375713154247","-49.13375713154247"
"599","-49.84636119376821","-49.84636119376821","-49.84636119376821"
"600","-50.32214669904128","-50.32214669904128","-50.32214669904128"
"601","-48.951088563186204","-48.951088563186204","-48.951088563186204"
"602","-49.627239331942235","-49.627239331942235","-49.627239331942235"
"603","-48.37797935508755","-48.37797935508755","-48.37797935508755"
"604","-49.2146835812307","-49.2146835812307","-49.2146835812307"
"605","-49.47591326375283","-49.47591326375283","-49.47591326375283"
"606","-49.40404443943928","-49.40404443943928","-49.40404443943928"
"607","-49.08698743638977","-49.08698743638977","-49.08698743638977"
"608","-49.95783330266375","-49.95783330266375","-49.95783330266375"
"609","-50.43576588621554","-50.43576588621554","-50.43576588621554"
"610","-49.86204092060981","-49.86204092060981","-49.86204092060981"
"611","-49.50419786589239","-49.50419786589239","-49.50419786589239"
"612","-50.1544798465865","-50.1544798465865","-50.1544798465865"
"613","-49.87615469270318","-49.87615469270318","-49.87615469270318"
"614","-49.88486406529686","-49.88486406529686","-49.88486406529686"
"615","-50.43551834598842","-50.43551834598842","-50.43551834598842"
"616","-50.39692570566494","-50.39692570566494","-50.39692570566494"
"617","-50.513200374273495","-50.513200374273495","-50.513200374273495"
"618","-49.42521885601825","-49.42521885601825","-49.42521885601825"
"619","-49.19218728857614","-49.19218728857614","-49.19218728857614"
"620","-49.84488266352411","-49.84488266352411","-49.84488266352411"
"621","-50.470480582631616","-50.470480582631616","-50.470480582631616"
"622","-51.468238502673394","-51.468238502673394","-51.468238502673394"
"623","-51.4778918038086","-51.4778918038086","-51.4778918038086"
"624","-51.989491093462796","-51.989491093462796","-51.989491093462796"
"625","-52.443669137498965","-52.443669137498965","-52.443669137498965"
"626","-52.877438280774044","-52.877438280774044","-52.877438280774044"
"627","-53.1524787522204","-53.1524787522204","-53.1524787522204"
"628","-52.26204581747445","-52.26204581747445","-52.26204581747445"
"629","-52.586307295227805","-52.586307295227805","-52.586307295227805"
"630","-54.043684108147","-54.043684108147","-54.043684108147"
"631","-56.280677371142225","-56.280677371142225","-56.280677371142225"
"632","-56.33476051681927","-56.33476051681927","-56.33476051681927"
"633","-56.94808793393915","-56.94808793393915","-56.94808793393915"
"634","-56.8660099521608","-56.8660099521608","-56.8660099521608"
"635","-56.28424887726705","-56.28424887726705","-56.28424887726705"
"636","-56.44354347056962","-56.44354347056962","-56.44354347056962"
"637","-56.5336749716393","-56.5336749716393","-56.5336749716393"
"638","-56.94223496154321","-56.94223496154321","-56.94223496154321"
"639","-56.27972911290687","-56.27972911290687","-56.27972911290687"
"640","-56.472684956896536","-56.472684956896536","-56.472684956896536"
"641","-56.50808884248591","-56.50808884248591","-56.50808884248591"
"642","-56.2744422680102","-56.2744422680102","-56.2744422680102"
"643","-55.79692885657946","-55.79692885657946","-55.79692885657946"
"644","-56.03523719512846","-56.03523719512846","-56.03523719512846"
"645","-54.83439484439639","-54.83439484439639","-54.83439484439639"
"646","-54.86311109357451","-54.86311109357451","-54.86311109357451"
"647","-54.25358143574594","-54.25358143574594","-54.25358143574594"
