"Step","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MIN","RAND_RAND_3_1_TEST - Mean Episode Reward (Last 200 episodes)__MAX","MADDPG-DDPG-ENS-SINGLE-3-1 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG-ENS-SINGLE-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG-ENS-SINGLE-3-1 - Mean Episode Reward (Last 200 episodes)__MAX","MADDPG-DDPG-SINGLE-ENS-3-1 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG-SINGLE-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG-SINGLE-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MAX"
"4272","-55.151708105042125","-55.151708105042125","-55.151708105042125","-16.461177518243673","-16.461177518243673","-16.461177518243673","-4.3830180539510515","-4.3830180539510515","-4.3830180539510515"
"4273","-55.05808474150358","-55.05808474150358","-55.05808474150358","-16.1946987453581","-16.1946987453581","-16.1946987453581","-4.165372889930981","-4.165372889930981","-4.165372889930981"
"4274","-55.378147844768506","-55.378147844768506","-55.378147844768506","-16.1004833141615","-16.1004833141615","-16.1004833141615","-4.325723121873074","-4.325723121873074","-4.325723121873074"
"4275","-55.27171557524875","-55.27171557524875","-55.27171557524875","-16.04693696502785","-16.04693696502785","-16.04693696502785","-4.39105729084797","-4.39105729084797","-4.39105729084797"
"4276","-55.1293848352152","-55.1293848352152","-55.1293848352152","-16.070625192247128","-16.070625192247128","-16.070625192247128","-4.362310165952723","-4.362310165952723","-4.362310165952723"
"4277","-55.433232116878415","-55.433232116878415","-55.433232116878415","-16.43020392919547","-16.43020392919547","-16.43020392919547","-4.88891221308098","-4.88891221308098","-4.88891221308098"
"4278","-55.481124861119795","-55.481124861119795","-55.481124861119795","-16.38772870418856","-16.38772870418856","-16.38772870418856","-4.952223759985784","-4.952223759985784","-4.952223759985784"
"4279","-55.59285176958529","-55.59285176958529","-55.59285176958529","-16.619378177485103","-16.619378177485103","-16.619378177485103","-4.957526980310835","-4.957526980310835","-4.957526980310835"
"4280","-55.309137674957604","-55.309137674957604","-55.309137674957604","-16.24436784753738","-16.24436784753738","-16.24436784753738","-5.207031930872943","-5.207031930872943","-5.207031930872943"
"4281","-55.239925034508154","-55.239925034508154","-55.239925034508154","-16.33477565222299","-16.33477565222299","-16.33477565222299","-4.900228413161747","-4.900228413161747","-4.900228413161747"
"4282","-55.34597781073624","-55.34597781073624","-55.34597781073624","-16.324413147670242","-16.324413147670242","-16.324413147670242","-4.826805399414348","-4.826805399414348","-4.826805399414348"
"4283","-55.2588093693062","-55.2588093693062","-55.2588093693062","-16.136798832556874","-16.136798832556874","-16.136798832556874","-4.75835291596876","-4.75835291596876","-4.75835291596876"
"4284","-55.44836669056274","-55.44836669056274","-55.44836669056274","-16.104138601579596","-16.104138601579596","-16.104138601579596","-4.759414358272158","-4.759414358272158","-4.759414358272158"
"4285","-55.15432280627506","-55.15432280627506","-55.15432280627506","-16.276066734722537","-16.276066734722537","-16.276066734722537","-4.9482354391470045","-4.9482354391470045","-4.9482354391470045"
"4286","-54.94943695714856","-54.94943695714856","-54.94943695714856","-16.212086989973457","-16.212086989973457","-16.212086989973457","-4.972736693388196","-4.972736693388196","-4.972736693388196"
"4287","-55.047888968643036","-55.047888968643036","-55.047888968643036","-16.290650473918483","-16.290650473918483","-16.290650473918483","-5.0666238971564015","-5.0666238971564015","-5.0666238971564015"
"4288","-54.833715117353655","-54.833715117353655","-54.833715117353655","-16.217851695252435","-16.217851695252435","-16.217851695252435","-4.960075160415809","-4.960075160415809","-4.960075160415809"
"4289","-54.73150952550662","-54.73150952550662","-54.73150952550662","-16.251169285548507","-16.251169285548507","-16.251169285548507","-4.872770254959869","-4.872770254959869","-4.872770254959869"
"4290","-54.98416501137028","-54.98416501137028","-54.98416501137028","-16.624014204139833","-16.624014204139833","-16.624014204139833","-4.546843802700439","-4.546843802700439","-4.546843802700439"
"4291","-55.47680394437478","-55.47680394437478","-55.47680394437478","-16.960979789831278","-16.960979789831278","-16.960979789831278","-4.270528067919369","-4.270528067919369","-4.270528067919369"
"4292","-55.8253167169896","-55.8253167169896","-55.8253167169896","-16.967820804519842","-16.967820804519842","-16.967820804519842","-4.343453409925592","-4.343453409925592","-4.343453409925592"
"4293","-55.56255849417934","-55.56255849417934","-55.56255849417934","-17.132326079243853","-17.132326079243853","-17.132326079243853","-4.350881536619847","-4.350881536619847","-4.350881536619847"
"4294","-55.67116263274554","-55.67116263274554","-55.67116263274554","-17.393505220582522","-17.393505220582522","-17.393505220582522","-4.378197525217339","-4.378197525217339","-4.378197525217339"
"4295","-55.47294904952255","-55.47294904952255","-55.47294904952255","-17.364336275160586","-17.364336275160586","-17.364336275160586","-3.952596460478063","-3.952596460478063","-3.952596460478063"
"4296","-55.95344733192435","-55.95344733192435","-55.95344733192435","-17.904868095105815","-17.904868095105815","-17.904868095105815","-3.899493543336456","-3.899493543336456","-3.899493543336456"
"4297","-56.31850477294278","-56.31850477294278","-56.31850477294278","-17.432438324844256","-17.432438324844256","-17.432438324844256","-3.499451808430929","-3.499451808430929","-3.499451808430929"
"4298","-55.960185296827575","-55.960185296827575","-55.960185296827575","-17.377857618303906","-17.377857618303906","-17.377857618303906","-3.711263961241245","-3.711263961241245","-3.711263961241245"
"4299","-55.73909069860386","-55.73909069860386","-55.73909069860386","-17.476798868388588","-17.476798868388588","-17.476798868388588","-4.380427060781744","-4.380427060781744","-4.380427060781744"
"4300","-55.86768454383992","-55.86768454383992","-55.86768454383992","-17.642087021154584","-17.642087021154584","-17.642087021154584","-4.6118163183763725","-4.6118163183763725","-4.6118163183763725"
"4301","-55.906043381519595","-55.906043381519595","-55.906043381519595","-17.64078018377269","-17.64078018377269","-17.64078018377269","-4.539787858774118","-4.539787858774118","-4.539787858774118"
"4302","-55.89888310845372","-55.89888310845372","-55.89888310845372","-17.312343690335766","-17.312343690335766","-17.312343690335766","-4.554129869881757","-4.554129869881757","-4.554129869881757"
"4303","-56.0515702200763","-56.0515702200763","-56.0515702200763","-17.52180024917941","-17.52180024917941","-17.52180024917941","-4.245537296542406","-4.245537296542406","-4.245537296542406"
"4304","-55.982457959442144","-55.982457959442144","-55.982457959442144","-17.3261351836272","-17.3261351836272","-17.3261351836272","-4.398529129061916","-4.398529129061916","-4.398529129061916"
"4305","-56.09185489182694","-56.09185489182694","-56.09185489182694","-17.536604172331078","-17.536604172331078","-17.536604172331078","-3.802832494946894","-3.802832494946894","-3.802832494946894"
"4306","-56.1228011656663","-56.1228011656663","-56.1228011656663","-17.58352524167133","-17.58352524167133","-17.58352524167133","-3.851365627610182","-3.851365627610182","-3.851365627610182"
"4307","-56.38573642109255","-56.38573642109255","-56.38573642109255","-17.55691956994835","-17.55691956994835","-17.55691956994835","-3.8588119572114175","-3.8588119572114175","-3.8588119572114175"
"4308","-56.32390787272487","-56.32390787272487","-56.32390787272487","-17.2772484416264","-17.2772484416264","-17.2772484416264","-4.232908344897204","-4.232908344897204","-4.232908344897204"
"4309","-56.29637558715311","-56.29637558715311","-56.29637558715311","-17.502185227736955","-17.502185227736955","-17.502185227736955","-4.530115229186913","-4.530115229186913","-4.530115229186913"
"4310","-56.422320629907084","-56.422320629907084","-56.422320629907084","-17.862363098765282","-17.862363098765282","-17.862363098765282","-4.613374412188734","-4.613374412188734","-4.613374412188734"
"4311","-56.43571622369063","-56.43571622369063","-56.43571622369063","-18.275260341094267","-18.275260341094267","-18.275260341094267","-4.455321451254479","-4.455321451254479","-4.455321451254479"
"4312","-56.176732228331765","-56.176732228331765","-56.176732228331765","-18.30623940730867","-18.30623940730867","-18.30623940730867","-4.4093324652671955","-4.4093324652671955","-4.4093324652671955"
"4313","-56.11072251915217","-56.11072251915217","-56.11072251915217","-18.453125710507212","-18.453125710507212","-18.453125710507212","-4.39331104513059","-4.39331104513059","-4.39331104513059"
"4314","-55.982868263380496","-55.982868263380496","-55.982868263380496","-18.371149839624216","-18.371149839624216","-18.371149839624216","-4.502358783866259","-4.502358783866259","-4.502358783866259"
"4315","-56.62066062838373","-56.62066062838373","-56.62066062838373","-18.080965028223364","-18.080965028223364","-18.080965028223364","-4.553016546544273","-4.553016546544273","-4.553016546544273"
"4316","-56.68175589647763","-56.68175589647763","-56.68175589647763","-18.195623480686844","-18.195623480686844","-18.195623480686844","-4.840147380952484","-4.840147380952484","-4.840147380952484"
"4317","-55.81689597693893","-55.81689597693893","-55.81689597693893","-18.299445635369597","-18.299445635369597","-18.299445635369597","-4.841525754009328","-4.841525754009328","-4.841525754009328"
"4318","-56.229501297859684","-56.229501297859684","-56.229501297859684","-18.64887574018083","-18.64887574018083","-18.64887574018083","-4.893182713527917","-4.893182713527917","-4.893182713527917"
"4319","-56.131415116470464","-56.131415116470464","-56.131415116470464","-18.419922394480256","-18.419922394480256","-18.419922394480256","-5.042295794155694","-5.042295794155694","-5.042295794155694"
"4320","-55.408407246924355","-55.408407246924355","-55.408407246924355","-18.569543222451316","-18.569543222451316","-18.569543222451316","-5.3421154633314805","-5.3421154633314805","-5.3421154633314805"
"4321","-54.78274783589425","-54.78274783589425","-54.78274783589425","-17.97941385187531","-17.97941385187531","-17.97941385187531","-5.307556057895404","-5.307556057895404","-5.307556057895404"
"4322","-54.72215464127907","-54.72215464127907","-54.72215464127907","-17.901401648387495","-17.901401648387495","-17.901401648387495","-5.312215077902701","-5.312215077902701","-5.312215077902701"
"4323","-54.74544343790763","-54.74544343790763","-54.74544343790763","-17.955925277967854","-17.955925277967854","-17.955925277967854","-5.382682741102216","-5.382682741102216","-5.382682741102216"
"4324","-55.24288195267678","-55.24288195267678","-55.24288195267678","-17.812336742582833","-17.812336742582833","-17.812336742582833","-5.10957219507312","-5.10957219507312","-5.10957219507312"
"4325","-55.105450677669594","-55.105450677669594","-55.105450677669594","-17.521805064542463","-17.521805064542463","-17.521805064542463","-5.29598455976244","-5.29598455976244","-5.29598455976244"
"4326","-55.58362740681628","-55.58362740681628","-55.58362740681628","-17.925741837257178","-17.925741837257178","-17.925741837257178","-5.195487398853852","-5.195487398853852","-5.195487398853852"
"4327","-55.863329441392096","-55.863329441392096","-55.863329441392096","-18.000088124063744","-18.000088124063744","-18.000088124063744","-5.058768839071048","-5.058768839071048","-5.058768839071048"
"4328","-56.3278653013539","-56.3278653013539","-56.3278653013539","-17.723741886690576","-17.723741886690576","-17.723741886690576","-5.214643523546396","-5.214643523546396","-5.214643523546396"
"4329","-56.34463505906377","-56.34463505906377","-56.34463505906377","-17.57909567499956","-17.57909567499956","-17.57909567499956","-5.617262305056585","-5.617262305056585","-5.617262305056585"
"4330","-56.55066171491613","-56.55066171491613","-56.55066171491613","-17.81403783875349","-17.81403783875349","-17.81403783875349","-5.855284009673596","-5.855284009673596","-5.855284009673596"
"4331","-56.933897565535226","-56.933897565535226","-56.933897565535226","-17.724184093056248","-17.724184093056248","-17.724184093056248","-5.184922431928294","-5.184922431928294","-5.184922431928294"
"4332","-57.045348543440035","-57.045348543440035","-57.045348543440035","-17.75860602144398","-17.75860602144398","-17.75860602144398","-5.684035771818333","-5.684035771818333","-5.684035771818333"
"4333","-56.84074513942181","-56.84074513942181","-56.84074513942181","-18.355499836591108","-18.355499836591108","-18.355499836591108","-5.7536095116471255","-5.7536095116471255","-5.7536095116471255"
"4334","-57.395171609792214","-57.395171609792214","-57.395171609792214","-18.56579068717321","-18.56579068717321","-18.56579068717321","-5.885358949793287","-5.885358949793287","-5.885358949793287"
"4335","-57.03148018865805","-57.03148018865805","-57.03148018865805","-18.640842437075488","-18.640842437075488","-18.640842437075488","-6.406571650464196","-6.406571650464196","-6.406571650464196"
"4336","-56.705251966159956","-56.705251966159956","-56.705251966159956","-18.806830967950038","-18.806830967950038","-18.806830967950038","-6.4497190017899655","-6.4497190017899655","-6.4497190017899655"
"4337","-56.839688347903035","-56.839688347903035","-56.839688347903035","-18.71721390368615","-18.71721390368615","-18.71721390368615","-6.129278054335234","-6.129278054335234","-6.129278054335234"
"4338","-56.29284837900297","-56.29284837900297","-56.29284837900297","-18.6164583882648","-18.6164583882648","-18.6164583882648","-6.437713813615785","-6.437713813615785","-6.437713813615785"
"4339","-56.09361993813118","-56.09361993813118","-56.09361993813118","-18.847129407478295","-18.847129407478295","-18.847129407478295","-6.112033157770716","-6.112033157770716","-6.112033157770716"
"4340","-56.12637867417654","-56.12637867417654","-56.12637867417654","-18.926041154644548","-18.926041154644548","-18.926041154644548","-6.1512446361412945","-6.1512446361412945","-6.1512446361412945"
