"Step","DDPG-DDPG_4_2_reward(far) - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG_4_2_reward(far) - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG_4_2_reward(far) - Mean Episode Reward (Last 200 episodes)__MAX"
"5720","64.35789288885012","64.35789288885012","64.35789288885012"
"5723","64.71140541863083","64.71140541863083","64.71140541863083"
"5726","64.76230179860455","64.76230179860455","64.76230179860455"
"5729","63.254389081935045","63.254389081935045","63.254389081935045"
"5732","60.62260911678575","60.62260911678575","60.62260911678575"
"5735","60.19037316801959","60.19037316801959","60.19037316801959"
"5738","60.730476639745284","60.730476639745284","60.730476639745284"
"5741","60.79056294574573","60.79056294574573","60.79056294574573"
"5744","60.91067114116646","60.91067114116646","60.91067114116646"
"5747","60.93880972755509","60.93880972755509","60.93880972755509"
"5750","60.63026014801221","60.63026014801221","60.63026014801221"
"5753","60.06796380629473","60.06796380629473","60.06796380629473"
"5756","60.589035896209865","60.589035896209865","60.589035896209865"
"5759","60.452516489538965","60.452516489538965","60.452516489538965"
"5762","59.64099741311807","59.64099741311807","59.64099741311807"
"5765","59.709624901274736","59.709624901274736","59.709624901274736"
"5768","58.67646236982211","58.67646236982211","58.67646236982211"
"5771","55.945714202751226","55.945714202751226","55.945714202751226"
"5774","55.809053182228446","55.809053182228446","55.809053182228446"
"5777","55.93294797669695","55.93294797669695","55.93294797669695"
"5780","54.24626644876925","54.24626644876925","54.24626644876925"
"5783","54.48191703590386","54.48191703590386","54.48191703590386"
"5786","54.322626228323976","54.322626228323976","54.322626228323976"
"5789","53.4945337552318","53.4945337552318","53.4945337552318"
"5792","53.97750989197126","53.97750989197126","53.97750989197126"
"5795","54.62616059539469","54.62616059539469","54.62616059539469"
"5798","53.10219279986288","53.10219279986288","53.10219279986288"
"5801","52.86663077585827","52.86663077585827","52.86663077585827"
"5804","52.6192255084949","52.6192255084949","52.6192255084949"
"5807","52.69324595591188","52.69324595591188","52.69324595591188"
"5810","52.06900438082009","52.06900438082009","52.06900438082009"
"5813","50.56952675731185","50.56952675731185","50.56952675731185"
"5816","50.555756102071776","50.555756102071776","50.555756102071776"
"5819","51.28018092206711","51.28018092206711","51.28018092206711"
"5822","50.319089074684435","50.319089074684435","50.319089074684435"
"5825","51.52837256745288","51.52837256745288","51.52837256745288"
"5828","52.33524257357581","52.33524257357581","52.33524257357581"
"5831","52.45465766286702","52.45465766286702","52.45465766286702"
"5834","53.934165429909434","53.934165429909434","53.934165429909434"
"5837","53.36543577382303","53.36543577382303","53.36543577382303"
"5840","52.75366060692673","52.75366060692673","52.75366060692673"
"5843","53.13556499425053","53.13556499425053","53.13556499425053"
"5846","52.99489135748808","52.99489135748808","52.99489135748808"
"5849","53.175174789859014","53.175174789859014","53.175174789859014"
"5852","52.70980732428283","52.70980732428283","52.70980732428283"
"5855","51.40501367595005","51.40501367595005","51.40501367595005"
"5858","50.35936121863903","50.35936121863903","50.35936121863903"
"5861","52.58880209862809","52.58880209862809","52.58880209862809"
"5864","52.3012748567153","52.3012748567153","52.3012748567153"
"5867","52.150758290601516","52.150758290601516","52.150758290601516"
"5870","51.99570059520128","51.99570059520128","51.99570059520128"
"5873","52.54069008583006","52.54069008583006","52.54069008583006"
"5876","50.353042481764895","50.353042481764895","50.353042481764895"
"5879","49.48440792555708","49.48440792555708","49.48440792555708"
"5882","47.64743772360785","47.64743772360785","47.64743772360785"
"5885","48.07400521581435","48.07400521581435","48.07400521581435"
"5888","48.03728613317662","48.03728613317662","48.03728613317662"
"5891","46.789923668525645","46.789923668525645","46.789923668525645"
"5894","45.68655931082585","45.68655931082585","45.68655931082585"
"5897","44.92990324845096","44.92990324845096","44.92990324845096"
"5900","42.49914110755377","42.49914110755377","42.49914110755377"
"5903","42.35238453853126","42.35238453853126","42.35238453853126"
"5906","42.81743458765215","42.81743458765215","42.81743458765215"
"5909","42.77352525068207","42.77352525068207","42.77352525068207"
"5912","44.33432272457701","44.33432272457701","44.33432272457701"
"5915","45.51201222938277","45.51201222938277","45.51201222938277"
"5918","45.90640637762145","45.90640637762145","45.90640637762145"
"5921","44.272425475027624","44.272425475027624","44.272425475027624"
"5924","45.01305288292985","45.01305288292985","45.01305288292985"
"5927","45.81701837438423","45.81701837438423","45.81701837438423"
"5930","46.73379364915162","46.73379364915162","46.73379364915162"
"5933","46.6552034085888","46.6552034085888","46.6552034085888"
"5936","47.09035005325444","47.09035005325444","47.09035005325444"
"5939","46.45148483443225","46.45148483443225","46.45148483443225"
"5942","47.10461941319536","47.10461941319536","47.10461941319536"
"5945","48.39346067473948","48.39346067473948","48.39346067473948"
"5948","47.90672004886129","47.90672004886129","47.90672004886129"
"5951","48.79146004013258","48.79146004013258","48.79146004013258"
"5954","50.22494941941829","50.22494941941829","50.22494941941829"
"5957","49.69521706547007","49.69521706547007","49.69521706547007"
"5960","50.307840515990264","50.307840515990264","50.307840515990264"
"5963","51.24714511583871","51.24714511583871","51.24714511583871"
"5966","51.67737720866292","51.67737720866292","51.67737720866292"
"5969","52.35296689899283","52.35296689899283","52.35296689899283"
"5972","51.52633251803032","51.52633251803032","51.52633251803032"
"5975","51.07460400224983","51.07460400224983","51.07460400224983"
"5978","51.381888136702116","51.381888136702116","51.381888136702116"
"5981","52.07032302238433","52.07032302238433","52.07032302238433"
"5984","51.61531198519144","51.61531198519144","51.61531198519144"
"5987","53.475204331221654","53.475204331221654","53.475204331221654"
"5990","53.71703001527873","53.71703001527873","53.71703001527873"
"5993","52.29406042857047","52.29406042857047","52.29406042857047"
"5996","50.449687292346","50.449687292346","50.449687292346"
"5999","51.04272516876297","51.04272516876297","51.04272516876297"
"6002","51.07640533059931","51.07640533059931","51.07640533059931"
"6005","50.597400117205964","50.597400117205964","50.597400117205964"
"6008","50.75558636212174","50.75558636212174","50.75558636212174"
"6011","50.922885741784604","50.922885741784604","50.922885741784604"
"6014","50.96215019942821","50.96215019942821","50.96215019942821"
"6017","50.15892472348197","50.15892472348197","50.15892472348197"
"6020","49.92852284306855","49.92852284306855","49.92852284306855"
"6023","50.36169370965633","50.36169370965633","50.36169370965633"
"6026","50.668758828806475","50.668758828806475","50.668758828806475"
"6029","51.6148752559636","51.6148752559636","51.6148752559636"
"6032","51.21732437815824","51.21732437815824","51.21732437815824"
"6035","52.17852261670254","52.17852261670254","52.17852261670254"
"6038","50.88718047280927","50.88718047280927","50.88718047280927"
"6041","50.212028342001176","50.212028342001176","50.212028342001176"
"6044","50.31277837418056","50.31277837418056","50.31277837418056"
"6047","51.37285277691619","51.37285277691619","51.37285277691619"
"6050","51.57183434885369","51.57183434885369","51.57183434885369"
"6053","52.42239922490651","52.42239922490651","52.42239922490651"
"6056","53.165767794306205","53.165767794306205","53.165767794306205"
"6059","54.08074387798982","54.08074387798982","54.08074387798982"
"6062","54.52322668060625","54.52322668060625","54.52322668060625"
"6065","53.694800213484314","53.694800213484314","53.694800213484314"
"6068","54.30214921443121","54.30214921443121","54.30214921443121"
"6071","53.67052560116535","53.67052560116535","53.67052560116535"
"6074","53.36381361420004","53.36381361420004","53.36381361420004"
"6077","53.41371658587914","53.41371658587914","53.41371658587914"
"6080","54.05308789513706","54.05308789513706","54.05308789513706"
"6083","54.21325894169136","54.21325894169136","54.21325894169136"
"6086","53.26285156244902","53.26285156244902","53.26285156244902"
"6089","53.95979088020684","53.95979088020684","53.95979088020684"
"6092","53.823558971894016","53.823558971894016","53.823558971894016"
"6095","54.41773875396224","54.41773875396224","54.41773875396224"
"6098","54.065880239893694","54.065880239893694","54.065880239893694"
"6101","53.45999353342827","53.45999353342827","53.45999353342827"
"6104","53.552203085405296","53.552203085405296","53.552203085405296"
"6107","55.26600191097048","55.26600191097048","55.26600191097048"
"6110","54.72907851174439","54.72907851174439","54.72907851174439"
"6113","53.50705707732447","53.50705707732447","53.50705707732447"
"6116","53.668743493163014","53.668743493163014","53.668743493163014"
"6119","52.252722797049266","52.252722797049266","52.252722797049266"
"6122","52.497631886809984","52.497631886809984","52.497631886809984"
"6125","52.02172618137439","52.02172618137439","52.02172618137439"
"6128","52.181284439869","52.181284439869","52.181284439869"
"6131","52.60446040562331","52.60446040562331","52.60446040562331"
"6134","53.582648921849426","53.582648921849426","53.582648921849426"
"6137","52.86355232664508","52.86355232664508","52.86355232664508"
"6140","52.850040606446676","52.850040606446676","52.850040606446676"
"6143","52.860580065185225","52.860580065185225","52.860580065185225"
"6146","52.77656620556329","52.77656620556329","52.77656620556329"
"6149","53.416982574880656","53.416982574880656","53.416982574880656"
"6152","52.16175551432701","52.16175551432701","52.16175551432701"
"6155","51.233249247192326","51.233249247192326","51.233249247192326"
"6158","50.41010339352593","50.41010339352593","50.41010339352593"
"6161","51.67269197648298","51.67269197648298","51.67269197648298"
"6164","50.92035673618774","50.92035673618774","50.92035673618774"
"6167","51.008086194730566","51.008086194730566","51.008086194730566"
"6170","50.69483305903007","50.69483305903007","50.69483305903007"
"6173","51.92623755791422","51.92623755791422","51.92623755791422"
"6176","51.290048152978386","51.290048152978386","51.290048152978386"
"6179","51.21378960145856","51.21378960145856","51.21378960145856"
"6182","50.61121349420906","50.61121349420906","50.61121349420906"
"6185","50.617771023405595","50.617771023405595","50.617771023405595"
"6188","49.54397516218984","49.54397516218984","49.54397516218984"
"6191","49.13070576642183","49.13070576642183","49.13070576642183"
"6194","47.681003913003444","47.681003913003444","47.681003913003444"
"6197","49.058948115658","49.058948115658","49.058948115658"
"6200","49.516930716999056","49.516930716999056","49.516930716999056"
"6203","49.78721710229884","49.78721710229884","49.78721710229884"
"6206","49.210441553353455","49.210441553353455","49.210441553353455"
"6209","49.427804648054355","49.427804648054355","49.427804648054355"
"6212","50.18082533169282","50.18082533169282","50.18082533169282"
"6215","51.18767515912584","51.18767515912584","51.18767515912584"
"6218","51.21491695918549","51.21491695918549","51.21491695918549"
"6221","51.397508671247586","51.397508671247586","51.397508671247586"
"6224","50.41925753673438","50.41925753673438","50.41925753673438"
"6227","50.58924491824256","50.58924491824256","50.58924491824256"
"6230","51.8396115614763","51.8396115614763","51.8396115614763"
"6233","51.81881489699686","51.81881489699686","51.81881489699686"
"6236","51.952280303356886","51.952280303356886","51.952280303356886"
"6239","49.622547734789876","49.622547734789876","49.622547734789876"
"6242","50.016484296828594","50.016484296828594","50.016484296828594"
"6245","49.786993065688804","49.786993065688804","49.786993065688804"
"6248","50.4533646453671","50.4533646453671","50.4533646453671"
"6251","50.865095849429906","50.865095849429906","50.865095849429906"
"6254","51.07520735996835","51.07520735996835","51.07520735996835"
"6257","49.071054818640434","49.071054818640434","49.071054818640434"
"6260","49.345586849300965","49.345586849300965","49.345586849300965"
"6263","50.3064683257342","50.3064683257342","50.3064683257342"
"6266","49.29784231278222","49.29784231278222","49.29784231278222"
"6269","50.27338883240061","50.27338883240061","50.27338883240061"
"6272","48.401623069350016","48.401623069350016","48.401623069350016"
"6275","49.01793691905025","49.01793691905025","49.01793691905025"
"6278","49.64356968782683","49.64356968782683","49.64356968782683"
"6281","50.17383823779655","50.17383823779655","50.17383823779655"
"6284","49.00759140432805","49.00759140432805","49.00759140432805"
"6287","50.17383363976365","50.17383363976365","50.17383363976365"
