"Step","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG_MADDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"10996","28.061443290906777","28.061443290906777","28.061443290906777"
"11003","27.483950801011186","27.483950801011186","27.483950801011186"
"11010","27.341692262739322","27.341692262739322","27.341692262739322"
"11017","27.545488792729998","27.545488792729998","27.545488792729998"
"11024","27.478029638807016","27.478029638807016","27.478029638807016"
"11031","27.680755873469998","27.680755873469998","27.680755873469998"
"11038","27.790899932612618","27.790899932612618","27.790899932612618"
"11045","27.840016148138144","27.840016148138144","27.840016148138144"
"11052","28.040380836773192","28.040380836773192","28.040380836773192"
"11059","27.063992691586648","27.063992691586648","27.063992691586648"
"11066","25.531671786892215","25.531671786892215","25.531671786892215"
"11073","26.503502580899337","26.503502580899337","26.503502580899337"
"11080","26.20145661296954","26.20145661296954","26.20145661296954"
"11087","25.84757617967706","25.84757617967706","25.84757617967706"
"11094","25.305255313848946","25.305255313848946","25.305255313848946"
"11101","25.889877636826665","25.889877636826665","25.889877636826665"
"11108","25.303966900548147","25.303966900548147","25.303966900548147"
"11115","24.456071797966203","24.456071797966203","24.456071797966203"
"11122","24.851170689547136","24.851170689547136","24.851170689547136"
"11129","24.80738521033603","24.80738521033603","24.80738521033603"
"11136","24.73070501144364","24.73070501144364","24.73070501144364"
"11143","24.88980645872013","24.88980645872013","24.88980645872013"
"11150","25.055748612843477","25.055748612843477","25.055748612843477"
"11157","25.55253482319985","25.55253482319985","25.55253482319985"
"11164","24.28598377726077","24.28598377726077","24.28598377726077"
"11171","24.996877361107412","24.996877361107412","24.996877361107412"
"11178","26.291252218860915","26.291252218860915","26.291252218860915"
"11185","25.593294307370606","25.593294307370606","25.593294307370606"
"11192","24.617318429415057","24.617318429415057","24.617318429415057"
"11199","23.618404103097536","23.618404103097536","23.618404103097536"
"11206","24.192301989509122","24.192301989509122","24.192301989509122"
"11213","25.175903140607264","25.175903140607264","25.175903140607264"
"11220","26.63814758710878","26.63814758710878","26.63814758710878"
"11227","27.63691962010143","27.63691962010143","27.63691962010143"
"11234","27.49326303915229","27.49326303915229","27.49326303915229"
"11241","27.77693973770223","27.77693973770223","27.77693973770223"
"11248","28.01082563003908","28.01082563003908","28.01082563003908"
"11255","26.443727510818366","26.443727510818366","26.443727510818366"
"11262","26.772393188270204","26.772393188270204","26.772393188270204"
"11269","27.810401694716383","27.810401694716383","27.810401694716383"
"11276","27.829267044914168","27.829267044914168","27.829267044914168"
"11283","28.332137500249672","28.332137500249672","28.332137500249672"
"11290","27.37397192971037","27.37397192971037","27.37397192971037"
"11297","27.29727079619899","27.29727079619899","27.29727079619899"
"11304","28.68453902872373","28.68453902872373","28.68453902872373"
"11311","28.182493767618734","28.182493767618734","28.182493767618734"
"11318","28.430891868696957","28.430891868696957","28.430891868696957"
"11325","27.398001576402194","27.398001576402194","27.398001576402194"
"11332","27.742041807452054","27.742041807452054","27.742041807452054"
"11339","26.529815660723852","26.529815660723852","26.529815660723852"
"11346","26.085602808282523","26.085602808282523","26.085602808282523"
"11353","25.959231349426442","25.959231349426442","25.959231349426442"
"11360","26.4624461617118","26.4624461617118","26.4624461617118"
"11367","25.231118897056835","25.231118897056835","25.231118897056835"
"11374","25.683766563927094","25.683766563927094","25.683766563927094"
"11381","24.180838969657458","24.180838969657458","24.180838969657458"
"11388","22.928215123188615","22.928215123188615","22.928215123188615"
"11395","22.90120857440185","22.90120857440185","22.90120857440185"
"11402","22.498057566127873","22.498057566127873","22.498057566127873"
"11409","22.439960985608305","22.439960985608305","22.439960985608305"
"11416","22.106753329252882","22.106753329252882","22.106753329252882"
"11423","22.08526580586304","22.08526580586304","22.08526580586304"
"11430","21.68629461012696","21.68629461012696","21.68629461012696"
"11437","21.078243495308076","21.078243495308076","21.078243495308076"
"11444","22.544463722152695","22.544463722152695","22.544463722152695"
"11451","22.472240115529008","22.472240115529008","22.472240115529008"
"11458","21.972380297620315","21.972380297620315","21.972380297620315"
"11465","21.867103369988534","21.867103369988534","21.867103369988534"
"11472","21.64639843291247","21.64639843291247","21.64639843291247"
"11479","20.326121879421617","20.326121879421617","20.326121879421617"
"11486","21.06165321378584","21.06165321378584","21.06165321378584"
"11493","20.212004234150545","20.212004234150545","20.212004234150545"
"11500","20.544813326393015","20.544813326393015","20.544813326393015"
"11507","21.27913976026153","21.27913976026153","21.27913976026153"
"11514","22.08668565025997","22.08668565025997","22.08668565025997"
"11521","21.199469557441752","21.199469557441752","21.199469557441752"
"11528","21.76636322540073","21.76636322540073","21.76636322540073"
"11535","21.357950354057106","21.357950354057106","21.357950354057106"
"11542","20.637862214528344","20.637862214528344","20.637862214528344"
"11549","21.486407178668752","21.486407178668752","21.486407178668752"
"11556","21.55305745674245","21.55305745674245","21.55305745674245"
"11563","21.497910991395432","21.497910991395432","21.497910991395432"
"11570","21.411552217174307","21.411552217174307","21.411552217174307"
"11577","22.03188980047621","22.03188980047621","22.03188980047621"
"11584","22.962971690068116","22.962971690068116","22.962971690068116"
"11591","23.455811669571116","23.455811669571116","23.455811669571116"
"11598","22.820073739807395","22.820073739807395","22.820073739807395"
"11605","23.431777100122435","23.431777100122435","23.431777100122435"
"11612","22.85156763481539","22.85156763481539","22.85156763481539"
"11619","22.789365690586372","22.789365690586372","22.789365690586372"
"11626","22.127134676090044","22.127134676090044","22.127134676090044"
"11633","21.875164082240225","21.875164082240225","21.875164082240225"
"11640","21.608456887460424","21.608456887460424","21.608456887460424"
"11647","21.62283117811751","21.62283117811751","21.62283117811751"
"11654","21.870840198375017","21.870840198375017","21.870840198375017"
"11661","22.232328202626412","22.232328202626412","22.232328202626412"
"11668","22.831136636094694","22.831136636094694","22.831136636094694"
"11675","22.648147197852587","22.648147197852587","22.648147197852587"
"11682","23.527884739659484","23.527884739659484","23.527884739659484"
"11689","24.5771661618355","24.5771661618355","24.5771661618355"
"11696","24.07574785998","24.07574785998","24.07574785998"
"11703","23.81924891082342","23.81924891082342","23.81924891082342"
"11710","24.38285388488998","24.38285388488998","24.38285388488998"
"11717","25.083842206395815","25.083842206395815","25.083842206395815"
"11724","24.891989154444627","24.891989154444627","24.891989154444627"
"11731","24.722698577393313","24.722698577393313","24.722698577393313"
"11738","24.47473789885827","24.47473789885827","24.47473789885827"
"11745","23.956873971847","23.956873971847","23.956873971847"
"11752","23.989881642792465","23.989881642792465","23.989881642792465"
"11759","24.82505323058825","24.82505323058825","24.82505323058825"
"11766","24.238655305029983","24.238655305029983","24.238655305029983"
"11773","23.435970469427026","23.435970469427026","23.435970469427026"
"11780","23.8060332497409","23.8060332497409","23.8060332497409"
"11787","23.456695920502725","23.456695920502725","23.456695920502725"
"11794","24.233300320035273","24.233300320035273","24.233300320035273"
"11801","24.559465090532637","24.559465090532637","24.559465090532637"
"11808","25.194098411394734","25.194098411394734","25.194098411394734"
"11815","24.968191461028276","24.968191461028276","24.968191461028276"
"11822","24.663486878933668","24.663486878933668","24.663486878933668"
"11829","25.560387986262125","25.560387986262125","25.560387986262125"
"11836","24.908447719676065","24.908447719676065","24.908447719676065"
"11843","25.811877902748325","25.811877902748325","25.811877902748325"
"11850","25.4901624696036","25.4901624696036","25.4901624696036"
"11857","26.586370668571572","26.586370668571572","26.586370668571572"
"11864","25.924775931593004","25.924775931593004","25.924775931593004"
"11871","26.04946082516532","26.04946082516532","26.04946082516532"
"11878","24.453612442529884","24.453612442529884","24.453612442529884"
"11885","24.150267404273464","24.150267404273464","24.150267404273464"
"11892","23.550863705385833","23.550863705385833","23.550863705385833"
"11899","23.075203258515383","23.075203258515383","23.075203258515383"
"11906","22.74848622993666","22.74848622993666","22.74848622993666"
"11913","22.049863856048763","22.049863856048763","22.049863856048763"
"11920","22.26619325310443","22.26619325310443","22.26619325310443"
"11927","22.702254913858596","22.702254913858596","22.702254913858596"
"11934","21.987248672540122","21.987248672540122","21.987248672540122"
"11941","21.969084572042657","21.969084572042657","21.969084572042657"
"11948","22.829395400211514","22.829395400211514","22.829395400211514"
"11955","21.957529732429926","21.957529732429926","21.957529732429926"
"11962","22.129849919583936","22.129849919583936","22.129849919583936"
"11969","21.69787537933891","21.69787537933891","21.69787537933891"
"11976","20.743552126399813","20.743552126399813","20.743552126399813"
"11983","22.082095254901084","22.082095254901084","22.082095254901084"
"11990","20.892460632682834","20.892460632682834","20.892460632682834"
"11997","20.60638296898193","20.60638296898193","20.60638296898193"
"12004","20.591634675932518","20.591634675932518","20.591634675932518"
"12011","20.26962867905586","20.26962867905586","20.26962867905586"
"12018","19.689067160433368","19.689067160433368","19.689067160433368"
"12025","21.170856508526345","21.170856508526345","21.170856508526345"
"12032","21.424639279792842","21.424639279792842","21.424639279792842"
"12039","21.90999026504401","21.90999026504401","21.90999026504401"
"12046","21.84094976906918","21.84094976906918","21.84094976906918"
"12053","20.8017773547332","20.8017773547332","20.8017773547332"
"12060","19.70334744504552","19.70334744504552","19.70334744504552"
"12067","20.143661804115208","20.143661804115208","20.143661804115208"
"12074","20.623726175507432","20.623726175507432","20.623726175507432"
"12081","20.35798544569917","20.35798544569917","20.35798544569917"
"12088","20.87677738753297","20.87677738753297","20.87677738753297"
"12095","21.40625650947733","21.40625650947733","21.40625650947733"
"12102","21.510260957681894","21.510260957681894","21.510260957681894"
"12109","21.517775618367278","21.517775618367278","21.517775618367278"
"12116","21.485124591309965","21.485124591309965","21.485124591309965"
"12123","20.777375536054436","20.777375536054436","20.777375536054436"
"12130","21.70101656199053","21.70101656199053","21.70101656199053"
"12137","21.436009262515753","21.436009262515753","21.436009262515753"
"12144","21.165484816205424","21.165484816205424","21.165484816205424"
"12151","21.561913229956758","21.561913229956758","21.561913229956758"
"12158","22.135862791042005","22.135862791042005","22.135862791042005"
"12165","22.014214006217664","22.014214006217664","22.014214006217664"
"12172","21.370655721301056","21.370655721301056","21.370655721301056"
"12179","20.848318237415207","20.848318237415207","20.848318237415207"
"12186","21.69864200641998","21.69864200641998","21.69864200641998"
"12193","20.952474955277694","20.952474955277694","20.952474955277694"
"12200","20.32431858553137","20.32431858553137","20.32431858553137"
"12207","20.653082770599017","20.653082770599017","20.653082770599017"
"12214","20.505395573765274","20.505395573765274","20.505395573765274"
"12221","20.85804636726747","20.85804636726747","20.85804636726747"
"12228","20.726250321568227","20.726250321568227","20.726250321568227"
"12235","20.701060109123347","20.701060109123347","20.701060109123347"
"12242","20.511247833377006","20.511247833377006","20.511247833377006"
"12249","20.340552385395775","20.340552385395775","20.340552385395775"
"12256","20.2713664119913","20.2713664119913","20.2713664119913"
"12263","19.768360601408776","19.768360601408776","19.768360601408776"
