"Step","DDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG-ENS-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MAX","DDPG-DDPG-ENS-SINGLE-3-1 - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG-ENS-SINGLE-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG-ENS-SINGLE-3-1 - Mean Episode Reward (Last 200 episodes)__MAX","DDPG-DDPG-SINGLE-ENS-3-1 - Mean Episode Reward (Last 200 episodes)","DDPG-DDPG-SINGLE-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MIN","DDPG-DDPG-SINGLE-ENS-3-1 - Mean Episode Reward (Last 200 episodes)__MAX"
"4760","11.199604651498202","11.199604651498202","11.199604651498202","16.831047545085834","16.831047545085834","16.831047545085834","16.847625380254406","16.847625380254406","16.847625380254406"
"4761","10.729220658004278","10.729220658004278","10.729220658004278","16.85177468985127","16.85177468985127","16.85177468985127","16.63429886514284","16.63429886514284","16.63429886514284"
"4762","11.126545460195182","11.126545460195182","11.126545460195182","18.221759752638842","18.221759752638842","18.221759752638842","16.605244469078144","16.605244469078144","16.605244469078144"
"4763","11.226184122191093","11.226184122191093","11.226184122191093","18.05982875111966","18.05982875111966","18.05982875111966","16.570997734103173","16.570997734103173","16.570997734103173"
"4764","11.060539906002962","11.060539906002962","11.060539906002962","18.240599651685894","18.240599651685894","18.240599651685894","15.725107720820143","15.725107720820143","15.725107720820143"
"4765","11.507775063975332","11.507775063975332","11.507775063975332","17.933597651111157","17.933597651111157","17.933597651111157","15.759857675519797","15.759857675519797","15.759857675519797"
"4766","11.512486941644749","11.512486941644749","11.512486941644749","18.07786649878431","18.07786649878431","18.07786649878431","15.49921270620481","15.49921270620481","15.49921270620481"
"4767","11.561547598359352","11.561547598359352","11.561547598359352","18.09017282732089","18.09017282732089","18.09017282732089","14.883866906351972","14.883866906351972","14.883866906351972"
"4768","11.463555815916209","11.463555815916209","11.463555815916209","17.18586087032526","17.18586087032526","17.18586087032526","14.940450816714185","14.940450816714185","14.940450816714185"
"4769","11.51428305843754","11.51428305843754","11.51428305843754","17.06082527030732","17.06082527030732","17.06082527030732","14.47827531195273","14.47827531195273","14.47827531195273"
"4770","11.19734769101777","11.19734769101777","11.19734769101777","17.186250714612644","17.186250714612644","17.186250714612644","13.710266187008472","13.710266187008472","13.710266187008472"
"4771","12.108520447150338","12.108520447150338","12.108520447150338","17.267270805047694","17.267270805047694","17.267270805047694","13.388767514981469","13.388767514981469","13.388767514981469"
"4772","12.118702448814865","12.118702448814865","12.118702448814865","17.092173999685876","17.092173999685876","17.092173999685876","13.395871141680182","13.395871141680182","13.395871141680182"
"4773","12.194312764796607","12.194312764796607","12.194312764796607","17.097987536886922","17.097987536886922","17.097987536886922","13.245500764921783","13.245500764921783","13.245500764921783"
"4774","12.706710637836833","12.706710637836833","12.706710637836833","17.403453058887433","17.403453058887433","17.403453058887433","12.757553299321616","12.757553299321616","12.757553299321616"
"4775","12.755107838341562","12.755107838341562","12.755107838341562","17.528616938781262","17.528616938781262","17.528616938781262","11.900270086127152","11.900270086127152","11.900270086127152"
"4776","12.507665194968721","12.507665194968721","12.507665194968721","17.055998137252658","17.055998137252658","17.055998137252658","12.201524207388362","12.201524207388362","12.201524207388362"
"4777","12.403975407879754","12.403975407879754","12.403975407879754","17.146805978553758","17.146805978553758","17.146805978553758","12.098373983565912","12.098373983565912","12.098373983565912"
"4778","12.4669896877459","12.4669896877459","12.4669896877459","17.068393959362503","17.068393959362503","17.068393959362503","11.64929513886814","11.64929513886814","11.64929513886814"
"4779","12.512300519845901","12.512300519845901","12.512300519845901","16.892728660381362","16.892728660381362","16.892728660381362","11.632974904299276","11.632974904299276","11.632974904299276"
"4780","10.844528314095932","10.844528314095932","10.844528314095932","16.589464729828432","16.589464729828432","16.589464729828432","12.122078582527172","12.122078582527172","12.122078582527172"
"4781","11.343311415747257","11.343311415747257","11.343311415747257","16.42732467997311","16.42732467997311","16.42732467997311","12.118902516075757","12.118902516075757","12.118902516075757"
"4782","12.458363721553908","12.458363721553908","12.458363721553908","16.30887734399756","16.30887734399756","16.30887734399756","12.502718623624537","12.502718623624537","12.502718623624537"
"4783","11.660760174839998","11.660760174839998","11.660760174839998","17.52903335421446","17.52903335421446","17.52903335421446","12.868282109416374","12.868282109416374","12.868282109416374"
"4784","11.86370975502948","11.86370975502948","11.86370975502948","17.34774636022454","17.34774636022454","17.34774636022454","12.890708677226606","12.890708677226606","12.890708677226606"
"4785","11.797378695668005","11.797378695668005","11.797378695668005","18.325391776282967","18.325391776282967","18.325391776282967","12.589062311927242","12.589062311927242","12.589062311927242"
"4786","11.466670602699683","11.466670602699683","11.466670602699683","18.39734860692149","18.39734860692149","18.39734860692149","12.603322229713731","12.603322229713731","12.603322229713731"
"4787","11.175704328010577","11.175704328010577","11.175704328010577","18.441311590839096","18.441311590839096","18.441311590839096","12.64717320550293","12.64717320550293","12.64717320550293"
"4788","11.34902046366535","11.34902046366535","11.34902046366535","18.54842448175394","18.54842448175394","18.54842448175394","12.055741775131946","12.055741775131946","12.055741775131946"
"4789","11.703826998229461","11.703826998229461","11.703826998229461","18.23024824258629","18.23024824258629","18.23024824258629","11.514790987077863","11.514790987077863","11.514790987077863"
"4790","11.742568647762983","11.742568647762983","11.742568647762983","18.52554679238174","18.52554679238174","18.52554679238174","12.195680370612276","12.195680370612276","12.195680370612276"
"4791","11.731376680298462","11.731376680298462","11.731376680298462","18.518083375149853","18.518083375149853","18.518083375149853","12.093632323973248","12.093632323973248","12.093632323973248"
"4792","11.755011543194014","11.755011543194014","11.755011543194014","18.961506398533444","18.961506398533444","18.961506398533444","11.955208538587176","11.955208538587176","11.955208538587176"
"4793","11.742757735073795","11.742757735073795","11.742757735073795","18.970350055532514","18.970350055532514","18.970350055532514","11.639574747261236","11.639574747261236","11.639574747261236"
"4794","11.944905078489363","11.944905078489363","11.944905078489363","18.957145166404878","18.957145166404878","18.957145166404878","11.473642849471382","11.473642849471382","11.473642849471382"
"4795","12.353852515418357","12.353852515418357","12.353852515418357","18.91974722990561","18.91974722990561","18.91974722990561","11.346955064603717","11.346955064603717","11.346955064603717"
"4796","12.71736265354971","12.71736265354971","12.71736265354971","19.085142052731786","19.085142052731786","19.085142052731786","11.356813223174468","11.356813223174468","11.356813223174468"
"4797","13.63633805471447","13.63633805471447","13.63633805471447","18.5589602165205","18.5589602165205","18.5589602165205","10.771205786138843","10.771205786138843","10.771205786138843"
"4798","13.329902581572663","13.329902581572663","13.329902581572663","18.839957271299834","18.839957271299834","18.839957271299834","11.244544944158609","11.244544944158609","11.244544944158609"
"4799","13.128689033626438","13.128689033626438","13.128689033626438","18.98411882306921","18.98411882306921","18.98411882306921","11.555991349673857","11.555991349673857","11.555991349673857"
"4800","13.422301068086725","13.422301068086725","13.422301068086725","18.787242204295406","18.787242204295406","18.787242204295406","10.772450090652269","10.772450090652269","10.772450090652269"
"4801","13.594549841131025","13.594549841131025","13.594549841131025","18.480919997441834","18.480919997441834","18.480919997441834","10.804049551484653","10.804049551484653","10.804049551484653"
"4802","13.56631500057707","13.56631500057707","13.56631500057707","18.600382244370156","18.600382244370156","18.600382244370156","11.528371458574163","11.528371458574163","11.528371458574163"
"4803","13.640334987664765","13.640334987664765","13.640334987664765","18.774088032782416","18.774088032782416","18.774088032782416","11.632103610201977","11.632103610201977","11.632103610201977"
"4804","13.728761006828972","13.728761006828972","13.728761006828972","18.69905729740358","18.69905729740358","18.69905729740358","11.759762397331016","11.759762397331016","11.759762397331016"
"4805","13.308356305391557","13.308356305391557","13.308356305391557","18.62288486887322","18.62288486887322","18.62288486887322","11.060447105612896","11.060447105612896","11.060447105612896"
"4806","13.223734058737678","13.223734058737678","13.223734058737678","18.35112264414542","18.35112264414542","18.35112264414542","11.048455197551226","11.048455197551226","11.048455197551226"
"4807","12.83417322239586","12.83417322239586","12.83417322239586","18.140633219118055","18.140633219118055","18.140633219118055","11.082775546771186","11.082775546771186","11.082775546771186"
"4808","12.676946684830877","12.676946684830877","12.676946684830877","18.08479110518332","18.08479110518332","18.08479110518332","12.449058726939725","12.449058726939725","12.449058726939725"
"4809","13.366630462476518","13.366630462476518","13.366630462476518","17.84359665664181","17.84359665664181","17.84359665664181","13.263668232064965","13.263668232064965","13.263668232064965"
"4810","13.54351897363483","13.54351897363483","13.54351897363483","17.917866990983697","17.917866990983697","17.917866990983697","14.26659017868282","14.26659017868282","14.26659017868282"
"4811","14.295413410230983","14.295413410230983","14.295413410230983","17.21153978758504","17.21153978758504","17.21153978758504","14.58288120745343","14.58288120745343","14.58288120745343"
"4812","14.777830486021289","14.777830486021289","14.777830486021289","16.760122323730904","16.760122323730904","16.760122323730904","14.912826621770902","14.912826621770902","14.912826621770902"
"4813","14.694766037079852","14.694766037079852","14.694766037079852","15.803421082852106","15.803421082852106","15.803421082852106","15.930209298476843","15.930209298476843","15.930209298476843"
"4814","15.264560671698721","15.264560671698721","15.264560671698721","16.602525438651448","16.602525438651448","16.602525438651448","15.491240252993608","15.491240252993608","15.491240252993608"
"4815","15.346871021193683","15.346871021193683","15.346871021193683","16.724697185922523","16.724697185922523","16.724697185922523","16.25277765370746","16.25277765370746","16.25277765370746"
"4816","15.532240195129678","15.532240195129678","15.532240195129678","16.757427754788182","16.757427754788182","16.757427754788182","15.545613686274917","15.545613686274917","15.545613686274917"
